,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Ordinary Shares Number,2079769000.0,2086768000.0,2091856000.0,2107953000.0,2104178000.0,
Share Issued,2079769000.0,2086768000.0,2091856000.0,2107953000.0,2104178000.0,
Net Debt,3333000000.0,4290000000.0,4368000000.0,3604000000.0,4836000000.0,
Total Debt,13340000000.0,12342000000.0,11124000000.0,11126000000.0,12660000000.0,
Tangible Book Value,18113000000.0,12504000000.0,12841000000.0,12367000000.0,5502000000.0,
Invested Capital,39899000000.0,33326000000.0,31475000000.0,31055000000.0,25766000000.0,
Working Capital,2018000000.0,1421000000.0,237000000.0,769000000.0,4496000000.0,
Net Tangible Assets,18113000000.0,12504000000.0,12841000000.0,12367000000.0,5502000000.0,
Capital Lease Obligations,1575000000.0,1614000000.0,1624000000.0,1629000000.0,1674000000.0,
Common Stock Equity,28134000000.0,22598000000.0,21975000000.0,21558000000.0,14780000000.0,
Total Capitalization,38749000000.0,32176000000.0,30325000000.0,29905000000.0,25766000000.0,
Total Equity Gross Minority Interest,29155000000.0,23630000000.0,22905000000.0,22476000000.0,16539000000.0,
Minority Interest,1021000000.0,1032000000.0,930000000.0,918000000.0,1759000000.0,
Stockholders Equity,28134000000.0,22598000000.0,21975000000.0,21558000000.0,14780000000.0,
Gains Losses Not Affecting Retained Earnings,-430000000.0,-435000000.0,-485000000.0,-517000000.0,-424000000.0,
Other Equity Adjustments,-430000000.0,-435000000.0,-485000000.0,-517000000.0,-424000000.0,
Retained Earnings,-10935000000.0,-17592000000.0,-18946000000.0,-20726000000.0,-27621000000.0,
Additional Paid In Capital,39499000000.0,40625000000.0,41406000000.0,42801000000.0,42825000000.0,
Capital Stock,0.0,0.0,0.0,0.0,0.0,
Common Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,34189000000.0,32352000000.0,29917000000.0,28768000000.0,30578000000.0,
Total Non Current Liabilities Net Minority Interest,21068000000.0,19666000000.0,17804000000.0,17292000000.0,19743000000.0,
