,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31
Free Cash Flow,2050000000.0,1061000000.0,544000000.0,2168000000.0,2088000000.0
Repurchase Of Capital Stock,-1056000000.0,-1670000000.0,-1318000000.0,-1442000000.0,-861000000.0
Repayment Of Debt,-100000000.0,-100000000.0,-200000000.0,-190000000.0,-99000000.0
Issuance Of Debt,100000000.0,100000000.0,200000000.0,101000000.0,794000000.0
Issuance Of Capital Stock,0.0,,,124000000.0,0.0
Capital Expenditure,-584000000.0,-510000000.0,-381000000.0,-407000000.0,-297000000.0
Interest Paid Supplemental Data,51000000.0,68000000.0,52000000.0,68000000.0,35000000.0
Income Tax Paid Supplemental Data,436000000.0,763000000.0,70000000.0,138000000.0,213000000.0
End Cash Position,5454000000.0,6244000000.0,6355000000.0,8113000000.0,8378000000.0
Beginning Cash Position,6244000000.0,6355000000.0,8113000000.0,8378000000.0,7175000000.0
Changes In Cash,-790000000.0,-111000000.0,-1758000000.0,-265000000.0,1203000000.0
Financing Cash Flow,-1457000000.0,-1903000000.0,-1786000000.0,-1769000000.0,-522000000.0
Cash Flow From Continuing Financing Activities,-1457000000.0,-1903000000.0,-1786000000.0,-1769000000.0,-522000000.0
Net Other Financing Charges,-33000000.0,-37000000.0,-142000000.0,-33000000.0,-25000000.0
Cash Dividends Paid,-368000000.0,-325000000.0,-326000000.0,-329000000.0,-331000000.0
Common Stock Dividend Paid,-368000000.0,-325000000.0,-326000000.0,-329000000.0,-331000000.0
Net Common Stock Issuance,-1056000000.0,-1541000000.0,-1318000000.0,-1318000000.0,-861000000.0
Common Stock Payments,-1056000000.0,-1670000000.0,-1318000000.0,-1442000000.0,-861000000.0
Common Stock Issuance,0.0,,,124000000.0,0.0
Net Issuance Payments Of Debt,0.0,0.0,0.0,-89000000.0,695000000.0
Net Short Term Debt Issuance,0.0,0.0,0.0,1000000.0,0.0
Short Term Debt Payments,-100000000.0,-100000000.0,-200000000.0,-100000000.0,-100000000.0
Short Term Debt Issuance,100000000.0,100000000.0,200000000.0,101000000.0,100000000.0
Net Long Term Debt Issuance,0.0,0.0,0.0,-90000000.0,695000000.0
Long Term Debt Payments,0.0,0.0,0.0,-90000000.0,1000000.0
Long Term Debt Issuance,,,,0.0,
Investing Cash Flow,-1967000000.0,221000000.0,-897000000.0,-1071000000.0,-660000000.0
Cash Flow From Continuing Investing Activities,-1967000000.0,221000000.0,-897000000.0,-1071000000.0,-660000000.0
Net Other Investing Changes,0.0,,,,
Net Investment Purchase And Sale,-1383000000.0,699000000.0,-488000000.0,-664000000.0,-363000000.0
Sale Of Investment,793000000.0,1921000000.0,1223000000.0,956000000.0,382000000.0
Purchase Of Investment,-2176000000.0,-1222000000.0,-1711000000.0,-1620000000.0,-745000000.0
Net Business Purchase And Sale,0.0,-1000000.0,-28000000.0,0.0,0.0
Purchase Of Business,0.0,-1000000.0,-28000000.0,0.0,0.0
Capital Expenditure Reported,-584000000.0,-510000000.0,-381000000.0,-407000000.0,-297000000.0
Operating Cash Flow,2634000000.0,1571000000.0,925000000.0,2575000000.0,2385000000.0
Cash Flow From Continuing Operating Activities,2634000000.0,1571000000.0,925000000.0,2575000000.0,2385000000.0
Change In Working Capital,588000000.0,-723000000.0,-1323000000.0,595000000.0,584000000.0
Change In Other Working Capital,-21000000.0,39000000.0,-397000000.0,107000000.0,131000000.0
Change In Other Current Liabilities,48000000.0,-37000000.0,32000000.0,27000000.0,23000000.0
Change In Other Current Assets,-6000000.0,-145000000.0,115000000.0,-66000000.0,201000000.0
Change In Payables And Accrued Expense,303000000.0,-236000000.0,-229000000.0,644000000.0,298000000.0
Change In Payable,303000000.0,-236000000.0,-229000000.0,644000000.0,298000000.0
Change In Account Payable,227000000.0,337000000.0,-429000000.0,301000000.0,235000000.0
Change In Tax Payable,76000000.0,-573000000.0,200000000.0,343000000.0,63000000.0
Change In Income Tax Payable,76000000.0,-573000000.0,200000000.0,343000000.0,63000000.0
Change In Inventory,-151000000.0,-155000000.0,-80000000.0,147000000.0,123000000.0
Change In Receivables,415000000.0,-189000000.0,-764000000.0,-264000000.0,-192000000.0
Changes In Account Receivables,415000000.0,-189000000.0,-764000000.0,-264000000.0,-192000000.0
Other Non Cash Items,-284000000.0,-109000000.0,95000000.0,246000000.0,48000000.0
Stock Based Compensation,158000000.0,159000000.0,195000000.0,141000000.0,132000000.0
Deferred Tax,280000000.0,4000000.0,668000000.0,-248000000.0,-179000000.0
Deferred Income Tax,280000000.0,4000000.0,668000000.0,-248000000.0,-179000000.0
Depreciation Amortization Depletion,113000000.0,103000000.0,105000000.0,110000000.0,95000000.0
Depreciation And Amortization,113000000.0,103000000.0,105000000.0,110000000.0,95000000.0
Net Income From Continuing Operations,1779000000.0,2137000000.0,1185000000.0,1731000000.0,1705000000.0
