,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,3904000000.0,-194000000.0,688000000.0,328000000.0,1842000000.0,,
Repurchase Of Capital Stock,0.0,0.0,-50000000.0,-50000000.0,-294000000.0,,
Repayment Of Debt,-1500000000.0,-780000000.0,-9000000.0,-800000000.0,0.0,,
Issuance Of Debt,,,,0.0,0.0,0.0,0.0
Capital Expenditure,-735000000.0,-652000000.0,-617000000.0,-1233000000.0,-681000000.0,,
End Cash Position,5966000000.0,4782000000.0,5157000000.0,5578000000.0,6682000000.0,,
Other Cash Adjustment Outside Changein Cash,7000000.0,-9000000.0,-36000000.0,21000000.0,-2000000.0,,
Beginning Cash Position,4782000000.0,5157000000.0,5606000000.0,6682000000.0,6011000000.0,,
Effect Of Exchange Rate Changes,-10000000.0,38000000.0,16000000.0,-39000000.0,23000000.0,,
Changes In Cash,1187000000.0,-404000000.0,-429000000.0,-1086000000.0,650000000.0,,
Financing Cash Flow,-3923000000.0,-353000000.0,-1056000000.0,-1868000000.0,-1158000000.0,,
Cash Flow From Continuing Financing Activities,-3923000000.0,-353000000.0,-1056000000.0,-1868000000.0,-1158000000.0,,
Net Other Financing Charges,-69000000.0,-85000000.0,-185000000.0,-181000000.0,-29000000.0,,
Cash Dividends Paid,-910000000.0,-910000000.0,-840000000.0,-802000000.0,-823000000.0,,
Common Stock Dividend Paid,-910000000.0,-910000000.0,-840000000.0,-802000000.0,-823000000.0,,
Net Common Stock Issuance,0.0,0.0,-50000000.0,-50000000.0,-294000000.0,,
Common Stock Payments,0.0,0.0,-50000000.0,-50000000.0,-294000000.0,,
Net Issuance Payments Of Debt,-2944000000.0,642000000.0,19000000.0,-835000000.0,-12000000.0,,
Net Short Term Debt Issuance,-1444000000.0,1422000000.0,28000000.0,-35000000.0,-12000000.0,,
Net Long Term Debt Issuance,-1500000000.0,-780000000.0,-9000000.0,-800000000.0,0.0,,
Long Term Debt Payments,-1500000000.0,-780000000.0,-9000000.0,-800000000.0,0.0,,
Long Term Debt Issuance,,,,0.0,0.0,0.0,0.0
Investing Cash Flow,471000000.0,-509000000.0,-678000000.0,-779000000.0,-715000000.0,,
Cash Flow From Continuing Investing Activities,471000000.0,-509000000.0,-678000000.0,-779000000.0,-715000000.0,,
Net Other Investing Changes,-24000000.0,-49000000.0,-14000000.0,103000000.0,-66000000.0,,
Net Investment Purchase And Sale,42000000.0,192000000.0,-47000000.0,-161000000.0,32000000.0,,
Sale Of Investment,,,,199000000.0,,,
Purchase Of Investment,,,-47000000.0,,,,-1000000.0
Net Business Purchase And Sale,1188000000.0,0.0,0.0,512000000.0,0.0,,
Sale Of Business,1188000000.0,0.0,0.0,512000000.0,0.0,,
Net Intangibles Purchase And Sale,-121000000.0,-122000000.0,-104000000.0,-164000000.0,-129000000.0,,
Purchase Of Intangibles,-121000000.0,-122000000.0,-104000000.0,-164000000.0,-129000000.0,,
Capital Expenditure Reported,-614000000.0,-530000000.0,-513000000.0,-1069000000.0,-552000000.0,,
Operating Cash Flow,4639000000.0,458000000.0,1305000000.0,1561000000.0,2523000000.0,,
Cash Flow From Continuing Operating Activities,4639000000.0,458000000.0,1305000000.0,1561000000.0,2523000000.0,,
Change In Working Capital,1241000000.0,-2176000000.0,-1246000000.0,-1144000000.0,316000000.0,,
Change In Other Working Capital,986000000.0,-30000000.0,373000000.0,676000000.0,684000000.0,,
Change In Other Current Assets,-879000000.0,25000000.0,-125000000.0,-160000000.0,-459000000.0,,
Change In Payables And Accrued Expense,2237000000.0,-538000000.0,397000000.0,-819000000.0,1082000000.0,,
Change In Inventory,182000000.0,-384000000.0,-813000000.0,231000000.0,-344000000.0,,
Change In Receivables,-1285000000.0,-1249000000.0,-1078000000.0,-1072000000.0,-647000000.0,,
Changes In Account Receivables,-351000000.0,-765000000.0,-372000000.0,-1111000000.0,349000000.0,,
Other Non Cash Items,-97000000.0,-162000000.0,-147000000.0,159000000.0,249000000.0,,
Stock Based Compensation,241000000.0,253000000.0,278000000.0,109000000.0,-41000000.0,,
Deferred Tax,477000000.0,54000000.0,67000000.0,72000000.0,-304000000.0,,
Deferred Income Tax,477000000.0,54000000.0,67000000.0,72000000.0,-304000000.0,,
Depreciation Amortization Depletion,1091000000.0,1076000000.0,1052000000.0,1139000000.0,1094000000.0,,
Depreciation And Amortization,1091000000.0,1076000000.0,1052000000.0,1139000000.0,1094000000.0,,
Operating Gains Losses,-320000000.0,-312000000.0,-324000000.0,-334000000.0,-326000000.0,,
Pension And Employee Benefit Expense,-320000000.0,-312000000.0,-324000000.0,-334000000.0,-326000000.0,,
Gain Loss On Sale Of Business,0.0,0.0,0.0,0.0,0.0,,
Net Income From Continuing Operations,2006000000.0,1725000000.0,1625000000.0,1560000000.0,1535000000.0,,
