,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-50148000.0,-26196000.0,-5190000.0,1112443.778111,-106470000.0,,
Tax Rate For Calcs,0.252,0.222,0.173,0.158921,0.21,,
Normalized EBITDA,795000000.0,917000000.0,828000000.0,1126000000.0,1077000000.0,,
Total Unusual Items,-199000000.0,-118000000.0,-30000000.0,7000000.0,-507000000.0,,
Total Unusual Items Excluding Goodwill,-199000000.0,-118000000.0,-30000000.0,7000000.0,-507000000.0,,
Net Income From Continuing Operation Net Minority Interest,108000000.0,219000000.0,295000000.0,567000000.0,18000000.0,,
Reconciled Depreciation,296000000.0,291000000.0,287000000.0,287000000.0,288000000.0,,
Reconciled Cost Of Revenue,19102000000.0,19796000000.0,18995000000.0,20140000000.0,18572000000.0,,
EBITDA,596000000.0,799000000.0,798000000.0,1133000000.0,570000000.0,,
EBIT,300000000.0,508000000.0,511000000.0,846000000.0,282000000.0,,
Net Interest Income,-32000000.0,-229000000.0,-20000000.0,-17000000.0,-37000000.0,,
Interest Expense,153000000.0,229000000.0,158000000.0,179000000.0,174000000.0,,
Interest Income,121000000.0,,138000000.0,162000000.0,137000000.0,140000000.0,
Normalized Income,256852000.0,310804000.0,319810000.0,561112443.778111,418530000.0,,
Net Income From Continuing And Discontinued Operation,108000000.0,219000000.0,295000000.0,567000000.0,18000000.0,,
Total Expenses,19975000000.0,20707000000.0,19927000000.0,21083000000.0,19477000000.0,,
Diluted Average Shares,484000000.0,484000000.0,483000000.0,484000000.0,483000000.0,,
Basic Average Shares,484000000.0,484000000.0,483000000.0,478000000.0,482000000.0,,
Diluted EPS,0.22,0.45,0.61,1.17,0.04,,
Basic EPS,0.22,0.45,0.61,1.186192,0.04,,
Diluted NI Availto Com Stockholders,108000000.0,219000000.0,295000000.0,567000000.0,18000000.0,,
Net Income Common Stockholders,108000000.0,219000000.0,295000000.0,567000000.0,18000000.0,,
Net Income,108000000.0,219000000.0,295000000.0,567000000.0,18000000.0,,
Minority Interests,-2000000.0,2000000.0,3000000.0,6000000.0,0.0,,
Net Income Including Noncontrolling Interests,110000000.0,217000000.0,292000000.0,561000000.0,18000000.0,,
Net Income Continuous Operations,110000000.0,217000000.0,292000000.0,561000000.0,18000000.0,,
Tax Provision,37000000.0,62000000.0,61000000.0,106000000.0,90000000.0,,
Pretax Income,147000000.0,279000000.0,353000000.0,667000000.0,108000000.0,,
Other Income Expense,-218000000.0,49000000.0,125000000.0,269000000.0,-315000000.0,,
Other Non Operating Income Expenses,22000000.0,33000000.0,11000000.0,139000000.0,58000000.0,,
Special Income Charges,-199000000.0,-118000000.0,-30000000.0,7000000.0,-507000000.0,,
Gain On Sale Of Ppe,47000000.0,19000000.0,8000000.0,20000000.0,0.0,,
Write Off,,137000000.0,,,507000000.0,7000000.0,18000000.0
Impairment Of Capital Assets,173000000.0,,0.0,,507000000.0,,3000000.0
Restructuring And Mergern Acquisition,73000000.0,,38000000.0,,0.0,,15000000.0
Earnings From Equity Interest,-41000000.0,134000000.0,144000000.0,123000000.0,134000000.0,,
Net Non Operating Interest Income Expense,-32000000.0,-229000000.0,-20000000.0,-17000000.0,-37000000.0,,
Interest Expense Non Operating,153000000.0,229000000.0,158000000.0,179000000.0,174000000.0,,
Interest Income Non Operating,121000000.0,,138000000.0,162000000.0,137000000.0,140000000.0,
Operating Income,397000000.0,459000000.0,248000000.0,415000000.0,460000000.0,,
Operating Expense,873000000.0,911000000.0,932000000.0,943000000.0,905000000.0,,
Selling General And Administration,873000000.0,911000000.0,932000000.0,943000000.0,905000000.0,,
Gross Profit,1270000000.0,1370000000.0,1180000000.0,1358000000.0,1365000000.0,,
Cost Of Revenue,19102000000.0,19796000000.0,18995000000.0,20140000000.0,18572000000.0,,
Total Revenue,20372000000.0,21166000000.0,20175000000.0,21498000000.0,19937000000.0,,
Operating Revenue,20372000000.0,21166000000.0,20175000000.0,21498000000.0,19937000000.0,,
