,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.363,0.262,0.281,0.014041,0.23,,
Normalized EBITDA,197767000.0,220892000.0,184226000.0,-86453000.0,209723000.0,,
Net Income From Continuing Operation Net Minority Interest,54422000.0,52326000.0,25469000.0,-215699000.0,68679000.0,,
Reconciled Depreciation,85164000.0,119507000.0,120364000.0,102104000.0,88198000.0,,
Reconciled Cost Of Revenue,608300000.0,620945000.0,611336000.0,657424000.0,604947000.0,,
EBITDA,197767000.0,220892000.0,184226000.0,-86453000.0,209723000.0,,
EBIT,112603000.0,101385000.0,63862000.0,-188557000.0,121525000.0,,
Net Interest Income,-23981000.0,-28870000.0,-26480000.0,-26399000.0,-28756000.0,,
Interest Expense,25403000.0,29967000.0,27884000.0,28234000.0,30284000.0,,
Interest Income,1422000.0,1097000.0,1404000.0,1835000.0,1528000.0,,
Normalized Income,54422000.0,52326000.0,25469000.0,-215699000.0,68679000.0,,
Net Income From Continuing And Discontinued Operation,54422000.0,52326000.0,25469000.0,-215699000.0,68679000.0,,
Total Expenses,871053000.0,932001000.0,909499000.0,955236000.0,892358000.0,,
Total Operating Income As Reported,133799000.0,100134000.0,74669000.0,-167687000.0,117405000.0,,
Diluted Average Shares,49426000.0,49316000.0,50853000.0,51138000.0,51583000.0,,
Basic Average Shares,49213000.0,49149000.0,50677000.0,51138000.0,51394000.0,,
Diluted EPS,1.1,1.06,0.5,-4.22,1.33,,
Basic EPS,1.11,1.06,0.5,-4.22,1.34,,
Diluted NI Availto Com Stockholders,54422000.0,52326000.0,25469000.0,-215699000.0,68679000.0,,
Net Income Common Stockholders,54422000.0,52326000.0,25469000.0,-215699000.0,68679000.0,,
Otherunder Preferred Stock Dividend,,,,2285000.0,599000.0,3792000.0,5230000.0
Net Income,54422000.0,52326000.0,25469000.0,-215699000.0,68679000.0,,
Minority Interests,-1134000.0,-367000.0,-409000.0,-1952000.0,-1616000.0,,
Net Income Including Noncontrolling Interests,55556000.0,52693000.0,25878000.0,-213747000.0,70295000.0,,
Net Income Continuous Operations,55556000.0,52693000.0,25878000.0,-213747000.0,70295000.0,,
Tax Provision,31644000.0,18725000.0,10100000.0,-3044000.0,20946000.0,,
Pretax Income,87200000.0,71418000.0,35978000.0,-216791000.0,91241000.0,,
Other Income Expense,-22618000.0,154000.0,-12211000.0,-237705000.0,2592000.0,,
Other Non Operating Income Expenses,-22618000.0,154000.0,-12211000.0,-22705000.0,2592000.0,,
Net Non Operating Interest Income Expense,-23981000.0,-28870000.0,-26480000.0,-26399000.0,-28756000.0,,
Interest Expense Non Operating,25403000.0,29967000.0,27884000.0,28234000.0,30284000.0,,
Interest Income Non Operating,1422000.0,1097000.0,1404000.0,1835000.0,1528000.0,,
Operating Income,133799000.0,100134000.0,74669000.0,47313000.0,117405000.0,,
Operating Expense,204993000.0,256933000.0,243063000.0,236931000.0,231616000.0,,
Depreciation Amortization Depletion Income Statement,27404000.0,65384000.0,65264000.0,41223000.0,32403000.0,,
Depreciation And Amortization In Income Statement,27404000.0,65384000.0,65264000.0,41223000.0,32403000.0,,
Amortization,27404000.0,65384000.0,65264000.0,41223000.0,32403000.0,,
Amortization Of Intangibles Income Statement,27404000.0,65384000.0,65264000.0,41223000.0,32403000.0,,
Selling General And Administration,177589000.0,191549000.0,177799000.0,195708000.0,199213000.0,,
Gross Profit,338792000.0,357067000.0,317732000.0,284244000.0,349021000.0,,
Cost Of Revenue,666060000.0,675068000.0,666436000.0,718305000.0,660742000.0,,
Total Revenue,1004852000.0,1032135000.0,984168000.0,1002549000.0,1009763000.0,,
Operating Revenue,1004852000.0,1032135000.0,984168000.0,1002549000.0,1009763000.0,,
