,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,268736000.0,256433000.0,254589946.0,253640000.0,250290000.0,,
Share Issued,268736000.0,256433000.0,254589946.0,253640000.0,250290000.0,,
Total Debt,7371636000.0,4409515000.0,4322140000.0,4319870000.0,4231047000.0,,
Tangible Book Value,10601289000.0,10899959000.0,9268020000.0,9090368000.0,7536392000.0,,
Invested Capital,23224752000.0,16335011000.0,14705330000.0,14510923000.0,12959169000.0,,
Working Capital,12903835000.0,9259718000.0,10520419000.0,10171333000.0,8837129000.0,,
Net Tangible Assets,10601289000.0,10899959000.0,9268020000.0,9090368000.0,7536392000.0,,
Capital Lease Obligations,170108000.0,169393000.0,85050000.0,85789000.0,,,8820000.0
Common Stock Equity,16023224000.0,12094889000.0,10468240000.0,10276842000.0,8728122000.0,,
Total Capitalization,21956671000.0,15068434000.0,14705330000.0,14510923000.0,12959169000.0,,
Total Equity Gross Minority Interest,16023224000.0,12094889000.0,10468240000.0,10276842000.0,8728122000.0,,
Stockholders Equity,16023224000.0,12094889000.0,10468240000.0,10276842000.0,8728122000.0,,
Gains Losses Not Affecting Retained Earnings,3538000.0,-60000.0,-42092000.0,-50051000.0,-28843000.0,,
Other Equity Adjustments,3538000.0,-60000.0,-42092000.0,-50051000.0,-28843000.0,,
Retained Earnings,6887961000.0,6455409000.0,5026509000.0,4960901000.0,3669725000.0,,
Additional Paid In Capital,9131722000.0,5639538000.0,5483821000.0,5365990000.0,5087238000.0,,
Capital Stock,3000.0,2000.0,2000.0,2000.0,2000.0,,
Common Stock,3000.0,2000.0,2000.0,2000.0,2000.0,,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,,
Total Liabilities Net Minority Interest,15328143000.0,11381149000.0,11262766000.0,12265109000.0,281830486000.0,,
Total Non Current Liabilities Net Minority Interest,6138789000.0,3150367000.0,4329397000.0,4323789000.0,4242048000.0,,
Other Non Current Liabilities,35234000.0,7429000.0,7257000.0,3919000.0,11001000.0,,
Preferred Securities Outside Stock Equity,,,,,,,0.0
Long Term Debt And Capital Lease Obligation,6103555000.0,3142938000.0,4322140000.0,4319870000.0,4231047000.0,,
Long Term Capital Lease Obligation,170108000.0,169393000.0,85050000.0,85789000.0,,,
