,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Free Cash Flow,1150000000.0,957000000.0,423000000.0,673000000.0,829000000.0,
Repurchase Of Capital Stock,-437000000.0,-301000000.0,-306000000.0,-303000000.0,-761000000.0,
Repayment Of Debt,255000000.0,-256000000.0,-579000000.0,0.0,-329000000.0,
Issuance Of Debt,0.0,1458000000.0,,,348000000.0,0.0
Capital Expenditure,-271000000.0,-230000000.0,-230000000.0,-205000000.0,-213000000.0,
End Cash Position,1255000000.0,672000000.0,2554000000.0,1254000000.0,1319000000.0,
Beginning Cash Position,672000000.0,2554000000.0,1254000000.0,1319000000.0,1469000000.0,
Effect Of Exchange Rate Changes,-2000000.0,5000000.0,2000000.0,-11000000.0,8000000.0,
Changes In Cash,585000000.0,-1887000000.0,1298000000.0,-54000000.0,-158000000.0,
Financing Cash Flow,-566000000.0,-537000000.0,869000000.0,-395000000.0,-994000000.0,
Cash Flow From Continuing Financing Activities,-566000000.0,-537000000.0,869000000.0,-395000000.0,-994000000.0,
Net Other Financing Charges,-1000000.0,-23000000.0,-6000000.0,-27000000.0,-18000000.0,
Proceeds From Stock Option Exercised,81000000.0,42000000.0,25000000.0,34000000.0,37000000.0,
Cash Dividends Paid,-209000000.0,-212000000.0,-193000000.0,-189000000.0,-196000000.0,
Common Stock Dividend Paid,-209000000.0,-212000000.0,-193000000.0,-189000000.0,-196000000.0,
Net Common Stock Issuance,-437000000.0,-301000000.0,-306000000.0,-303000000.0,-761000000.0,
Common Stock Payments,-437000000.0,-301000000.0,-306000000.0,-303000000.0,-761000000.0,
Net Issuance Payments Of Debt,0.0,-43000000.0,1349000000.0,90000000.0,-56000000.0,
Net Short Term Debt Issuance,0.0,-1500000000.0,1155000000.0,90000000.0,-54000000.0,
Net Long Term Debt Issuance,0.0,1457000000.0,194000000.0,0.0,-2000000.0,
Long Term Debt Payments,0.0,-1000000.0,-579000000.0,0.0,-350000000.0,
Long Term Debt Issuance,0.0,1458000000.0,,,348000000.0,0.0
Investing Cash Flow,-270000000.0,-2537000000.0,-224000000.0,-537000000.0,-206000000.0,
Cash Flow From Continuing Investing Activities,-270000000.0,-2537000000.0,-224000000.0,-537000000.0,-206000000.0,
Net Other Investing Changes,-3000000.0,-5000000.0,1000000.0,-8000000.0,3000000.0,
Net Business Purchase And Sale,0.0,-2307000000.0,4000000.0,-325000000.0,0.0,
Sale Of Business,0.0,0.0,0.0,0.0,0.0,
Purchase Of Business,0.0,-2307000000.0,4000000.0,-325000000.0,0.0,
Net PPE Purchase And Sale,4000000.0,5000000.0,1000000.0,1000000.0,4000000.0,
Sale Of PPE,4000000.0,5000000.0,1000000.0,1000000.0,4000000.0,
Capital Expenditure Reported,-271000000.0,-230000000.0,-230000000.0,-205000000.0,-213000000.0,
Operating Cash Flow,1421000000.0,1187000000.0,653000000.0,878000000.0,1042000000.0,
Cash Flow From Continuing Operating Activities,1421000000.0,1187000000.0,653000000.0,878000000.0,1042000000.0,
Change In Working Capital,248000000.0,144000000.0,-248000000.0,-56000000.0,67000000.0,
Change In Other Working Capital,138000000.0,149000000.0,-37000000.0,-7000000.0,-18000000.0,
Change In Payables And Accrued Expense,-139000000.0,491000000.0,48000000.0,-145000000.0,191000000.0,
Change In Accrued Expense,41000000.0,222000000.0,-3000000.0,-295000000.0,159000000.0,
Change In Payable,-180000000.0,269000000.0,51000000.0,150000000.0,32000000.0,
Change In Account Payable,-8000000.0,152000000.0,-4000000.0,150000000.0,60000000.0,
Change In Tax Payable,,117000000.0,,,,13000000.0
Change In Income Tax Payable,,117000000.0,,,,13000000.0
Change In Prepaid Assets,60000000.0,-109000000.0,72000000.0,68000000.0,13000000.0,
Change In Inventory,139000000.0,-167000000.0,-14000000.0,-118000000.0,97000000.0,
Change In Receivables,50000000.0,-220000000.0,-317000000.0,146000000.0,-216000000.0,
Changes In Account Receivables,50000000.0,-220000000.0,-317000000.0,146000000.0,-216000000.0,
Other Non Cash Items,59000000.0,63000000.0,57000000.0,46000000.0,52000000.0,
Stock Based Compensation,44000000.0,36000000.0,34000000.0,35000000.0,27000000.0,
Provisionand Write Offof Assets,-4000000.0,19000000.0,2000000.0,41000000.0,-13000000.0,
Asset Impairment Charge,,,,,0.0,0.0
Deferred Tax,166000000.0,71000000.0,603000000.0,98000000.0,401000000.0,
Deferred Income Tax,166000000.0,71000000.0,603000000.0,98000000.0,401000000.0,
Depreciation Amortization Depletion,244000000.0,216000000.0,192000000.0,186000000.0,232000000.0,
Depreciation And Amortization,244000000.0,216000000.0,192000000.0,186000000.0,232000000.0,
Net Income From Continuing Operations,664000000.0,638000000.0,13000000.0,528000000.0,276000000.0,
