,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-22680000.0,145482490.272374,15750000.0,-31200000.0,-238140000.0,
Tax Rate For Calcs,0.21,0.353113,0.21,0.15,0.21,
Normalized EBITDA,1244000000.0,1216000000.0,1418000000.0,1454000000.0,1490000000.0,
Total Unusual Items,-108000000.0,412000000.0,75000000.0,-208000000.0,-1134000000.0,
Total Unusual Items Excluding Goodwill,-108000000.0,412000000.0,75000000.0,-208000000.0,-1134000000.0,
Net Income From Continuing Operation Net Minority Interest,205000000.0,603000000.0,347000000.0,354000000.0,-223000000.0,
Reconciled Depreciation,565000000.0,530000000.0,643000000.0,653000000.0,595000000.0,
Reconciled Cost Of Revenue,1235000000.0,1305000000.0,1628000000.0,1613000000.0,1428000000.0,
EBITDA,1136000000.0,1628000000.0,1493000000.0,1246000000.0,356000000.0,
EBIT,571000000.0,1098000000.0,850000000.0,593000000.0,-239000000.0,
Net Interest Income,-48000000.0,-69000000.0,-28000000.0,-91000000.0,-100000000.0,
Interest Expense,60000000.0,70000000.0,87000000.0,93000000.0,101000000.0,
Interest Income,14000000.0,3000000.0,61000000.0,4000000.0,2000000.0,
Normalized Income,290320000.0,336482490.272374,287750000.0,530800000.0,672860000.0,
Net Income From Continuing And Discontinued Operation,205000000.0,603000000.0,347000000.0,354000000.0,-223000000.0,
Total Expenses,1443000000.0,1507000000.0,1863000000.0,1881000000.0,1655000000.0,
Diluted Average Shares,358000000.0,361000000.0,364000000.0,369000000.0,370000000.0,
Basic Average Shares,357000000.0,361000000.0,364000000.0,369000000.0,370000000.0,
Diluted EPS,0.57,1.67,0.96,0.96,-0.6,
Basic EPS,0.57,1.67,0.96,0.96,-0.6,
Diluted NI Availto Com Stockholders,205000000.0,603000000.0,347000000.0,354000000.0,-223000000.0,
Net Income Common Stockholders,205000000.0,603000000.0,347000000.0,354000000.0,-223000000.0,
Net Income,205000000.0,603000000.0,347000000.0,354000000.0,-223000000.0,
Minority Interests,-73000000.0,-62000000.0,-71000000.0,-71000000.0,-84000000.0,
Net Income Including Noncontrolling Interests,278000000.0,665000000.0,418000000.0,425000000.0,-139000000.0,
Net Income Continuous Operations,278000000.0,665000000.0,418000000.0,425000000.0,-139000000.0,
Tax Provision,233000000.0,363000000.0,345000000.0,75000000.0,-201000000.0,
Pretax Income,511000000.0,1028000000.0,763000000.0,500000000.0,-340000000.0,
Other Income Expense,-113000000.0,426000000.0,75000000.0,-240000000.0,-1116000000.0,
Other Non Operating Income Expenses,-5000000.0,14000000.0,,-32000000.0,18000000.0,-7000000.0
Special Income Charges,-11000000.0,274000000.0,103000000.0,-25000000.0,-1124000000.0,
Gain On Sale Of Business,5000000.0,282000000.0,-2000000.0,5000000.0,1000000.0,
Other Special Charges,-2000000.0,-3000000.0,-142000000.0,,,
Write Off,0.0,,,18000000.0,1111000000.0,0.0
Restructuring And Mergern Acquisition,18000000.0,11000000.0,37000000.0,12000000.0,14000000.0,
Gain On Sale Of Security,-97000000.0,138000000.0,-28000000.0,-183000000.0,-10000000.0,
Net Non Operating Interest Income Expense,-48000000.0,-69000000.0,-28000000.0,-91000000.0,-100000000.0,
Total Other Finance Cost,2000000.0,2000000.0,2000000.0,2000000.0,1000000.0,
Interest Expense Non Operating,60000000.0,70000000.0,87000000.0,93000000.0,101000000.0,
Interest Income Non Operating,14000000.0,3000000.0,61000000.0,4000000.0,2000000.0,
Operating Income,672000000.0,671000000.0,773000000.0,831000000.0,876000000.0,
Operating Expense,208000000.0,202000000.0,235000000.0,268000000.0,227000000.0,
Other Operating Expenses,62000000.0,82000000.0,63000000.0,101000000.0,65000000.0,
Other Taxes,51000000.0,54000000.0,74000000.0,65000000.0,70000000.0,
Selling General And Administration,95000000.0,66000000.0,98000000.0,102000000.0,92000000.0,
General And Administrative Expense,95000000.0,66000000.0,98000000.0,102000000.0,92000000.0,
Other Gand A,95000000.0,66000000.0,98000000.0,102000000.0,92000000.0,
Gross Profit,880000000.0,873000000.0,1008000000.0,1099000000.0,1103000000.0,
Cost Of Revenue,1235000000.0,1305000000.0,1628000000.0,1613000000.0,1428000000.0,
Total Revenue,2115000000.0,2178000000.0,2636000000.0,2712000000.0,2531000000.0,
Operating Revenue,2115000000.0,2178000000.0,2636000000.0,2712000000.0,2531000000.0,
