,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,-234000000.0,1394000000.0,1941000000.0,-436000000.0,94000000.0,,
Repurchase Of Capital Stock,-250000000.0,-250000000.0,-250000000.0,-250000000.0,-250000000.0,,
Repayment Of Debt,,-600000000.0,,,,0.0,
Issuance Of Debt,,0.0,,,,0.0,
Capital Expenditure,-104000000.0,-119000000.0,-74000000.0,-74000000.0,-64000000.0,,
Interest Paid Supplemental Data,135000000.0,60000000.0,125000000.0,84000000.0,133000000.0,,
Income Tax Paid Supplemental Data,71000000.0,165000000.0,128000000.0,201000000.0,21000000.0,,
End Cash Position,4368000000.0,5351000000.0,4815000000.0,3322000000.0,4052000000.0,,
Beginning Cash Position,5351000000.0,4815000000.0,3322000000.0,4052000000.0,4319000000.0,,
Changes In Cash,-983000000.0,536000000.0,1493000000.0,-730000000.0,-267000000.0,,
Financing Cash Flow,-598000000.0,-847000000.0,-355000000.0,-206000000.0,-347000000.0,,
Cash Flow From Continuing Financing Activities,-598000000.0,-847000000.0,-355000000.0,-206000000.0,-347000000.0,,
Net Other Financing Charges,-210000000.0,13000000.0,28000000.0,47000000.0,34000000.0,,
Cash Dividends Paid,-138000000.0,-10000000.0,-133000000.0,-3000000.0,-131000000.0,,
Common Stock Dividend Paid,-138000000.0,-10000000.0,-133000000.0,-3000000.0,-131000000.0,,
Net Common Stock Issuance,-250000000.0,-250000000.0,-250000000.0,-250000000.0,-250000000.0,,
Common Stock Payments,-250000000.0,-250000000.0,-250000000.0,-250000000.0,-250000000.0,,
Net Issuance Payments Of Debt,,-600000000.0,0.0,,,0.0,-1250000000.0
Net Long Term Debt Issuance,,-600000000.0,0.0,,,0.0,-1250000000.0
Long Term Debt Payments,,-600000000.0,,,,0.0,
Long Term Debt Issuance,,0.0,,,,0.0,
Investing Cash Flow,-255000000.0,-130000000.0,-167000000.0,-162000000.0,-78000000.0,,
Cash Flow From Continuing Investing Activities,-255000000.0,-130000000.0,-167000000.0,-162000000.0,-78000000.0,,
Net Other Investing Changes,-16000000.0,-5000000.0,-2000000.0,-9000000.0,-14000000.0,,
Net Investment Purchase And Sale,-135000000.0,0.0,0.0,,,-4000000.0,-93000000.0
Purchase Of Investment,-135000000.0,0.0,0.0,,,-4000000.0,-93000000.0
Net Business Purchase And Sale,,-6000000.0,,,,,
Purchase Of Business,,-6000000.0,,,,,
Net PPE Purchase And Sale,-104000000.0,-119000000.0,-74000000.0,-74000000.0,-64000000.0,,
Operating Cash Flow,-130000000.0,1513000000.0,2015000000.0,-362000000.0,158000000.0,,
Cash Flow From Continuing Operating Activities,-130000000.0,1513000000.0,2015000000.0,-362000000.0,158000000.0,,
Dividend Received Cfo,,0.0,0.0,,,,0.0
Change In Working Capital,-1073000000.0,819000000.0,1368000000.0,-1029000000.0,-692000000.0,,
Change In Other Working Capital,21000000.0,63000000.0,-95000000.0,-131000000.0,114000000.0,,
Change In Payables And Accrued Expense,-132000000.0,115000000.0,49000000.0,35000000.0,-110000000.0,,
Change In Inventory,-525000000.0,-170000000.0,1122000000.0,-128000000.0,-303000000.0,,
Change In Receivables,-437000000.0,811000000.0,292000000.0,-805000000.0,-393000000.0,,
Other Non Cash Items,117000000.0,-183000000.0,130000000.0,89000000.0,-207000000.0,,
Stock Based Compensation,28000000.0,38000000.0,29000000.0,34000000.0,34000000.0,,
Amortization Of Securities,,1000000.0,1000000.0,4000000.0,4000000.0,4000000.0,
Deferred Tax,90000000.0,-1000000.0,20000000.0,42000000.0,103000000.0,,
Deferred Income Tax,90000000.0,-1000000.0,20000000.0,42000000.0,103000000.0,,
Depreciation Amortization Depletion,98000000.0,102000000.0,95000000.0,97000000.0,91000000.0,,
Depreciation And Amortization,98000000.0,102000000.0,95000000.0,97000000.0,91000000.0,,
Operating Gains Losses,1000000.0,18000000.0,18000000.0,-4000000.0,-3000000.0,,
Earnings Losses From Equity Investments,1000000.0,18000000.0,18000000.0,-4000000.0,-3000000.0,,
Net Income From Continuing Operations,609000000.0,719000000.0,354000000.0,388000000.0,832000000.0,,
