,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Free Cash Flow,-40600000.0,-11200000.0,42300000.0,677200000.0,55500000.0,
Repurchase Of Capital Stock,-112600000.0,-323300000.0,-76300000.0,-74400000.0,-129000000.0,
Repayment Of Debt,-405500000.0,-6000000.0,-5500000.0,-5700000.0,-5900000.0,
Issuance Of Debt,0.0,498200000.0,,,,0.0
Capital Expenditure,-93800000.0,-187300000.0,-79900000.0,-61200000.0,-41700000.0,
End Cash Position,1450000000.0,2097400000.0,1929400000.0,1947000000.0,1362200000.0,
Beginning Cash Position,2097400000.0,1929400000.0,1947000000.0,1362200000.0,1593600000.0,
Effect Of Exchange Rate Changes,-15800000.0,76100000.0,32700000.0,-77700000.0,49900000.0,
Changes In Cash,-631600000.0,91900000.0,-50300000.0,662500000.0,-281300000.0,
Financing Cash Flow,-573300000.0,114100000.0,-132800000.0,-131300000.0,-186300000.0,
Cash Flow From Continuing Financing Activities,-573300000.0,114100000.0,-132800000.0,-131300000.0,-186300000.0,
Net Other Financing Charges,100000.0,-4100000.0,,,,
Cash Dividends Paid,-55300000.0,-50700000.0,-51000000.0,-51200000.0,-51400000.0,
Common Stock Dividend Paid,-55300000.0,-50700000.0,-51000000.0,-51200000.0,-51400000.0,
Net Common Stock Issuance,-112600000.0,-323300000.0,-76300000.0,-74400000.0,-129000000.0,
Common Stock Payments,-112600000.0,-323300000.0,-76300000.0,-74400000.0,-129000000.0,
Net Issuance Payments Of Debt,-405500000.0,492200000.0,-5500000.0,-5700000.0,-5900000.0,
Net Long Term Debt Issuance,-405500000.0,492200000.0,-5500000.0,-5700000.0,-5900000.0,
Long Term Debt Payments,-405500000.0,-6000000.0,-5500000.0,-5700000.0,-5900000.0,
Long Term Debt Issuance,0.0,498200000.0,,,,0.0
Investing Cash Flow,-111500000.0,-198300000.0,-39700000.0,55400000.0,-192200000.0,
Cash Flow From Continuing Investing Activities,-111500000.0,-198300000.0,-39700000.0,55400000.0,-192200000.0,
Net Other Investing Changes,0.0,6000000.0,-1600000.0,200000.0,0.0,
Net Investment Purchase And Sale,-17700000.0,-17000000.0,41800000.0,116400000.0,-150500000.0,
Sale Of Investment,175400000.0,154100000.0,195400000.0,248100000.0,171700000.0,
Purchase Of Investment,-193100000.0,-171100000.0,-153600000.0,-131700000.0,-322200000.0,
Capital Expenditure Reported,-93800000.0,-187300000.0,-79900000.0,-61200000.0,-41700000.0,
Operating Cash Flow,53200000.0,176100000.0,122200000.0,738400000.0,97200000.0,
Cash Flow From Continuing Operating Activities,53200000.0,176100000.0,122200000.0,738400000.0,97200000.0,
Change In Working Capital,-262500000.0,-117300000.0,-3100000.0,335100000.0,-146400000.0,
Change In Other Working Capital,-129700000.0,-48800000.0,63000000.0,115400000.0,-52500000.0,
Change In Payables And Accrued Expense,70200000.0,85800000.0,-142400000.0,142800000.0,80200000.0,
Change In Prepaid Assets,-21900000.0,1400000.0,34700000.0,-68300000.0,17700000.0,
Change In Inventory,-46800000.0,-234800000.0,64100000.0,86900000.0,-58100000.0,
Change In Receivables,-134300000.0,79100000.0,-22500000.0,58300000.0,-133700000.0,
Changes In Account Receivables,-134300000.0,79100000.0,-22500000.0,58300000.0,-133700000.0,
Other Non Cash Items,9600000.0,-1800000.0,-12000000.0,18500000.0,-4300000.0,
Stock Based Compensation,39400000.0,22400000.0,23200000.0,24700000.0,35700000.0,
Asset Impairment Charge,2800000.0,2700000.0,7300000.0,600000.0,1300000.0,
Deferred Tax,-600000.0,-5800000.0,-77200000.0,7800000.0,7100000.0,
Deferred Income Tax,-600000.0,-5800000.0,-77200000.0,7800000.0,7100000.0,
Depreciation Amortization Depletion,57000000.0,55500000.0,55000000.0,54300000.0,55900000.0,
Depreciation And Amortization,57000000.0,55500000.0,55000000.0,54300000.0,55900000.0,
Net Income From Continuing Operations,207500000.0,220400000.0,129000000.0,297400000.0,147900000.0,
