,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,442100000.0,205600000.0,339000000.0,34800000.0,389400000.0,,
Repurchase Of Capital Stock,-81800000.0,-63300000.0,-64300000.0,-120300000.0,-99400000.0,,
Repayment Of Debt,,,,0.0,0.0,0.0,0.0
Issuance Of Debt,,,,0.0,0.0,0.0,0.0
Capital Expenditure,-62900000.0,-59900000.0,-53400000.0,-68000000.0,-47100000.0,,
End Cash Position,1712500000.0,1486700000.0,1669600000.0,1807700000.0,1813400000.0,,
Beginning Cash Position,1486700000.0,1669600000.0,1807700000.0,1813400000.0,1713100000.0,,
Effect Of Exchange Rate Changes,-4700000.0,18800000.0,9800000.0,-19800000.0,11800000.0,,
Changes In Cash,230500000.0,-201700000.0,-147900000.0,14100000.0,88500000.0,,
Financing Cash Flow,-5000000.0,-104300000.0,-118700000.0,-159700000.0,-140800000.0,,
Cash Flow From Continuing Financing Activities,-5000000.0,-104300000.0,-118700000.0,-159700000.0,-140800000.0,,
Proceeds From Stock Option Exercised,-4300000.0,1700000.0,-13500000.0,1700000.0,-3900000.0,,
Cash Dividends Paid,-40600000.0,-42700000.0,-40900000.0,-41100000.0,-37500000.0,,
Common Stock Dividend Paid,-40600000.0,-42700000.0,-40900000.0,-41100000.0,-37500000.0,,
Net Common Stock Issuance,-81800000.0,-63300000.0,-64300000.0,-120300000.0,-99400000.0,,
Common Stock Payments,-81800000.0,-63300000.0,-64300000.0,-120300000.0,-99400000.0,,
Net Issuance Payments Of Debt,,,,0.0,0.0,0.0,0.0
Long Term Debt Payments,,,,0.0,0.0,0.0,0.0
Long Term Debt Issuance,,,,0.0,0.0,0.0,0.0
Investing Cash Flow,-269500000.0,-362900000.0,-421600000.0,71000000.0,-207200000.0,,
Cash Flow From Continuing Investing Activities,-269500000.0,-362900000.0,-421600000.0,71000000.0,-207200000.0,,
Net Other Investing Changes,,100000.0,100000.0,,,,
Net Investment Purchase And Sale,-183500000.0,-318300000.0,-365600000.0,157800000.0,-160300000.0,,
Sale Of Investment,473000000.0,588000000.0,532400000.0,620900000.0,555800000.0,,
Purchase Of Investment,-656500000.0,-906300000.0,-898000000.0,-463100000.0,-716100000.0,,
Net Business Purchase And Sale,-22400000.0,0.0,0.0,-5000000.0,-800000.0,,
Purchase Of Business,-22400000.0,0.0,0.0,-5000000.0,-800000.0,,
Net PPE Purchase And Sale,-62900000.0,-59900000.0,-53400000.0,-68000000.0,-47100000.0,,
Purchase Of PPE,-62900000.0,-59900000.0,-53400000.0,-68000000.0,-47100000.0,,
Operating Cash Flow,505000000.0,265500000.0,392400000.0,102800000.0,436500000.0,,
Cash Flow From Continuing Operating Activities,505000000.0,265500000.0,392400000.0,102800000.0,436500000.0,,
Change In Working Capital,77400000.0,-130300000.0,171100000.0,-238900000.0,5600000.0,,
Change In Other Working Capital,-252900000.0,94900000.0,129500000.0,-53100000.0,-185600000.0,,
Change In Payables And Accrued Expense,-300000.0,5400000.0,21000000.0,31500000.0,97300000.0,,
Change In Payable,-300000.0,5400000.0,21000000.0,31500000.0,97300000.0,,
Change In Account Payable,,,,-13800000.0,41400000.0,81400000.0,-39300000.0
Change In Receivables,351200000.0,-142300000.0,432100000.0,-69600000.0,-884400000.0,,
Changes In Account Receivables,301300000.0,-32200000.0,432100000.0,-236900000.0,-867200000.0,,
Other Non Cash Items,28300000.0,17900000.0,-200000.0,-9000000.0,-800000.0,,
Stock Based Compensation,23200000.0,22400000.0,15100000.0,22800000.0,23700000.0,,
Deferred Tax,34600000.0,39500000.0,-12900000.0,25000000.0,197400000.0,,
Deferred Income Tax,34600000.0,39500000.0,-12900000.0,25000000.0,197400000.0,,
Depreciation And Amortization,62300000.0,59000000.0,56700000.0,63900000.0,58500000.0,,
Operating Gains Losses,13600000.0,21700000.0,16000000.0,37700000.0,18300000.0,,
Gain Loss On Investment Securities,13600000.0,21700000.0,16000000.0,29100000.0,18300000.0,,
Net Income From Continuing Operations,265600000.0,235300000.0,146600000.0,201300000.0,133800000.0,,
