,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Preferred Shares Number,867846.0,867846.0,867846.0,867846.0,867846.0
Ordinary Shares Number,117081742.0,117071410.0,116916381.0,116883421.0,116880291.0
Share Issued,117081742.0,117071410.0,116916381.0,116883421.0,116880291.0
Net Debt,5165110000.0,4993661000.0,4986390000.0,4937939000.0,4825736000.0
Total Debt,5197359000.0,5048143000.0,5042166000.0,5007048000.0,4875968000.0
Tangible Book Value,5838484000.0,5912480000.0,5974124000.0,5964352000.0,5971183000.0
Invested Capital,11035843000.0,10960623000.0,11016290000.0,10945309000.0,10847151000.0
Working Capital,-1131992000.0,-943938000.0,-852442000.0,-792214000.0,-1136790000.0
Net Tangible Assets,5838493000.0,5912489000.0,5974133000.0,5964361000.0,5971192000.0
Capital Lease Obligations,,,,26091000.0,
Common Stock Equity,5838484000.0,5912480000.0,5974124000.0,5964352000.0,5971183000.0
Preferred Stock Equity,9000.0,9000.0,9000.0,9000.0,9000.0
Total Capitalization,10572852000.0,10645632000.0,10706299000.0,10695318000.0,10357160000.0
Total Equity Gross Minority Interest,6014302000.0,6090400000.0,6157895000.0,6147664000.0,6154112000.0
Minority Interest,175809000.0,177911000.0,183762000.0,183303000.0,182920000.0
Stockholders Equity,5838493000.0,5912489000.0,5974133000.0,5964361000.0,5971192000.0
Gains Losses Not Affecting Retained Earnings,-5692000.0,-6110000.0,-6522000.0,-6940000.0,-7359000.0
Other Equity Adjustments,-5692000.0,-6110000.0,-6522000.0,-6940000.0,-7359000.0
Retained Earnings,-1612912000.0,-1535340000.0,-1467858000.0,-1469557000.0,-1458816000.0
Additional Paid In Capital,7435697000.0,7431627000.0,7422913000.0,7417453000.0,7413674000.0
Capital Stock,21400000.0,22312000.0,25600000.0,23405000.0,23693000.0
Common Stock,21391000.0,22303000.0,25591000.0,23396000.0,23684000.0
Preferred Stock,9000.0,9000.0,9000.0,9000.0,9000.0
Total Liabilities Net Minority Interest,5912283000.0,5745197000.0,5654062000.0,5664705000.0,5602140000.0
Total Non Current Liabilities Net Minority Interest,4734359000.0,4733143000.0,4732166000.0,4807966000.0,4385968000.0
Other Non Current Liabilities,,,,27565000.0,
Employee Benefits,,,,23353000.0,
Long Term Debt And Capital Lease Obligation,4734359000.0,4733143000.0,4732166000.0,4757048000.0,4385968000.0
Long Term Capital Lease Obligation,,,,26091000.0,
Long Term Debt,4734359000.0,4733143000.0,4732166000.0,4730957000.0,4385968000.0
Current Liabilities,1177924000.0,1012054000.0,921896000.0,856739000.0,1216172000.0
Current Deferred Liabilities,,,,64626000.0,
Current Deferred Revenue,,,,64626000.0,
Current Debt And Capital Lease Obligation,463000000.0,315000000.0,310000000.0,250000000.0,490000000.0
Current Debt,463000000.0,315000000.0,310000000.0,250000000.0,490000000.0
Commercial Paper,463000000.0,315000000.0,310000000.0,250000000.0,490000000.0
Payables And Accrued Expenses,714924000.0,697054000.0,611896000.0,542113000.0,726172000.0
Current Accrued Expenses,714924000.0,697054000.0,611896000.0,95592000.0,726172000.0
Interest Payable,,,,35125000.0,
Payables,,,,446521000.0,
Dividends Payable,,,,181738000.0,
Total Tax Payable,,,,139970000.0,
Accounts Payable,,,,124813000.0,
Total Assets,11926585000.0,11835597000.0,11811957000.0,11812369000.0,11756252000.0
Total Non Current Assets,11880653000.0,11767481000.0,11742503000.0,11747844000.0,11676870000.0
Other Non Current Assets,245391000.0,224569000.0,236639000.0,232426000.0,237525000.0
Investments And Advances,41870000.0,41662000.0,41790000.0,41650000.0,41693000.0
Long Term Equity Investment,41870000.0,41662000.0,41790000.0,41650000.0,41693000.0
Investmentsin Joint Venturesat Cost,41870000.0,41662000.0,41790000.0,41650000.0,41693000.0
Investment Properties,11593392000.0,11501250000.0,11464074000.0,11473768000.0,11397652000.0
Current Assets,45932000.0,68116000.0,69454000.0,64525000.0,79382000.0
Assets Held For Sale Current,0.0,0.0,0.0,7764000.0,15321000.0
Restricted Cash,13683000.0,13634000.0,13678000.0,13743000.0,13829000.0
Cash Cash Equivalents And Short Term Investments,32249000.0,54482000.0,55776000.0,43018000.0,50232000.0
Cash And Cash Equivalents,32249000.0,54482000.0,55776000.0,43018000.0,50232000.0
