,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30
Free Cash Flow,129000000.0,50000000.0,411000000.0,115000000.0,147000000.0,
Repurchase Of Capital Stock,-2000000.0,-4000000.0,-2000000.0,-54000000.0,-21000000.0,
Repayment Of Debt,-703000000.0,-1318000000.0,-242000000.0,-1083000000.0,-1020000000.0,
Issuance Of Debt,657000000.0,526000000.0,-5000000.0,1812000000.0,1006000000.0,
Issuance Of Capital Stock,,,,,2000000.0,0.0
Capital Expenditure,-130000000.0,-85000000.0,-101000000.0,-110000000.0,-141000000.0,
End Cash Position,132000000.0,143000000.0,829000000.0,808000000.0,108000000.0,
Beginning Cash Position,143000000.0,829000000.0,808000000.0,108000000.0,107000000.0,
Effect Of Exchange Rate Changes,1000000.0,-1000000.0,0.0,-1000000.0,-1000000.0,
Changes In Cash,-12000000.0,-685000000.0,21000000.0,701000000.0,2000000.0,
Financing Cash Flow,-164000000.0,-915000000.0,-363000000.0,523000000.0,-145000000.0,
Cash Flow From Continuing Financing Activities,-164000000.0,-915000000.0,-363000000.0,523000000.0,-145000000.0,
Net Other Financing Charges,0.0,-3000000.0,-3000000.0,-36000000.0,-1000000.0,
Cash Dividends Paid,-116000000.0,-116000000.0,-111000000.0,-116000000.0,-111000000.0,
Common Stock Dividend Paid,,-116000000.0,-111000000.0,-116000000.0,,-110000000.0
Net Common Stock Issuance,-2000000.0,-4000000.0,-2000000.0,-54000000.0,-19000000.0,
Common Stock Payments,-2000000.0,-4000000.0,-2000000.0,-54000000.0,-21000000.0,
Common Stock Issuance,,,,,2000000.0,0.0
Net Issuance Payments Of Debt,-46000000.0,-792000000.0,-247000000.0,729000000.0,-14000000.0,
Net Short Term Debt Issuance,-46000000.0,358000000.0,-47000000.0,-215000000.0,-14000000.0,
Short Term Debt Payments,-703000000.0,-168000000.0,-42000000.0,-883000000.0,-1020000000.0,
Short Term Debt Issuance,657000000.0,526000000.0,-5000000.0,668000000.0,1006000000.0,
Net Long Term Debt Issuance,0.0,-1150000000.0,-200000000.0,944000000.0,0.0,
Long Term Debt Payments,0.0,-1150000000.0,-200000000.0,-200000000.0,0.0,
Long Term Debt Issuance,0.0,0.0,0.0,1144000000.0,0.0,
Investing Cash Flow,-107000000.0,95000000.0,-128000000.0,-47000000.0,-141000000.0,
Cash Flow From Continuing Investing Activities,-107000000.0,95000000.0,-128000000.0,-47000000.0,-141000000.0,
Net Other Investing Changes,12000000.0,-3000000.0,0.0,-5000000.0,0.0,
Net Business Purchase And Sale,11000000.0,183000000.0,-27000000.0,68000000.0,0.0,
Sale Of Business,25000000.0,223000000.0,32000000.0,99000000.0,1000000.0,
Purchase Of Business,-14000000.0,-40000000.0,-59000000.0,-31000000.0,-1000000.0,
Net PPE Purchase And Sale,-130000000.0,-85000000.0,-101000000.0,-110000000.0,-141000000.0,
Purchase Of PPE,-130000000.0,-85000000.0,-101000000.0,-110000000.0,-141000000.0,
Operating Cash Flow,259000000.0,135000000.0,512000000.0,225000000.0,288000000.0,
Cash Flow From Continuing Operating Activities,259000000.0,135000000.0,512000000.0,225000000.0,288000000.0,
Change In Working Capital,-60000000.0,-149000000.0,151000000.0,-177000000.0,10000000.0,
Change In Other Current Assets,3000000.0,7000000.0,-14000000.0,-10000000.0,32000000.0,
Change In Payables And Accrued Expense,-17000000.0,-190000000.0,-66000000.0,106000000.0,52000000.0,
Change In Inventory,-129000000.0,-3000000.0,114000000.0,-62000000.0,-91000000.0,
Change In Receivables,83000000.0,37000000.0,117000000.0,-211000000.0,17000000.0,
Changes In Account Receivables,83000000.0,37000000.0,117000000.0,-211000000.0,17000000.0,
Other Non Cash Items,37000000.0,6000000.0,27000000.0,32000000.0,46000000.0,
Stock Based Compensation,5000000.0,16000000.0,17000000.0,19000000.0,19000000.0,
Asset Impairment Charge,0.0,150000000.0,,,,0.0
Deferred Tax,4000000.0,-63000000.0,8000000.0,-3000000.0,-60000000.0,
Deferred Income Tax,4000000.0,-63000000.0,8000000.0,-3000000.0,-60000000.0,
Depreciation Amortization Depletion,106000000.0,109000000.0,110000000.0,109000000.0,113000000.0,
Depreciation And Amortization,106000000.0,109000000.0,110000000.0,109000000.0,113000000.0,
Operating Gains Losses,22000000.0,0.0,0.0,27000000.0,34000000.0,
Pension And Employee Benefit Expense,22000000.0,0.0,0.0,2000000.0,34000000.0,
Gain Loss On Sale Of Business,0.0,0.0,0.0,25000000.0,,0.0
Net Income From Continuing Operations,145000000.0,66000000.0,173000000.0,218000000.0,-3000000.0,
