,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,256805000.0,256363000.0,256053000.0,250000000.0,219445507.0,,
Share Issued,256805000.0,256363000.0,256053000.0,250000000.0,219445507.0,,
Net Debt,11709000000.0,,,,6229400000.0,6863400000.0,6519500000.0
Total Debt,13685400000.0,13297100000.0,13413900000.0,13485200000.0,8578000000.0,,
Tangible Book Value,-9761900000.0,4151200000.0,5073200000.0,3353200000.0,-4362600000.0,,
Invested Capital,36314100000.0,35918200000.0,35407700000.0,33310600000.0,20435800000.0,,
Working Capital,2247700000.0,15298500000.0,16403100000.0,14852500000.0,2083200000.0,,
Net Tangible Assets,-9761900000.0,4151200000.0,5073200000.0,3353200000.0,-4362600000.0,,
Capital Lease Obligations,577100000.0,402000000.0,326300000.0,328100000.0,326200000.0,,
Common Stock Equity,23205800000.0,23023100000.0,22320100000.0,20153500000.0,12184000000.0,,
Total Capitalization,35306700000.0,35121000000.0,34739900000.0,32885400000.0,19975900000.0,,
Total Equity Gross Minority Interest,23236900000.0,23056300000.0,22353700000.0,20179600000.0,12209600000.0,,
Minority Interest,31100000.0,33200000.0,33600000.0,26100000.0,25600000.0,,
Stockholders Equity,23205800000.0,23023100000.0,22320100000.0,20153500000.0,12184000000.0,,
Gains Losses Not Affecting Retained Earnings,-581300000.0,-500300000.0,-934000000.0,-1151100000.0,-593400000.0,,
Other Equity Adjustments,-581300000.0,-500300000.0,-934000000.0,-1151100000.0,-593400000.0,,
Retained Earnings,5824700000.0,5720700000.0,5522900000.0,4985700000.0,4860600000.0,,
Additional Paid In Capital,17705600000.0,17546300000.0,17475100000.0,16068900000.0,7697400000.0,,
Capital Stock,256800000.0,256400000.0,256100000.0,250000000.0,219400000.0,,
Common Stock,256800000.0,256400000.0,256100000.0,250000000.0,219400000.0,,
Total Liabilities Net Minority Interest,55831000000.0,57066300000.0,51742000000.0,44075600000.0,45033100000.0,,
Total Non Current Liabilities Net Minority Interest,15070900000.0,14526700000.0,14706000000.0,14814800000.0,9833600000.0,,
Other Non Current Liabilities,2269100000.0,1960000000.0,1893600000.0,1687700000.0,1650200000.0,,
Non Current Deferred Liabilities,123800000.0,66800000.0,66300000.0,67100000.0,65300000.0,,
Non Current Deferred Revenue,123800000.0,66800000.0,66300000.0,67100000.0,65300000.0,,
Long Term Debt And Capital Lease Obligation,12678000000.0,12499900000.0,12746100000.0,13060000000.0,8118100000.0,,
Long Term Capital Lease Obligation,577100000.0,402000000.0,326300000.0,328100000.0,326200000.0,,
Long Term Debt,12100900000.0,12097900000.0,12419800000.0,12731900000.0,7791900000.0,,
Current Liabilities,40760100000.0,42539600000.0,37036000000.0,29260800000.0,35199500000.0,,
Other Current Liabilities,35471200000.0,38294300000.0,31769300000.0,24712100000.0,30836300000.0,,
Current Deferred Liabilities,767300000.0,627700000.0,629300000.0,537200000.0,680800000.0,,
Current Deferred Revenue,767300000.0,627700000.0,629300000.0,537200000.0,680800000.0,,
Current Debt And Capital Lease Obligation,1007400000.0,797200000.0,667800000.0,425200000.0,459900000.0,,
Current Debt,1007400000.0,797200000.0,667800000.0,425200000.0,459900000.0,,
Other Current Borrowings,770000000.0,640000000.0,515000000.0,200000000.0,200000000.0,,
Line Of Credit,237400000.0,157200000.0,152800000.0,225200000.0,259900000.0,,
Pensionand Other Post Retirement Benefit Plans Current,3514200000.0,2820400000.0,3969600000.0,3586300000.0,3222500000.0,,
Total Assets,79067900000.0,80122600000.0,74095700000.0,64255200000.0,57242700000.0,,
Total Non Current Assets,36060100000.0,22284500000.0,20656600000.0,20141900000.0,19960000000.0,,
Other Non Current Assets,1629700000.0,1573600000.0,1494900000.0,1354400000.0,1361800000.0,,
Non Current Deferred Assets,29400000.0,691600000.0,890200000.0,959100000.0,1016800000.0,,
Non Current Deferred Taxes Assets,29400000.0,691600000.0,890200000.0,959100000.0,1016800000.0,,
Goodwill And Other Intangible Assets,32967700000.0,18871900000.0,17246900000.0,16800300000.0,16546600000.0,,
Other Intangible Assets,10754400000.0,5131600000.0,4532200000.0,4530100000.0,4353200000.0,,
Goodwill,22213300000.0,13740300000.0,12714700000.0,12270200000.0,12193400000.0,,
Net PPE,1433300000.0,1147400000.0,1024600000.0,1028100000.0,1034800000.0,,
Accumulated Depreciation,,,,-1156000000.0,,,
Gross PPE,1433300000.0,1147400000.0,1024600000.0,2184100000.0,1034800000.0,,
Leases,,,,259900000.0,,,
Construction In Progress,,,,64200000.0,,,
Other Properties,1433300000.0,1147400000.0,1024600000.0,419100000.0,1034800000.0,,
Machinery Furniture Equipment,,,,1269300000.0,,,
Land And Improvements,,,,171600000.0,,,
Properties,,,,0.0,,,
Current Assets,43007800000.0,57838100000.0,53439100000.0,44113300000.0,37282700000.0,,
Other Current Assets,711000000.0,505100000.0,330000000.0,311200000.0,435200000.0,,
Current Deferred Assets,,,127800000.0,206800000.0,,,
Restricted Cash,35471200000.0,38294300000.0,31769300000.0,24712100000.0,30836300000.0,,
Receivables,5426300000.0,4739200000.0,4520200000.0,3895900000.0,3988800000.0,,
Accounts Receivable,5426300000.0,4739200000.0,4520200000.0,3895900000.0,3988800000.0,,
Allowance For Doubtful Accounts Receivable,,,,-21800000.0,,,
Gross Accounts Receivable,,,,3917700000.0,,,
Cash Cash Equivalents And Short Term Investments,1399300000.0,14299500000.0,16691800000.0,14987300000.0,2022400000.0,,
Cash And Cash Equivalents,1399300000.0,14299500000.0,16691800000.0,14987300000.0,2022400000.0,,
