,2025-08-31,2025-05-31,2025-02-28,2024-11-30,2024-08-31,2024-05-31,2024-02-29
Ordinary Shares Number,2841000000.0,2807000000.0,2803000000.0,2796000000.0,2771000000.0,,
Share Issued,2841000000.0,2807000000.0,2803000000.0,2796000000.0,2771000000.0,,
Net Debt,80870000000.0,81782000000.0,78870000000.0,77683000000.0,73899000000.0,,
Total Debt,105409000000.0,104104000000.0,96276000000.0,88624000000.0,84515000000.0,,
Tangible Book Value,-42224000000.0,-46343000000.0,-50572000000.0,-54137000000.0,-57703000000.0,,
Invested Capital,115469000000.0,113019000000.0,113006000000.0,102370000000.0,95331000000.0,,
Working Capital,-15240000000.0,-8064000000.0,493000000.0,-5549000000.0,-8973000000.0,,
Net Tangible Assets,-42224000000.0,-46343000000.0,-50572000000.0,-54137000000.0,-57703000000.0,,
Capital Lease Obligations,14094000000.0,11536000000.0,,,,6255000000.0,
Common Stock Equity,24154000000.0,20451000000.0,16730000000.0,13746000000.0,10816000000.0,,
Total Capitalization,106390000000.0,105748000000.0,104839000000.0,94208000000.0,86130000000.0,,
Total Equity Gross Minority Interest,24666000000.0,20969000000.0,17261000000.0,14236000000.0,11269000000.0,,
Minority Interest,512000000.0,518000000.0,531000000.0,490000000.0,453000000.0,,
Stockholders Equity,24154000000.0,20451000000.0,16730000000.0,13746000000.0,10816000000.0,,
Gains Losses Not Affecting Retained Earnings,-1170000000.0,-1175000000.0,-1593000000.0,-1519000000.0,-1328000000.0,,
Other Equity Adjustments,-1170000000.0,-1175000000.0,-1593000000.0,-1519000000.0,-1328000000.0,,
Retained Earnings,-14054000000.0,-15481000000.0,-17368000000.0,-19045000000.0,-20939000000.0,,
Capital Stock,39378000000.0,37107000000.0,35691000000.0,34310000000.0,33083000000.0,,
Common Stock,39378000000.0,37107000000.0,35691000000.0,34310000000.0,33083000000.0,,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,,
Total Liabilities Net Minority Interest,155783000000.0,147392000000.0,144117000000.0,134247000000.0,132945000000.0,,
Total Non Current Liabilities Net Minority Interest,115909000000.0,114749000000.0,114494000000.0,105195000000.0,100900000000.0,,
Other Non Current Liabilities,8996000000.0,7647000000.0,14364000000.0,12316000000.0,11106000000.0,,
Tradeand Other Payables Non Current,10583000000.0,10269000000.0,9813000000.0,9553000000.0,11038000000.0,,
Non Current Deferred Liabilities,,,2208000000.0,2864000000.0,3442000000.0,3692000000.0,4483000000.0
Non Current Deferred Taxes Liabilities,,,2208000000.0,2864000000.0,3442000000.0,3692000000.0,4483000000.0
Long Term Debt And Capital Lease Obligation,96330000000.0,96833000000.0,88109000000.0,80462000000.0,75314000000.0,,
Long Term Capital Lease Obligation,14094000000.0,11536000000.0,,,,6255000000.0,
Long Term Debt,82236000000.0,85297000000.0,88109000000.0,80462000000.0,75314000000.0,,
Current Liabilities,39874000000.0,32643000000.0,29623000000.0,29052000000.0,32045000000.0,,
Other Current Liabilities,8700000000.0,8629000000.0,8175000000.0,7128000000.0,7410000000.0,,
Current Deferred Liabilities,12098000000.0,9387000000.0,9019000000.0,9430000000.0,11455000000.0,,
Current Deferred Revenue,12098000000.0,9387000000.0,9019000000.0,9430000000.0,11455000000.0,,
Current Debt And Capital Lease Obligation,9079000000.0,7271000000.0,8167000000.0,8162000000.0,9201000000.0,,
Current Debt,9079000000.0,7271000000.0,8167000000.0,8162000000.0,9201000000.0,,
Pensionand Other Post Retirement Benefit Plans Current,1794000000.0,2243000000.0,1839000000.0,1653000000.0,1772000000.0,,
Payables And Accrued Expenses,8203000000.0,5113000000.0,2423000000.0,2679000000.0,2207000000.0,,
