,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30
Free Cash Flow,4017000000.0,3796000000.0,2031000000.0,3444000000.0,3532000000.0,
Repurchase Of Capital Stock,-1564000000.0,-2415000000.0,-1075000000.0,-2168000000.0,-2242000000.0,
Repayment Of Debt,-3528000000.0,-7163000000.0,-6561000000.0,-4821000000.0,-7631000000.0,
Issuance Of Debt,1904000000.0,6982000000.0,4674000000.0,5732000000.0,7659000000.0,
Issuance Of Capital Stock,416000000.0,0.0,,,367000000.0,-2000000.0
Capital Expenditure,-217000000.0,-261000000.0,-210000000.0,-217000000.0,-198000000.0,
Interest Paid Supplemental Data,130000000.0,601000000.0,224000000.0,545000000.0,233000000.0,
Income Tax Paid Supplemental Data,627000000.0,583000000.0,2039000000.0,643000000.0,276000000.0,
End Cash Position,8910000000.0,8918000000.0,9508000000.0,10208000000.0,8842000000.0,
Beginning Cash Position,8918000000.0,9508000000.0,10208000000.0,8842000000.0,10439000000.0,
Effect Of Exchange Rate Changes,-20000000.0,-15000000.0,-18000000.0,10000000.0,8000000.0,
Changes In Cash,12000000.0,-575000000.0,-682000000.0,1356000000.0,-1605000000.0,
Financing Cash Flow,-3949000000.0,-5137000000.0,-3945000000.0,-2784000000.0,-4507000000.0,
Cash Flow From Continuing Financing Activities,-3949000000.0,-5137000000.0,-3945000000.0,-2784000000.0,-4507000000.0,
Net Other Financing Charges,0.0,577000000.0,-654000000.0,-3000000.0,15000000.0,
Cash Dividends Paid,-1625000000.0,-1627000000.0,-1593000000.0,-1592000000.0,-1606000000.0,
Common Stock Dividend Paid,-1625000000.0,-1627000000.0,-1593000000.0,-1592000000.0,-1606000000.0,
Net Common Stock Issuance,-1148000000.0,-2415000000.0,-755000000.0,-2168000000.0,-1875000000.0,
Common Stock Payments,-1564000000.0,-2415000000.0,-1075000000.0,-2168000000.0,-2242000000.0,
Common Stock Issuance,416000000.0,0.0,,,367000000.0,-2000000.0
Net Issuance Payments Of Debt,-1176000000.0,-1672000000.0,-943000000.0,979000000.0,-1041000000.0,
Net Short Term Debt Issuance,448000000.0,-1491000000.0,944000000.0,68000000.0,-1069000000.0,
Net Long Term Debt Issuance,-1624000000.0,-181000000.0,-1887000000.0,911000000.0,28000000.0,
Long Term Debt Payments,-3528000000.0,-7163000000.0,-6561000000.0,-4821000000.0,-7631000000.0,
Long Term Debt Issuance,1904000000.0,6982000000.0,4674000000.0,5732000000.0,7659000000.0,
Investing Cash Flow,-273000000.0,505000000.0,1022000000.0,479000000.0,-828000000.0,
Cash Flow From Continuing Investing Activities,-273000000.0,505000000.0,1022000000.0,479000000.0,-828000000.0,
Net Other Investing Changes,14000000.0,0.0,-4000000.0,-1000000.0,-3000000.0,
Net Investment Purchase And Sale,-70000000.0,800000000.0,1276000000.0,914000000.0,-507000000.0,
Sale Of Investment,1571000000.0,1733000000.0,1857000000.0,2731000000.0,881000000.0,
Purchase Of Investment,-1641000000.0,-933000000.0,-581000000.0,-1817000000.0,-1388000000.0,
Net Business Purchase And Sale,0.0,-34000000.0,-40000000.0,-217000000.0,-120000000.0,
Purchase Of Business,0.0,-34000000.0,-40000000.0,-217000000.0,-120000000.0,
Net PPE Purchase And Sale,-217000000.0,-261000000.0,-210000000.0,-217000000.0,-198000000.0,
Purchase Of PPE,-217000000.0,-261000000.0,-210000000.0,-217000000.0,-198000000.0,
Operating Cash Flow,4234000000.0,4057000000.0,2241000000.0,3661000000.0,3730000000.0,
Cash Flow From Continuing Operating Activities,4234000000.0,4057000000.0,2241000000.0,3661000000.0,3730000000.0,
Change In Working Capital,525000000.0,338000000.0,-1831000000.0,-324000000.0,666000000.0,
Change In Other Working Capital,935000000.0,314000000.0,-1063000000.0,-1777000000.0,1693000000.0,
Change In Other Current Liabilities,979000000.0,-810000000.0,-13000000.0,37000000.0,502000000.0,
Change In Other Current Assets,17000000.0,-89000000.0,-237000000.0,-190000000.0,-289000000.0,
Change In Payables And Accrued Expense,645000000.0,211000000.0,371000000.0,-1023000000.0,606000000.0,
Change In Accrued Expense,378000000.0,-138000000.0,461000000.0,-754000000.0,396000000.0,
Change In Payable,267000000.0,349000000.0,-90000000.0,-269000000.0,210000000.0,
Change In Account Payable,267000000.0,349000000.0,-90000000.0,-269000000.0,210000000.0,
Change In Inventory,-332000000.0,100000000.0,212000000.0,229000000.0,-255000000.0,
Change In Receivables,-1719000000.0,612000000.0,-1101000000.0,2400000000.0,-1591000000.0,
Changes In Account Receivables,-1428000000.0,437000000.0,-1258000000.0,2227000000.0,-1575000000.0,
Stock Based Compensation,948000000.0,945000000.0,921000000.0,827000000.0,800000000.0,
Provisionand Write Offof Assets,7000000.0,10000000.0,8000000.0,-1000000.0,15000000.0,
Deferred Tax,-341000000.0,-410000000.0,-101000000.0,-281000000.0,-727000000.0,
Deferred Income Tax,-341000000.0,-410000000.0,-101000000.0,-281000000.0,-727000000.0,
Depreciation Amortization Depletion,635000000.0,626000000.0,761000000.0,789000000.0,823000000.0,
Depreciation And Amortization,635000000.0,626000000.0,761000000.0,789000000.0,823000000.0,
Depreciation,635000000.0,626000000.0,761000000.0,789000000.0,823000000.0,
Operating Gains Losses,-90000000.0,57000000.0,55000000.0,-60000000.0,-9000000.0,
Gain Loss On Sale Of Business,-90000000.0,57000000.0,55000000.0,-60000000.0,-9000000.0,
Net Income From Continuing Operations,2550000000.0,2491000000.0,2428000000.0,2711000000.0,2162000000.0,
