,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,2224753580.0,2222067557.0,2222058215.0,2221647775.0,2221626124.0,,
Share Issued,2224753580.0,2222067557.0,2222058215.0,2221647775.0,2221626124.0,,
Net Debt,32399000000.0,32467000000.0,32819000000.0,31581000000.0,31813000000.0,,
Total Debt,32470000000.0,32549000000.0,32899000000.0,31669000000.0,31921000000.0,,
Tangible Book Value,8882000000.0,8868000000.0,8653000000.0,8687000000.0,8513000000.0,,
Invested Capital,63210000000.0,63319000000.0,63504000000.0,62200000000.0,62327000000.0,,
Working Capital,-1420000000.0,-1147000000.0,-3199000000.0,-2580000000.0,-2554000000.0,,
Net Tangible Assets,8882000000.0,8868000000.0,8653000000.0,8687000000.0,8513000000.0,,
Common Stock Equity,30740000000.0,30770000000.0,30605000000.0,30531000000.0,30406000000.0,,
Total Capitalization,62129000000.0,62531000000.0,60460000000.0,60191000000.0,60343000000.0,,
Total Equity Gross Minority Interest,32033000000.0,32081000000.0,31926000000.0,31867000000.0,31746000000.0,,
Minority Interest,1293000000.0,1311000000.0,1321000000.0,1336000000.0,1340000000.0,,
Stockholders Equity,30740000000.0,30770000000.0,30605000000.0,30531000000.0,30406000000.0,,
Gains Losses Not Affecting Retained Earnings,-14000000.0,-24000000.0,-109000000.0,-95000000.0,-175000000.0,,
Other Equity Adjustments,-14000000.0,-24000000.0,-109000000.0,-95000000.0,-175000000.0,,
Retained Earnings,-10523000000.0,-10497000000.0,-10558000000.0,-10633000000.0,-10658000000.0,,
Additional Paid In Capital,41255000000.0,41269000000.0,41250000000.0,41237000000.0,41217000000.0,,
Capital Stock,22000000.0,22000000.0,22000000.0,22000000.0,22000000.0,,
Common Stock,22000000.0,22000000.0,22000000.0,22000000.0,22000000.0,,
Total Liabilities Net Minority Interest,40283000000.0,40290000000.0,40392000000.0,39540000000.0,39133000000.0,,
Total Non Current Liabilities Net Minority Interest,36437000000.0,36657000000.0,34614000000.0,34439000000.0,34402000000.0,,
Other Non Current Liabilities,2333000000.0,2369000000.0,2416000000.0,2488000000.0,2502000000.0,,
Preferred Securities Outside Stock Equity,110000000.0,110000000.0,110000000.0,221000000.0,110000000.0,,
Non Current Deferred Liabilities,2605000000.0,2417000000.0,2233000000.0,2070000000.0,1853000000.0,,
Non Current Deferred Taxes Liabilities,2605000000.0,2417000000.0,2233000000.0,2070000000.0,1853000000.0,,
Long Term Debt And Capital Lease Obligation,31389000000.0,31761000000.0,29855000000.0,29660000000.0,29937000000.0,,
Long Term Debt,31389000000.0,31761000000.0,29855000000.0,29660000000.0,29937000000.0,,
Current Liabilities,3846000000.0,3633000000.0,5778000000.0,5101000000.0,4731000000.0,,
Other Current Liabilities,817000000.0,802000000.0,947000000.0,878000000.0,844000000.0,,
Current Debt And Capital Lease Obligation,1081000000.0,788000000.0,3044000000.0,2009000000.0,1984000000.0,,
Current Debt,1081000000.0,788000000.0,3044000000.0,2009000000.0,1984000000.0,,
Other Current Borrowings,1081000000.0,788000000.0,3044000000.0,2009000000.0,1984000000.0,,
Line Of Credit,,,,,,,0.0
Commercial Paper,,,,,,,525000000.0
Payables And Accrued Expenses,1948000000.0,2043000000.0,1787000000.0,2214000000.0,1903000000.0,,
Current Accrued Expenses,362000000.0,530000000.0,339000000.0,543000000.0,361000000.0,,
Interest Payable,362000000.0,530000000.0,339000000.0,543000000.0,361000000.0,,
Payables,1586000000.0,1513000000.0,1448000000.0,1671000000.0,1542000000.0,,
Total Tax Payable,291000000.0,212000000.0,202000000.0,276000000.0,286000000.0,,
Accounts Payable,1295000000.0,1301000000.0,1246000000.0,1395000000.0,1256000000.0,,
Total Assets,72316000000.0,72371000000.0,72318000000.0,71407000000.0,70879000000.0,,
Total Non Current Assets,69890000000.0,69885000000.0,69739000000.0,68886000000.0,68702000000.0,,
Other Non Current Assets,1264000000.0,1311000000.0,1209000000.0,1184000000.0,1218000000.0,,
Investments And Advances,7747000000.0,7854000000.0,7877000000.0,7845000000.0,7882000000.0,,
Long Term Equity Investment,,,,7845000000.0,,,
Goodwill And Other Intangible Assets,21858000000.0,21902000000.0,21952000000.0,21844000000.0,21893000000.0,,
Other Intangible Assets,1774000000.0,1818000000.0,1868000000.0,1760000000.0,1809000000.0,,
Goodwill,20084000000.0,20084000000.0,20084000000.0,20084000000.0,20084000000.0,,
Net PPE,39021000000.0,38818000000.0,38701000000.0,38013000000.0,37709000000.0,,
Accumulated Depreciation,,,,-22182000000.0,,,
Gross PPE,,,,60195000000.0,,,
Construction In Progress,,,,1588000000.0,,,
Other Properties,,,,57770000000.0,,,
Land And Improvements,,,,837000000.0,,,
Current Assets,2426000000.0,2486000000.0,2579000000.0,2521000000.0,2177000000.0,,
Other Current Assets,289000000.0,276000000.0,231000000.0,246000000.0,178000000.0,,
Hedging Assets Current,,,,,75000000.0,46000000.0,55000000.0
Restricted Cash,62000000.0,115000000.0,215000000.0,126000000.0,25000000.0,,
Inventory,560000000.0,560000000.0,577000000.0,555000000.0,526000000.0,,
Receivables,1444000000.0,1453000000.0,1476000000.0,1506000000.0,1265000000.0,,
Accounts Receivable,1444000000.0,1453000000.0,1476000000.0,1506000000.0,1265000000.0,,
Cash Cash Equivalents And Short Term Investments,71000000.0,82000000.0,80000000.0,88000000.0,108000000.0,,
Cash And Cash Equivalents,71000000.0,82000000.0,80000000.0,88000000.0,108000000.0,,
