,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,-179000000.0,-328000000.0,-280000000.0,-349000000.0,102000000.0,,
Repayment Of Debt,,,,0.0,603000000.0,-603000000.0,0.0
Issuance Of Debt,1895000000.0,0.0,0.0,0.0,746000000.0,,
Capital Expenditure,-1145000000.0,-930000000.0,-793000000.0,-860000000.0,-679000000.0,,
End Cash Position,1119000000.0,318000000.0,340000000.0,339000000.0,583000000.0,,
Beginning Cash Position,318000000.0,340000000.0,339000000.0,583000000.0,324000000.0,,
Changes In Cash,801000000.0,-22000000.0,1000000.0,-244000000.0,259000000.0,,
Financing Cash Flow,982000000.0,306000000.0,271000000.0,119000000.0,161000000.0,,
Cash Flow From Continuing Financing Activities,982000000.0,306000000.0,271000000.0,119000000.0,161000000.0,,
Net Other Financing Charges,-21000000.0,0.0,-14000000.0,6000000.0,-6000000.0,,
Cash Dividends Paid,-201000000.0,-202000000.0,-190000000.0,-190000000.0,-190000000.0,,
Common Stock Dividend Paid,-201000000.0,-202000000.0,-190000000.0,-190000000.0,-190000000.0,,
Net Issuance Payments Of Debt,1204000000.0,508000000.0,475000000.0,303000000.0,357000000.0,,
Net Short Term Debt Issuance,-691000000.0,508000000.0,475000000.0,303000000.0,-389000000.0,,
Net Long Term Debt Issuance,1895000000.0,0.0,0.0,0.0,746000000.0,,
Long Term Debt Payments,,,,0.0,0.0,0.0,0.0
Long Term Debt Issuance,1895000000.0,0.0,0.0,0.0,746000000.0,,
Investing Cash Flow,-1147000000.0,-930000000.0,-783000000.0,-874000000.0,-683000000.0,,
Cash From Discontinued Investing Activities,,,,,,,-591000000.0
Cash Flow From Continuing Investing Activities,-1147000000.0,-930000000.0,-783000000.0,-874000000.0,-683000000.0,,
Net Other Investing Changes,-2000000.0,0.0,10000000.0,-14000000.0,-4000000.0,,
Capital Expenditure Reported,-1145000000.0,-930000000.0,-793000000.0,-860000000.0,-679000000.0,,
Operating Cash Flow,966000000.0,602000000.0,513000000.0,511000000.0,781000000.0,,
Cash Flow From Continuing Operating Activities,966000000.0,602000000.0,513000000.0,511000000.0,781000000.0,,
Change In Working Capital,235000000.0,42000000.0,-233000000.0,-19000000.0,177000000.0,,
Change In Other Working Capital,30000000.0,13000000.0,-1000000.0,-1000000.0,-1000000.0,,
Change In Payables And Accrued Expense,82000000.0,-119000000.0,-13000000.0,105000000.0,27000000.0,,
Change In Accrued Expense,85000000.0,-72000000.0,67000000.0,-71000000.0,83000000.0,,
Change In Interest Payable,85000000.0,-72000000.0,67000000.0,-71000000.0,83000000.0,,
Change In Payable,-3000000.0,-47000000.0,-80000000.0,176000000.0,-56000000.0,,
Change In Account Payable,8000000.0,-47000000.0,-120000000.0,195000000.0,-69000000.0,,
Change In Tax Payable,-11000000.0,0.0,40000000.0,-19000000.0,13000000.0,,
Change In Income Tax Payable,-11000000.0,0.0,40000000.0,-19000000.0,13000000.0,,
Change In Prepaid Assets,47000000.0,31000000.0,-87000000.0,41000000.0,32000000.0,,
Change In Inventory,-10000000.0,-24000000.0,37000000.0,7000000.0,-13000000.0,,
Change In Receivables,86000000.0,141000000.0,-169000000.0,-171000000.0,132000000.0,,
Changes In Account Receivables,19000000.0,186000000.0,-277000000.0,-5000000.0,97000000.0,,
Other Non Cash Items,-1000000.0,-28000000.0,-32000000.0,-61000000.0,38000000.0,,
Deferred Tax,73000000.0,66000000.0,38000000.0,49000000.0,33000000.0,,
Deferred Income Tax,73000000.0,66000000.0,38000000.0,49000000.0,33000000.0,,
Depreciation Amortization Depletion,355000000.0,353000000.0,342000000.0,339000000.0,336000000.0,,
Depreciation And Amortization,355000000.0,353000000.0,342000000.0,339000000.0,336000000.0,,
Amortization Cash Flow,24000000.0,29000000.0,20000000.0,17000000.0,14000000.0,,
Amortization Of Intangibles,24000000.0,29000000.0,20000000.0,17000000.0,14000000.0,,
Depreciation,331000000.0,324000000.0,322000000.0,322000000.0,322000000.0,,
Operating Gains Losses,-14000000.0,-14000000.0,-16000000.0,-20000000.0,-17000000.0,,
Pension And Employee Benefit Expense,-14000000.0,-14000000.0,-16000000.0,-20000000.0,-17000000.0,,
Net Income From Continuing Operations,318000000.0,183000000.0,414000000.0,177000000.0,214000000.0,,
