,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-3720000.0,-5536000.0,-6237000.0,823529.411765,-5208000.0
Tax Rate For Calcs,0.186,0.173,0.189,0.205882,0.186
Normalized EBITDA,903000000.0,813000000.0,786000000.0,1014000000.0,825000000.0
Total Unusual Items,-20000000.0,-32000000.0,-33000000.0,4000000.0,-28000000.0
Total Unusual Items Excluding Goodwill,-20000000.0,-32000000.0,-33000000.0,4000000.0,-28000000.0
Net Income From Continuing Operation Net Minority Interest,331000000.0,266000000.0,249000000.0,437000000.0,285000000.0
Reconciled Depreciation,286000000.0,276000000.0,265000000.0,303000000.0,278000000.0
Reconciled Cost Of Revenue,2727000000.0,2694000000.0,2531000000.0,2580000000.0,2518000000.0
EBITDA,883000000.0,781000000.0,753000000.0,1018000000.0,797000000.0
EBIT,597000000.0,505000000.0,488000000.0,715000000.0,519000000.0
Net Interest Income,-176000000.0,-172000000.0,-154000000.0,-160000000.0,-157000000.0
Interest Expense,189000000.0,182000000.0,165000000.0,171000000.0,170000000.0
Interest Income,13000000.0,10000000.0,11000000.0,11000000.0,13000000.0
Normalized Income,347280000.0,292464000.0,275763000.0,433823529.411765,307792000.0
Net Income From Continuing And Discontinued Operation,331000000.0,266000000.0,249000000.0,437000000.0,285000000.0
Total Expenses,3527000000.0,3479000000.0,3304000000.0,3336000000.0,3318000000.0
Total Operating Income As Reported,553000000.0,506000000.0,496000000.0,626000000.0,550000000.0
Diluted Average Shares,171700000.0,173200000.0,177400000.0,180800000.0,184200000.0
Basic Average Shares,170200000.0,171800000.0,175700000.0,178900000.0,182100000.0
Diluted EPS,1.93,1.54,1.4,2.42,1.55
Basic EPS,1.94,1.55,1.42,2.44,1.57
Diluted NI Availto Com Stockholders,331000000.0,266000000.0,249000000.0,437000000.0,285000000.0
Net Income Common Stockholders,331000000.0,266000000.0,249000000.0,437000000.0,285000000.0
Net Income,331000000.0,266000000.0,249000000.0,437000000.0,285000000.0
Minority Interests,-1000000.0,,,,
Net Income Including Noncontrolling Interests,332000000.0,266000000.0,249000000.0,437000000.0,285000000.0
Net Income Continuous Operations,332000000.0,266000000.0,249000000.0,437000000.0,285000000.0
Earnings From Equity Interest Net Of Tax,0.0,-1000000.0,-13000000.0,5000000.0,1000000.0
Tax Provision,76000000.0,56000000.0,61000000.0,112000000.0,65000000.0
Pretax Income,408000000.0,323000000.0,323000000.0,544000000.0,349000000.0
Other Income Expense,11000000.0,-43000000.0,-48000000.0,82000000.0,-72000000.0
Other Non Operating Income Expenses,31000000.0,-11000000.0,-15000000.0,78000000.0,-44000000.0
Special Income Charges,-20000000.0,-32000000.0,-33000000.0,4000000.0,-28000000.0
Other Special Charges,,,4000000.0,,
Restructuring And Mergern Acquisition,20000000.0,32000000.0,29000000.0,-4000000.0,28000000.0
Net Non Operating Interest Income Expense,-176000000.0,-172000000.0,-154000000.0,-160000000.0,-157000000.0
Interest Expense Non Operating,189000000.0,182000000.0,165000000.0,171000000.0,170000000.0
Interest Income Non Operating,13000000.0,10000000.0,11000000.0,11000000.0,13000000.0
Operating Income,573000000.0,538000000.0,525000000.0,622000000.0,578000000.0
Operating Expense,800000000.0,785000000.0,773000000.0,756000000.0,800000000.0
Depreciation Amortization Depletion Income Statement,286000000.0,276000000.0,265000000.0,303000000.0,278000000.0
Depreciation And Amortization In Income Statement,286000000.0,276000000.0,265000000.0,303000000.0,278000000.0
Selling General And Administration,514000000.0,509000000.0,508000000.0,453000000.0,522000000.0
Gross Profit,1373000000.0,1323000000.0,1298000000.0,1378000000.0,1378000000.0
Cost Of Revenue,2727000000.0,2694000000.0,2531000000.0,2580000000.0,2518000000.0
Total Revenue,4100000000.0,4017000000.0,3829000000.0,3958000000.0,3896000000.0
Operating Revenue,4100000000.0,4017000000.0,3829000000.0,3958000000.0,3896000000.0
