,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,21260000.0,
Tax Rate For Calcs,0.13,0.15,0.19,0.140201,0.2,
Normalized EBITDA,639400000.0,560200000.0,560000000.0,658500000.0,554900000.0,
Total Unusual Items,,,,0.0,106300000.0,1100000.0
Total Unusual Items Excluding Goodwill,,,,0.0,106300000.0,1100000.0
Net Income From Continuing Operation Net Minority Interest,473900000.0,440100000.0,433400000.0,526200000.0,539900000.0,
Reconciled Depreciation,38400000.0,38300000.0,35800000.0,35200000.0,29800000.0,
Reconciled Cost Of Revenue,331700000.0,314900000.0,293100000.0,314500000.0,263400000.0,
EBITDA,639400000.0,560200000.0,560000000.0,658500000.0,661200000.0,
EBIT,601000000.0,521900000.0,524200000.0,623300000.0,631400000.0,
Net Interest Income,34500000.0,40400000.0,39400000.0,37400000.0,37400000.0,
Interest Expense,6200000.0,4600000.0,4900000.0,4900000.0,5000000.0,
Interest Income,40700000.0,45000000.0,44300000.0,42300000.0,42400000.0,
Normalized Income,473900000.0,440100000.0,433400000.0,526200000.0,454860000.0,
Net Income From Continuing And Discontinued Operation,473900000.0,440100000.0,433400000.0,526200000.0,539900000.0,
Total Expenses,1177600000.0,1172000000.0,1085900000.0,1086000000.0,1037200000.0,
Total Operating Income As Reported,547300000.0,458000000.0,453800000.0,574100000.0,470900000.0,
Diluted Average Shares,761200000.0,772700000.0,776800000.0,775200000.0,771900000.0,
Basic Average Shares,755500000.0,765500000.0,768300000.0,766500000.0,765000000.0,
Diluted EPS,0.62,0.57,0.56,0.68,0.7,
Basic EPS,0.63,0.57,0.56,0.69,0.71,
Diluted NI Availto Com Stockholders,473900000.0,440100000.0,433400000.0,526200000.0,539900000.0,
Net Income Common Stockholders,473900000.0,440100000.0,433400000.0,526200000.0,539900000.0,
Net Income,473900000.0,440100000.0,433400000.0,526200000.0,539900000.0,
Net Income Including Noncontrolling Interests,473900000.0,440100000.0,433400000.0,526200000.0,539900000.0,
Net Income Continuous Operations,473900000.0,440100000.0,433400000.0,526200000.0,539900000.0,
Earnings From Equity Interest Net Of Tax,-200000.0,-100000.0,10600000.0,-5500000.0,-5300000.0,
Tax Provision,120700000.0,77100000.0,96500000.0,86700000.0,81200000.0,
Pretax Income,594800000.0,517300000.0,519300000.0,618400000.0,626400000.0,
Other Income Expense,13000000.0,18900000.0,26100000.0,6900000.0,118100000.0,
Other Non Operating Income Expenses,13000000.0,18900000.0,26100000.0,6900000.0,11800000.0,
Special Income Charges,,,,0.0,106300000.0,1100000.0
Other Special Charges,,,,,,-1100000.0
Restructuring And Mergern Acquisition,,,,0.0,-106300000.0,
Net Non Operating Interest Income Expense,34500000.0,40400000.0,39400000.0,37400000.0,37400000.0,
Interest Expense Non Operating,6200000.0,4600000.0,4900000.0,4900000.0,5000000.0,
Interest Income Non Operating,40700000.0,45000000.0,44300000.0,42300000.0,42400000.0,
Operating Income,547300000.0,458000000.0,453800000.0,574100000.0,470900000.0,
Operating Expense,845900000.0,857100000.0,792800000.0,771500000.0,773800000.0,
Other Operating Expenses,-1400000.0,-1300000.0,-6300000.0,-1200000.0,-1100000.0,
Research And Development,202400000.0,209500000.0,198600000.0,191100000.0,187300000.0,
Selling General And Administration,644900000.0,648900000.0,600500000.0,581600000.0,587600000.0,
Selling And Marketing Expense,583500000.0,592000000.0,542700000.0,526500000.0,515900000.0,
General And Administrative Expense,61400000.0,56900000.0,57800000.0,55100000.0,71700000.0,
Other Gand A,61400000.0,56900000.0,57800000.0,55100000.0,71700000.0,
Gross Profit,1393200000.0,1315100000.0,1246600000.0,1345600000.0,1244700000.0,
Cost Of Revenue,331700000.0,314900000.0,293100000.0,314500000.0,263400000.0,
Total Revenue,1724900000.0,1630000000.0,1539700000.0,1660100000.0,1508100000.0,
Operating Revenue,1724900000.0,1630000000.0,1539700000.0,1660100000.0,1508100000.0,
