,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,41435989.256938,33454495.801188,-6390026.714159,-31500000.0,-5674621.290724,,
Tax Rate For Calcs,0.272605,0.245989,0.266251,0.21,0.257937,,
Normalized EBITDA,9464000000.0,19770000000.0,9415000000.0,8626000000.0,9756000000.0,,
Total Unusual Items,152000000.0,136000000.0,-24000000.0,-150000000.0,-22000000.0,,
Total Unusual Items Excluding Goodwill,152000000.0,136000000.0,-24000000.0,-150000000.0,-22000000.0,,
Net Income From Continuing Operation Net Minority Interest,3332000000.0,11123000000.0,3375000000.0,4777000000.0,3629000000.0,,
Reconciled Depreciation,4020000000.0,4154000000.0,3849000000.0,3833000000.0,3878000000.0,,
Reconciled Cost Of Revenue,8654000000.0,7576000000.0,8415000000.0,10025000000.0,10216000000.0,,
EBITDA,9616000000.0,19906000000.0,9391000000.0,8476000000.0,9734000000.0,,
EBIT,5596000000.0,15752000000.0,5542000000.0,4643000000.0,5856000000.0,,
Net Interest Income,-1128000000.0,-1105000000.0,-1050000000.0,-1069000000.0,-1037000000.0,,
Interest Expense,1128000000.0,1105000000.0,1050000000.0,1069000000.0,1037000000.0,,
Normalized Income,3221435989.256938,11020454495.801188,3392609973.285841,4895500000.0,3645325378.709276,,
Net Income From Continuing And Discontinued Operation,3332000000.0,11123000000.0,3375000000.0,4777000000.0,3629000000.0,,
Total Expenses,25665000000.0,24320000000.0,24228000000.0,26920000000.0,26211000000.0,,
Total Operating Income As Reported,5534000000.0,5992000000.0,5658000000.0,4993000000.0,5859000000.0,,
Diluted Average Shares,3689000000.0,3727000000.0,3784000000.0,3842000000.0,3880000000.0,,
Basic Average Shares,3654514503.0,3697950510.0,3744297368.0,3787746392.0,3834395175.0,,
Diluted EPS,0.9,2.98,0.89,1.24,0.94,,
Basic EPS,0.911749,3.007882,0.901371,1.261436,0.946433,,
Diluted NI Availto Com Stockholders,3332000000.0,11123000000.0,3375000000.0,4777000000.0,3629000000.0,,
Net Income Common Stockholders,3332000000.0,11123000000.0,3375000000.0,4777000000.0,3629000000.0,,
Net Income,3332000000.0,11123000000.0,3375000000.0,4777000000.0,3629000000.0,,
Minority Interests,83000000.0,79000000.0,79000000.0,93000000.0,53000000.0,,
Net Income Including Noncontrolling Interests,3249000000.0,11044000000.0,3296000000.0,4685000000.0,3576000000.0,,
Net Income Continuous Operations,3250000000.0,11044000000.0,3296000000.0,4684000000.0,3576000000.0,,
Tax Provision,1218000000.0,3603000000.0,1196000000.0,-1110000000.0,1243000000.0,,
Pretax Income,4468000000.0,14647000000.0,4492000000.0,3574000000.0,4819000000.0,,
Other Income Expense,62000000.0,9759000000.0,-116000000.0,-351000000.0,-3000000.0,,
Other Non Operating Income Expenses,,9652000000.0,102000000.0,41000000.0,171000000.0,99000000.0,
Earnings From Equity Interest,-90000000.0,-29000000.0,-194000000.0,-242000000.0,-152000000.0,,
Gain On Sale Of Security,152000000.0,136000000.0,-24000000.0,-150000000.0,-22000000.0,,
Net Non Operating Interest Income Expense,-1128000000.0,-1105000000.0,-1050000000.0,-1069000000.0,-1037000000.0,,
Interest Expense Non Operating,1128000000.0,1105000000.0,1050000000.0,1069000000.0,1037000000.0,,
Operating Income,5533000000.0,5993000000.0,5659000000.0,4994000000.0,5859000000.0,,
Operating Expense,17010000000.0,16744000000.0,15813000000.0,16894000000.0,15995000000.0,,
Other Operating Expenses,10795000000.0,10422000000.0,9893000000.0,10918000000.0,10128000000.0,,
Depreciation Amortization Depletion Income Statement,4019000000.0,4154000000.0,3849000000.0,3832000000.0,3878000000.0,,
Depreciation And Amortization In Income Statement,4019000000.0,4154000000.0,3849000000.0,3832000000.0,3878000000.0,,
Amortization,1666000000.0,1805000000.0,1618000000.0,1651000000.0,1659000000.0,,
Amortization Of Intangibles Income Statement,1666000000.0,1805000000.0,1618000000.0,1651000000.0,1659000000.0,,
Depreciation Income Statement,2353000000.0,2349000000.0,2231000000.0,2181000000.0,2219000000.0,,
Selling General And Administration,2196000000.0,2168000000.0,2071000000.0,2144000000.0,1989000000.0,,
Selling And Marketing Expense,2196000000.0,2168000000.0,2071000000.0,2144000000.0,1989000000.0,,
General And Administrative Expense,,,,,,9630000000.0,9857000000.0
Other Gand A,,,,,,9630000000.0,9857000000.0
Gross Profit,22543000000.0,22737000000.0,21472000000.0,21888000000.0,21854000000.0,,
Cost Of Revenue,8655000000.0,7576000000.0,8415000000.0,10026000000.0,10216000000.0,,
Total Revenue,31198000000.0,30313000000.0,29887000000.0,31914000000.0,32070000000.0,,
Operating Revenue,31198000000.0,30313000000.0,29887000000.0,31914000000.0,32070000000.0,,
