,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,21150000.0,19800000.0,20700000.0,21252131.546894,18630000.0
Tax Rate For Calcs,0.225,0.225,0.23,0.221376,0.207
Normalized EBITDA,12715000000.0,12795000000.0,12592000000.0,12622000000.0,10342000000.0
Total Unusual Items,94000000.0,88000000.0,90000000.0,96000000.0,90000000.0
Total Unusual Items Excluding Goodwill,94000000.0,88000000.0,90000000.0,96000000.0,90000000.0
Net Income From Continuing Operation Net Minority Interest,4950000000.0,5003000000.0,4879000000.0,5005000000.0,3306000000.0
Reconciled Depreciation,4618000000.0,4635000000.0,4577000000.0,4506000000.0,4458000000.0
Reconciled Cost Of Revenue,13346000000.0,13885000000.0,13056000000.0,15514000000.0,13240000000.0
EBITDA,12809000000.0,12883000000.0,12682000000.0,12718000000.0,10432000000.0
EBIT,8191000000.0,8248000000.0,8105000000.0,8212000000.0,5974000000.0
Net Interest Income,-1596000000.0,-1584000000.0,-1569000000.0,-1566000000.0,-1575000000.0
Interest Expense,1664000000.0,1639000000.0,1632000000.0,1644000000.0,1672000000.0
Interest Income,68000000.0,55000000.0,63000000.0,78000000.0,97000000.0
Normalized Income,4877150000.0,4934800000.0,4809700000.0,4930252131.546894,3234630000.0
Net Income From Continuing And Discontinued Operation,4950000000.0,5003000000.0,4879000000.0,5005000000.0,3306000000.0
Total Expenses,25716000000.0,26332000000.0,25507000000.0,28260000000.0,27404000000.0
Total Operating Income As Reported,8105000000.0,8172000000.0,7978000000.0,7421000000.0,5926000000.0
Diluted Average Shares,4233000000.0,4228000000.0,4226000000.0,4227000000.0,4225000000.0
Basic Average Shares,4228000000.0,4224000000.0,4222000000.0,4222000000.0,4220000000.0
Diluted EPS,1.17,1.18,1.15,1.18,0.78
Basic EPS,1.17,1.18,1.16,1.19,0.78
Diluted NI Availto Com Stockholders,4950000000.0,5003000000.0,4879000000.0,5005000000.0,3306000000.0
Net Income Common Stockholders,4950000000.0,5003000000.0,4879000000.0,5005000000.0,3306000000.0
Net Income,4950000000.0,5003000000.0,4879000000.0,5005000000.0,3306000000.0
Minority Interests,-106000000.0,-118000000.0,-104000000.0,-109000000.0,-105000000.0
Net Income Including Noncontrolling Interests,5056000000.0,5121000000.0,4983000000.0,5114000000.0,3411000000.0
Net Income Continuous Operations,5056000000.0,5121000000.0,4983000000.0,5114000000.0,3411000000.0
Tax Provision,1471000000.0,1488000000.0,1490000000.0,1454000000.0,891000000.0
Pretax Income,6527000000.0,6609000000.0,6473000000.0,6568000000.0,4302000000.0
Other Income Expense,18000000.0,21000000.0,64000000.0,713000000.0,-49000000.0
Other Non Operating Income Expenses,-70000000.0,-64000000.0,-32000000.0,623000000.0,-115000000.0
Special Income Charges,94000000.0,88000000.0,90000000.0,96000000.0,90000000.0
Other Special Charges,-94000000.0,-88000000.0,-90000000.0,-96000000.0,-90000000.0
Earnings From Equity Interest,-6000000.0,-3000000.0,6000000.0,-6000000.0,-24000000.0
Net Non Operating Interest Income Expense,-1596000000.0,-1584000000.0,-1569000000.0,-1566000000.0,-1575000000.0
Interest Expense Non Operating,1664000000.0,1639000000.0,1632000000.0,1644000000.0,1672000000.0
Interest Income Non Operating,68000000.0,55000000.0,63000000.0,78000000.0,97000000.0
Operating Income,8105000000.0,8172000000.0,7978000000.0,7421000000.0,5926000000.0
Operating Expense,12370000000.0,12447000000.0,12451000000.0,12746000000.0,14164000000.0
Depreciation Amortization Depletion Income Statement,4618000000.0,4635000000.0,4577000000.0,4506000000.0,4458000000.0
Depreciation And Amortization In Income Statement,4618000000.0,4635000000.0,4577000000.0,4506000000.0,4458000000.0
Selling General And Administration,7752000000.0,7812000000.0,7874000000.0,8240000000.0,9706000000.0
Gross Profit,20475000000.0,20619000000.0,20429000000.0,20167000000.0,20090000000.0
Cost Of Revenue,13346000000.0,13885000000.0,13056000000.0,15514000000.0,13240000000.0
Total Revenue,33821000000.0,34504000000.0,33485000000.0,35681000000.0,33330000000.0
Operating Revenue,33821000000.0,34504000000.0,33485000000.0,35681000000.0,33330000000.0
