,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,47905000.0,47892000.0,47877000.0,47823000.0,48779000.0,,
Share Issued,47905000.0,47892000.0,47877000.0,47823000.0,48779000.0,,
Total Debt,15076000.0,15938000.0,14473000.0,12974000.0,13482000.0,,
Tangible Book Value,3532926000.0,3366760000.0,3231415000.0,3109885000.0,2315385000.0,,
Invested Capital,3567947000.0,3402068000.0,3267010000.0,3145767000.0,2351690000.0,,
Working Capital,1669941000.0,1535249000.0,1424985000.0,1270486000.0,1823862000.0,,
Net Tangible Assets,3532926000.0,3366760000.0,3231415000.0,3109885000.0,2315385000.0,,
Capital Lease Obligations,15076000.0,15938000.0,14473000.0,12974000.0,13482000.0,,
Common Stock Equity,3567947000.0,3402068000.0,3267010000.0,3145767000.0,2351690000.0,,
Total Capitalization,3567947000.0,3402068000.0,3267010000.0,3145767000.0,2351690000.0,,
Total Equity Gross Minority Interest,3567947000.0,3402068000.0,3267010000.0,3145767000.0,2351690000.0,,
Stockholders Equity,3567947000.0,3402068000.0,3267010000.0,3145767000.0,2351690000.0,,
Gains Losses Not Affecting Retained Earnings,-22703000.0,-23691000.0,-43324000.0,-48511000.0,-21196000.0,,
Other Equity Adjustments,-22703000.0,-23691000.0,-43324000.0,-48511000.0,-21196000.0,,
Retained Earnings,2705527000.0,2603177000.0,2545375000.0,2487461000.0,1098759000.0,,
Capital Stock,885123000.0,822582000.0,764959000.0,706817000.0,1274127000.0,,
Common Stock,885123000.0,822582000.0,764959000.0,706817000.0,1274127000.0,,
Total Liabilities Net Minority Interest,638445000.0,570142000.0,538750000.0,471330000.0,503050000.0,,
Total Non Current Liabilities Net Minority Interest,195641000.0,186634000.0,175349000.0,176763000.0,166462000.0,,
Other Non Current Liabilities,3378000.0,2905000.0,2743000.0,4943000.0,4196000.0,,
Tradeand Other Payables Non Current,78261000.0,73185000.0,69535000.0,65193000.0,64656000.0,,
Non Current Deferred Liabilities,98926000.0,94606000.0,88598000.0,93653000.0,84128000.0,,
Long Term Debt And Capital Lease Obligation,15076000.0,15938000.0,14473000.0,12974000.0,13482000.0,,
Long Term Capital Lease Obligation,15076000.0,15938000.0,14473000.0,12974000.0,13482000.0,,
Current Liabilities,442804000.0,383508000.0,363401000.0,294567000.0,336588000.0,,
Current Deferred Liabilities,,,,,6315000.0,5564000.0,
Current Deferred Revenue,,,,,6315000.0,5564000.0,
