,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,207073000.0,-787448000.0,-1213820000.0,-573908000.0,4628000.0,,
Repayment Of Debt,-1429366000.0,-746974000.0,-852754000.0,-854145000.0,-1820046000.0,,
Issuance Of Debt,523969000.0,1070099000.0,2447850000.0,957106000.0,1873596000.0,,
Issuance Of Capital Stock,10728000.0,806510000.0,22660000.0,,50466000.0,39223000.0,
Capital Expenditure,-1927722000.0,-2049050000.0,-1750008000.0,-1953590000.0,-1557744000.0,,
Interest Paid Supplemental Data,315677000.0,321381000.0,326519000.0,319358000.0,262531000.0,,
Income Tax Paid Supplemental Data,,,,32762000.0,967000.0,,
End Cash Position,1516969000.0,1175631000.0,1513410000.0,859703000.0,1411812000.0,,
Beginning Cash Position,1175631000.0,1513410000.0,859703000.0,1411812000.0,1355164000.0,,
Changes In Cash,341338000.0,-337779000.0,653707000.0,-552109000.0,56648000.0,,
Financing Cash Flow,-322914000.0,431070000.0,1827897000.0,-84396000.0,29400000.0,,
Cash Flow From Continuing Financing Activities,-322914000.0,431070000.0,1827897000.0,-84396000.0,29400000.0,,
Net Other Financing Charges,-95015000.0,418861000.0,70276000.0,229679000.0,-18374000.0,,
Cash Dividends Paid,-272519000.0,-263046000.0,-262829000.0,-262264000.0,-246300000.0,,
Preferred Stock Dividend Paid,-4580000.0,-4579000.0,-4580000.0,-4580000.0,-4580000.0,,
Common Stock Dividend Paid,-267939000.0,-258467000.0,-258249000.0,-257684000.0,-241720000.0,,
Net Common Stock Issuance,10728000.0,806510000.0,22660000.0,40346000.0,50466000.0,,
Common Stock Issuance,10728000.0,806510000.0,22660000.0,,50466000.0,39223000.0,
Net Issuance Payments Of Debt,33892000.0,-531255000.0,1997790000.0,-92157000.0,243608000.0,,
Net Short Term Debt Issuance,939289000.0,-854380000.0,402694000.0,-195118000.0,190058000.0,,
Net Long Term Debt Issuance,-905397000.0,323125000.0,1595096000.0,102961000.0,53550000.0,,
Long Term Debt Payments,-1429366000.0,-746974000.0,-852754000.0,-854145000.0,-1820046000.0,,
Long Term Debt Issuance,523969000.0,1070099000.0,2447850000.0,957106000.0,1873596000.0,,
Investing Cash Flow,-1470543000.0,-2030451000.0,-1710378000.0,-1847395000.0,-1535124000.0,,
Cash Flow From Continuing Investing Activities,-1470543000.0,-2030451000.0,-1710378000.0,-1847395000.0,-1535124000.0,,
Net Other Investing Changes,-11448000.0,43399000.0,81939000.0,129146000.0,43323000.0,,
Net Investment Purchase And Sale,-38154000.0,-24800000.0,-42309000.0,-22951000.0,-20703000.0,,
Sale Of Investment,378343000.0,348265000.0,364837000.0,1082203000.0,518180000.0,,
Purchase Of Investment,-416497000.0,-373065000.0,-407146000.0,-1105154000.0,-538883000.0,,
Net PPE Purchase And Sale,-1927722000.0,-2049050000.0,-1750008000.0,-1953590000.0,-1557744000.0,,
Purchase Of PPE,-1927722000.0,-2049050000.0,-1750008000.0,-1953590000.0,-1557744000.0,,
Capital Expenditure Reported,,,,,,-1163127000.0,-961152000.0
Operating Cash Flow,2134795000.0,1261602000.0,536188000.0,1379682000.0,1562372000.0,,
Cash Flow From Continuing Operating Activities,2134795000.0,1261602000.0,536188000.0,1379682000.0,1562372000.0,,
Change In Working Capital,341365000.0,366585000.0,-509534000.0,285604000.0,464634000.0,,
Change In Other Working Capital,-104037000.0,225563000.0,-243796000.0,272457000.0,-123732000.0,,
Change In Other Current Liabilities,,,-201803000.0,,,,205587000.0
Change In Other Current Assets,130228000.0,19705000.0,154818000.0,196470000.0,-78678000.0,,
Change In Payables And Accrued Expense,260632000.0,254149000.0,-273491000.0,121707000.0,167830000.0,,
Change In Accrued Expense,20824000.0,11272000.0,11595000.0,-13481000.0,35278000.0,,
Change In Interest Payable,20824000.0,11272000.0,11595000.0,-13481000.0,35278000.0,,
Change In Payable,239808000.0,242877000.0,-285086000.0,135188000.0,132552000.0,,
Change In Account Payable,73523000.0,136058000.0,-189497000.0,249107000.0,12286000.0,,
Change In Tax Payable,166285000.0,106819000.0,-95589000.0,-113919000.0,120266000.0,,
Change In Income Tax Payable,166285000.0,106819000.0,-95589000.0,-113919000.0,120266000.0,,
Change In Inventory,25689000.0,-8113000.0,3261000.0,-14755000.0,18329000.0,,
Change In Receivables,-114995000.0,-326522000.0,51477000.0,276176000.0,-85566000.0,,
Other Non Cash Items,-297348000.0,,,565858000.0,-527712000.0,,
Provisionand Write Offof Assets,12910000.0,-4205000.0,-34239000.0,24167000.0,14696000.0,,
Asset Impairment Charge,12795000.0,0.0,0.0,-24641000.0,0.0,,
Deferred Tax,615477000.0,136301000.0,94973000.0,86012000.0,218695000.0,,
Deferred Income Tax,615477000.0,136301000.0,94973000.0,86012000.0,218695000.0,,
Depreciation Amortization Depletion,646204000.0,632638000.0,622566000.0,622304000.0,614766000.0,,
Depreciation And Amortization,646204000.0,632638000.0,622566000.0,622304000.0,614766000.0,,
Depreciation,646204000.0,632638000.0,622566000.0,622304000.0,614766000.0,,
Operating Gains Losses,,,,-466784000.0,131539000.0,,
Pension And Employee Benefit Expense,104968000.0,,,-466784000.0,131539000.0,,
Net Income From Continuing Operations,698424000.0,471954000.0,362422000.0,287162000.0,645754000.0,,
