,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,22222000.0,93311000.0,30997000.0,77525000.0,54717000.0,,
Repurchase Of Capital Stock,-24000.0,-100057000.0,-100046000.0,,,0.0,0.0
Repayment Of Debt,-46000000.0,-50000000.0,-8000000.0,0.0,-19000000.0,,
Issuance Of Debt,,66000000.0,38000000.0,0.0,0.0,0.0,
Capital Expenditure,-5363000.0,-4890000.0,-10123000.0,-6821000.0,-9172000.0,,
Interest Paid Supplemental Data,30812000.0,-36944000.0,18306000.0,21103000.0,16490000.0,,
Income Tax Paid Supplemental Data,4822000.0,60125000.0,4401000.0,4626000.0,5205000.0,,
End Cash Position,144962000.0,162186000.0,140670000.0,177549000.0,187540000.0,,
Beginning Cash Position,162186000.0,140670000.0,177549000.0,187540000.0,151791000.0,,
Effect Of Exchange Rate Changes,-1210000.0,13361000.0,-1081000.0,-5468000.0,5115000.0,,
Changes In Cash,-16014000.0,8155000.0,-35798000.0,-4523000.0,30634000.0,,
Financing Cash Flow,-44204000.0,-90452000.0,-68045000.0,-83837000.0,-11571000.0,,
Cash Flow From Continuing Financing Activities,-44204000.0,-90452000.0,-68045000.0,-83837000.0,-11571000.0,,
Net Other Financing Charges,-9231000.0,-234000.0,-291000.0,-1013000.0,-4984000.0,,
Proceeds From Stock Option Exercised,23495000.0,6226000.0,14872000.0,5540000.0,25101000.0,,
Cash Dividends Paid,-12444000.0,-12387000.0,-12580000.0,-12736000.0,-12688000.0,,
Common Stock Dividend Paid,-12444000.0,-12387000.0,-12580000.0,-12736000.0,-12688000.0,,
Net Common Stock Issuance,-24000.0,-100057000.0,-100046000.0,,,0.0,0.0
Common Stock Payments,-24000.0,-100057000.0,-100046000.0,,,0.0,0.0
Net Issuance Payments Of Debt,-46000000.0,16000000.0,30000000.0,0.0,-19000000.0,,
Net Short Term Debt Issuance,,,,,0.0,,
Short Term Debt Issuance,,,,,0.0,,
Net Long Term Debt Issuance,-46000000.0,54000000.0,-8000000.0,0.0,-19000000.0,,
Long Term Debt Payments,-46000000.0,-50000000.0,-8000000.0,0.0,-19000000.0,,
Investing Cash Flow,605000.0,406000.0,-8873000.0,-5032000.0,-21684000.0,,
Cash Flow From Continuing Investing Activities,605000.0,406000.0,-8873000.0,-5032000.0,-21684000.0,,
Net Other Investing Changes,4617000.0,658000.0,0.0,,,,
Dividends Received Cfi,1351000.0,4638000.0,1250000.0,0.0,1403000.0,,
Net Investment Purchase And Sale,0.0,0.0,0.0,0.0,1085000.0,,
Sale Of Investment,0.0,0.0,0.0,0.0,1085000.0,,
Purchase Of Investment,,0.0,0.0,,,0.0,0.0
Net Business Purchase And Sale,0.0,0.0,0.0,0.0,-15000000.0,,
Sale Of Business,,,,,,0.0,0.0
Purchase Of Business,0.0,0.0,0.0,0.0,-15000000.0,,
Net PPE Purchase And Sale,-5363000.0,-4890000.0,-10123000.0,-6821000.0,-9172000.0,,
Purchase Of PPE,-5363000.0,-4890000.0,-10123000.0,-6821000.0,-9172000.0,,
Operating Cash Flow,27585000.0,98201000.0,41120000.0,84346000.0,63889000.0,,
Cash Flow From Continuing Operating Activities,27585000.0,98201000.0,41120000.0,84346000.0,63889000.0,,
Change In Working Capital,-42849000.0,21570000.0,-12489000.0,12195000.0,-9737000.0,,
Change In Payables And Accrued Expense,-51619000.0,-9913000.0,17731000.0,18973000.0,-25337000.0,,
Change In Accrued Expense,-22101000.0,3402000.0,8124000.0,12128000.0,-8246000.0,,
Change In Payable,-29518000.0,-13315000.0,9607000.0,6845000.0,-17091000.0,,
Change In Account Payable,-2115000.0,-13315000.0,-610000.0,10882000.0,-10911000.0,,
Change In Tax Payable,-27403000.0,,,-4037000.0,-6180000.0,-10599000.0,9885000.0
Change In Income Tax Payable,-27403000.0,,,-4037000.0,-6180000.0,-10599000.0,9885000.0
Change In Prepaid Assets,380000.0,-7155000.0,-6812000.0,2753000.0,-3158000.0,,
Change In Inventory,-14002000.0,-6604000.0,173000.0,-8908000.0,-2805000.0,,
Change In Receivables,22392000.0,45242000.0,-23581000.0,-623000.0,21563000.0,,
Changes In Account Receivables,,28861000.0,,,,,
Other Non Cash Items,-6700000.0,528000.0,413000.0,-210000.0,1380000.0,,
Stock Based Compensation,11682000.0,4550000.0,11391000.0,14708000.0,10184000.0,,
Unrealized Gain Loss On Investment Securities,,,0.0,0.0,0.0,0.0,0.0
Asset Impairment Charge,0.0,95509000.0,-3535000.0,3802000.0,6039000.0,,
Deferred Tax,5275000.0,-32282000.0,-5408000.0,-8077000.0,-5340000.0,,
Deferred Income Tax,5275000.0,-32282000.0,-5408000.0,-8077000.0,-5340000.0,,
Depreciation Amortization Depletion,24340000.0,27111000.0,27571000.0,27084000.0,28137000.0,,
Depreciation And Amortization,24340000.0,27111000.0,27571000.0,27084000.0,28137000.0,,
Operating Gains Losses,-2348000.0,-1107000.0,589000.0,-46000.0,-374000.0,,
Earnings Losses From Equity Investments,-294000.0,-1107000.0,589000.0,-46000.0,-374000.0,,
Gain Loss On Investment Securities,-2054000.0,,,,,,
Gain Loss On Sale Of Business,,,,,,0.0,0.0
Net Income From Continuing Operations,38185000.0,-17678000.0,22588000.0,34890000.0,33600000.0,,
