,2025-08-31,2025-05-31,2025-02-28,2024-11-30,2024-08-31,2024-05-31,2024-02-29
Tax Effect Of Unusual Items,-30576000.0,-37246963.562753,-41170000.0,-79870000.0,-31744000.0,,
Tax Rate For Calcs,0.273,0.258659,0.23,0.245,0.248,,
Normalized EBITDA,2502000000.0,3374000000.0,2716000000.0,2767000000.0,2414000000.0,,
Total Unusual Items,-112000000.0,-144000000.0,-179000000.0,-326000000.0,-128000000.0,,
Total Unusual Items Excluding Goodwill,-112000000.0,-144000000.0,-179000000.0,-326000000.0,-128000000.0,,
Net Income From Continuing Operation Net Minority Interest,824000000.0,1648000000.0,909000000.0,741000000.0,794000000.0,,
Reconciled Depreciation,1092000000.0,1057000000.0,1066000000.0,1063000000.0,1078000000.0,,
Reconciled Cost Of Revenue,17550000000.0,16911000000.0,17429000000.0,17388000000.0,17203000000.0,,
EBITDA,2390000000.0,3230000000.0,2537000000.0,2441000000.0,2286000000.0,,
EBIT,1298000000.0,2173000000.0,1471000000.0,1378000000.0,1208000000.0,,
Net Interest Income,-119000000.0,-124000000.0,-116000000.0,-102000000.0,-84000000.0,,
Normalized Income,905424000.0,1754753036.437247,1046830000.0,987130000.0,890256000.0,,
Net Income From Continuing And Discontinued Operation,824000000.0,1648000000.0,909000000.0,741000000.0,794000000.0,,
Total Expenses,20946000000.0,20283000000.0,20689000000.0,20589000000.0,20371000000.0,,
Rent Expense Supplemental,1192000000.0,1140000000.0,1178000000.0,1168000000.0,1161000000.0,,
Total Operating Income As Reported,1186000000.0,1793000000.0,1292000000.0,1052000000.0,1080000000.0,,
Diluted Average Shares,238150289.0,239534884.0,242000000.0,244000000.0,247352025.0,,
Basic Average Shares,238000000.0,238000000.0,242000000.0,242000000.0,247000000.0,,
Diluted EPS,3.46,6.88,3.756198,3.03,3.21,,
Basic EPS,3.462185,6.92437,3.756198,3.06,3.214575,,
Diluted NI Availto Com Stockholders,823000000.0,1646000000.0,908000000.0,739000000.0,793000000.0,,
Net Income Common Stockholders,823000000.0,1646000000.0,908000000.0,739000000.0,793000000.0,,
Otherunder Preferred Stock Dividend,1000000.0,2000000.0,1000000.0,2000000.0,1000000.0,,
Net Income,824000000.0,1648000000.0,909000000.0,741000000.0,794000000.0,,
Net Income Including Noncontrolling Interests,824000000.0,1648000000.0,909000000.0,741000000.0,794000000.0,,
Net Income Continuous Operations,824000000.0,1648000000.0,909000000.0,741000000.0,794000000.0,,
Tax Provision,310000000.0,575000000.0,272000000.0,240000000.0,262000000.0,,
Pretax Income,1134000000.0,2223000000.0,1181000000.0,981000000.0,1056000000.0,,
Other Income Expense,-45000000.0,410000000.0,-174000000.0,-295000000.0,-68000000.0,,
Other Non Operating Income Expenses,67000000.0,554000000.0,5000000.0,31000000.0,60000000.0,,
Special Income Charges,-112000000.0,-144000000.0,-179000000.0,-326000000.0,-128000000.0,,
Restructuring And Mergern Acquisition,112000000.0,123000000.0,179000000.0,326000000.0,128000000.0,,
Net Non Operating Interest Income Expense,-119000000.0,-124000000.0,-116000000.0,-102000000.0,-84000000.0,,
Total Other Finance Cost,119000000.0,,116000000.0,102000000.0,84000000.0,,91000000.0
Operating Income,1298000000.0,1937000000.0,1471000000.0,1378000000.0,1208000000.0,,
Operating Expense,3396000000.0,3372000000.0,3260000000.0,3201000000.0,3168000000.0,,
Other Operating Expenses,3396000000.0,3372000000.0,3260000000.0,3201000000.0,3168000000.0,,
Selling General And Administration,,,,,,-602000000.0,-40000000.0
General And Administrative Expense,,,,,,-602000000.0,-40000000.0
Salaries And Wages,,,,,,-602000000.0,-40000000.0
Gross Profit,4694000000.0,5309000000.0,4731000000.0,4579000000.0,4376000000.0,,
Cost Of Revenue,17550000000.0,16911000000.0,17429000000.0,17388000000.0,17203000000.0,,
Total Revenue,22244000000.0,22220000000.0,22160000000.0,21967000000.0,21579000000.0,,
Operating Revenue,22244000000.0,22220000000.0,22160000000.0,21967000000.0,21579000000.0,,
