,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,651126000.0,252973000.0,104622000.0,543130000.0,417172000.0,,
Repurchase Of Capital Stock,-300542000.0,-300339000.0,-323422000.0,-320134000.0,-320840000.0,,
Repayment Of Debt,-94134000.0,-35024000.0,-2688000.0,-5373000.0,-32165000.0,,
Issuance Of Debt,,,,2814000.0,49000.0,,
Capital Expenditure,-27263000.0,-34532000.0,-29606000.0,-24480000.0,-38748000.0,,
Interest Paid Supplemental Data,4816000.0,4746000.0,3342000.0,,,5964000.0,7251000.0
Income Tax Paid Supplemental Data,141288000.0,322543000.0,69743000.0,,,364046000.0,1015000.0
End Cash Position,1479557000.0,1267326000.0,1275885000.0,1653680000.0,1455136000.0,,
Beginning Cash Position,1267326000.0,1275885000.0,1653680000.0,1455136000.0,1445966000.0,,
Changes In Cash,212231000.0,-8559000.0,-377795000.0,198544000.0,9170000.0,,
Financing Cash Flow,-441236000.0,-296615000.0,-472290000.0,-382940000.0,-404601000.0,,
Cash Flow From Continuing Financing Activities,-441236000.0,-296615000.0,-472290000.0,-382940000.0,-404601000.0,,
Net Other Financing Charges,-2979000.0,-17052000.0,-303000.0,-19100000.0,-9978000.0,,
Cash Dividends Paid,-43581000.0,-44255000.0,-45822000.0,-41147000.0,-41667000.0,,
Common Stock Dividend Paid,-43581000.0,-44255000.0,-45822000.0,-41147000.0,-41667000.0,,
Net Common Stock Issuance,-300542000.0,-300339000.0,-323422000.0,-320134000.0,-320840000.0,,
Common Stock Payments,-300542000.0,-300339000.0,-323422000.0,-320134000.0,-320840000.0,,
Net Issuance Payments Of Debt,-94134000.0,65031000.0,-102743000.0,-2559000.0,-32116000.0,,
Net Short Term Debt Issuance,,,-100055000.0,,,,34708000.0
Net Long Term Debt Issuance,-94134000.0,-35024000.0,-2688000.0,-2559000.0,-32116000.0,,
Long Term Debt Payments,-94134000.0,-35024000.0,-2688000.0,-5373000.0,-32165000.0,,
Long Term Debt Issuance,,,,2814000.0,49000.0,,
Investing Cash Flow,-24922000.0,551000.0,-39733000.0,13874000.0,-42149000.0,,
Cash Flow From Continuing Investing Activities,-24922000.0,551000.0,-39733000.0,13874000.0,-42149000.0,,
Net Other Investing Changes,-2692000.0,-3061000.0,-3448000.0,39124000.0,-2935000.0,,
Dividends Received Cfi,6250000.0,39419000.0,0.0,162000.0,5543000.0,,
Net Business Purchase And Sale,-1217000.0,-1275000.0,-6679000.0,-932000.0,-6009000.0,,
Purchase Of Business,-1217000.0,-1275000.0,-6679000.0,-932000.0,-6009000.0,,
Capital Expenditure Reported,-27263000.0,-34532000.0,-29606000.0,-24480000.0,-38748000.0,,
Operating Cash Flow,678389000.0,287505000.0,134228000.0,567610000.0,455920000.0,,
Cash Flow From Continuing Operating Activities,678389000.0,287505000.0,134228000.0,567610000.0,455920000.0,,
Dividend Received Cfo,0.0,1250000.0,1810000.0,,199000.0,1102000.0,
Change In Working Capital,-2496000.0,-377324000.0,-476663000.0,-419976000.0,-310561000.0,,
Change In Other Current Assets,-27749000.0,-103412000.0,-71846000.0,-123344000.0,-71944000.0,,
Change In Payables And Accrued Expense,32542000.0,-72651000.0,-121023000.0,-246345000.0,82887000.0,,
Change In Payable,32542000.0,-72651000.0,-121023000.0,-246345000.0,82887000.0,,
Change In Account Payable,32542000.0,-72651000.0,-121023000.0,-246345000.0,82887000.0,,
Change In Inventory,-102819000.0,-262458000.0,-270583000.0,17856000.0,-331666000.0,,
Change In Receivables,95530000.0,61197000.0,-13211000.0,-68143000.0,10162000.0,,
Other Non Cash Items,27268000.0,18228000.0,23576000.0,1257000.0,11937000.0,,
Stock Based Compensation,12248000.0,12846000.0,18127000.0,15443000.0,10163000.0,,
Deferred Tax,32123000.0,-615000.0,20413000.0,35084000.0,26692000.0,,
Deferred Income Tax,32123000.0,-615000.0,20413000.0,35084000.0,26692000.0,,
Depreciation Amortization Depletion,25835000.0,25046000.0,24668000.0,24187000.0,22084000.0,,
Depreciation And Amortization,25835000.0,25046000.0,24668000.0,24187000.0,22084000.0,,
Operating Gains Losses,-2422000.0,-409000.0,-502000.0,933000.0,-2508000.0,,
Earnings Losses From Equity Investments,-2422000.0,-409000.0,-502000.0,933000.0,-2508000.0,,
Net Income From Continuing Operations,585833000.0,608483000.0,522799000.0,913239000.0,697914000.0,,
