,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.215,0.174,0.149,0.150403,0.118
Normalized EBITDA,146075000.0,140669000.0,133445000.0,114367000.0,124258000.0
Net Income From Continuing Operation Net Minority Interest,84393000.0,84627000.0,81052000.0,65221000.0,75897000.0
Reconciled Depreciation,37288000.0,36894000.0,36909000.0,36341000.0,36927000.0
Reconciled Cost Of Revenue,291340000.0,299872000.0,275314000.0,281785000.0,282800000.0
EBITDA,146075000.0,140669000.0,133445000.0,114367000.0,124258000.0
EBIT,108787000.0,103775000.0,96536000.0,78026000.0,87331000.0
Net Interest Income,-1235000.0,-1262000.0,-1246000.0,-1259000.0,-1235000.0
Interest Expense,1235000.0,1262000.0,1246000.0,1259000.0,1235000.0
Normalized Income,84393000.0,84627000.0,81052000.0,65221000.0,75897000.0
Net Income From Continuing And Discontinued Operation,84393000.0,84627000.0,81052000.0,65221000.0,75897000.0
Total Expenses,497947000.0,500521000.0,475992000.0,469445000.0,460510000.0
Total Operating Income As Reported,97932000.0,95596000.0,89173000.0,71686000.0,82827000.0
Diluted Average Shares,43834000.0,43929000.0,43943000.0,43912000.0,43694000.0
Basic Average Shares,43135000.0,43163000.0,43024000.0,42864000.0,42714000.0
Diluted EPS,1.93,1.93,1.84,1.49,1.74
Basic EPS,1.96,1.96,1.88,1.52,1.78
Diluted NI Availto Com Stockholders,84393000.0,84627000.0,81052000.0,65221000.0,75897000.0
Net Income Common Stockholders,84393000.0,84627000.0,81052000.0,65221000.0,75897000.0
Net Income,84393000.0,84627000.0,81052000.0,65221000.0,75897000.0
Net Income Including Noncontrolling Interests,84393000.0,84627000.0,81052000.0,65221000.0,75897000.0
Net Income Continuous Operations,84393000.0,84627000.0,81052000.0,65221000.0,75897000.0
Tax Provision,23159000.0,17886000.0,14238000.0,11546000.0,10199000.0
Pretax Income,107552000.0,102513000.0,95290000.0,76767000.0,86096000.0
Other Income Expense,10855000.0,8179000.0,7363000.0,6340000.0,4504000.0
Other Non Operating Income Expenses,10855000.0,8179000.0,7363000.0,6340000.0,4504000.0
Net Non Operating Interest Income Expense,-1235000.0,-1262000.0,-1246000.0,-1259000.0,-1235000.0
Interest Expense Non Operating,1235000.0,1262000.0,1246000.0,1259000.0,1235000.0
Operating Income,97932000.0,95596000.0,89173000.0,71686000.0,82827000.0
Operating Expense,183520000.0,177588000.0,177908000.0,165133000.0,154633000.0
Depreciation Amortization Depletion Income Statement,14201000.0,13833000.0,14139000.0,13814000.0,13850000.0
Depreciation And Amortization In Income Statement,14201000.0,13833000.0,14139000.0,13814000.0,13850000.0
Amortization,14201000.0,13833000.0,14139000.0,13814000.0,13850000.0
Amortization Of Intangibles Income Statement,14201000.0,13833000.0,14139000.0,13814000.0,13850000.0
Research And Development,51788000.0,50842000.0,47844000.0,29435000.0,30120000.0
Selling General And Administration,117531000.0,112913000.0,115925000.0,121884000.0,110663000.0
Selling And Marketing Expense,37560000.0,36312000.0,36473000.0,41536000.0,38203000.0
General And Administrative Expense,79971000.0,76601000.0,79452000.0,80348000.0,72460000.0
Other Gand A,79971000.0,76601000.0,79452000.0,80348000.0,72460000.0
Gross Profit,281452000.0,273184000.0,267081000.0,236819000.0,237460000.0
Cost Of Revenue,314427000.0,322933000.0,298084000.0,304312000.0,305877000.0
Total Revenue,595879000.0,596117000.0,565165000.0,541131000.0,543337000.0
Operating Revenue,595879000.0,596117000.0,565165000.0,541131000.0,543337000.0
