,2025-08-31,2025-05-31,2025-02-28,2024-11-30,2024-08-31,2024-05-31,2024-02-29
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,-852636.18202,,
Tax Rate For Calcs,0.187006,0.175,0.159,0.165,0.235926,,
Normalized EBITDA,252386000.0,243890000.0,232251000.0,237428000.0,177885000.0,,
Total Unusual Items,,,,,-3614000.0,-165000.0,-54000.0
Total Unusual Items Excluding Goodwill,,,,,-3614000.0,-165000.0,-54000.0
Net Income From Continuing Operation Net Minority Interest,153616000.0,148542000.0,144860000.0,150022000.0,89496000.0,,
Reconciled Depreciation,50549000.0,48820000.0,46015000.0,43289000.0,41594000.0,,
Reconciled Cost Of Revenue,288670000.0,280729000.0,269604000.0,258779000.0,258196000.0,,
EBITDA,252386000.0,243890000.0,232251000.0,237428000.0,174271000.0,,
EBIT,201837000.0,195070000.0,186236000.0,194139000.0,132677000.0,,
Net Interest Income,-10836000.0,-13613000.0,-13643000.0,-11699000.0,-11527000.0,,
Interest Expense,12886000.0,15122000.0,13916000.0,14400000.0,15547000.0,,
Interest Income,2050000.0,1509000.0,273000.0,2701000.0,4020000.0,,
Normalized Income,153616000.0,148542000.0,144860000.0,150022000.0,92257363.81798,,
Net Income From Continuing And Discontinued Operation,153616000.0,148542000.0,144860000.0,150022000.0,89496000.0,,
Total Expenses,419580000.0,391365000.0,385168000.0,377332000.0,430715000.0,,
Total Operating Income As Reported,177321000.0,194155000.0,185492000.0,191335000.0,127858000.0,,
Diluted Average Shares,38158000.0,38344000.0,38510000.0,38517000.0,38517000.0,,
Basic Average Shares,37757000.0,37907000.0,38015000.0,38005000.0,38007000.0,,
Diluted EPS,4.03,3.87,3.76,3.89,2.32,,
Basic EPS,4.07,3.92,3.81,3.95,2.35,,
Diluted NI Availto Com Stockholders,153616000.0,148542000.0,144860000.0,150022000.0,89496000.0,,
Net Income Common Stockholders,153616000.0,148542000.0,144860000.0,150022000.0,89496000.0,,
Net Income,153616000.0,148542000.0,144860000.0,150022000.0,89496000.0,,
Net Income Including Noncontrolling Interests,153616000.0,148542000.0,144860000.0,150022000.0,89496000.0,,
Net Income Continuous Operations,153616000.0,148542000.0,144860000.0,150022000.0,89496000.0,,
Tax Provision,35335000.0,31406000.0,27460000.0,29717000.0,27634000.0,,
Pretax Income,188951000.0,179948000.0,172320000.0,179739000.0,117130000.0,,
Other Income Expense,22466000.0,-594000.0,471000.0,103000.0,-2815000.0,,
Other Non Operating Income Expenses,22466000.0,-594000.0,471000.0,103000.0,799000.0,,
Special Income Charges,,,,,-3614000.0,-165000.0,-54000.0
Impairment Of Capital Assets,,,,,3614000.0,165000.0,54000.0
Net Non Operating Interest Income Expense,-10836000.0,-13613000.0,-13643000.0,-11699000.0,-11527000.0,,
Interest Expense Non Operating,12886000.0,15122000.0,13916000.0,14400000.0,15547000.0,,
Interest Income Non Operating,2050000.0,1509000.0,273000.0,2701000.0,4020000.0,,
Operating Income,177321000.0,194155000.0,185492000.0,191335000.0,131472000.0,,
Operating Expense,130910000.0,110636000.0,115564000.0,118553000.0,172519000.0,,
Selling General And Administration,130910000.0,110636000.0,115564000.0,118553000.0,172519000.0,,
Gross Profit,308231000.0,304791000.0,301056000.0,309888000.0,303991000.0,,
Cost Of Revenue,288670000.0,280729000.0,269604000.0,258779000.0,258196000.0,,
Total Revenue,596901000.0,585520000.0,570660000.0,568667000.0,562187000.0,,
Operating Revenue,596901000.0,585520000.0,570660000.0,568667000.0,562187000.0,,
