,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-164676300.578035,-514374000.0,-95931000.0,-62160000.0,-96250000.0,,
Tax Rate For Calcs,0.295119,0.259,0.171,0.21,0.275,,
Normalized EBITDA,5163000000.0,5255000000.0,5038000000.0,2847000000.0,5123000000.0,,
Total Unusual Items,-558000000.0,-1986000000.0,-561000000.0,-296000000.0,-350000000.0,,
Total Unusual Items Excluding Goodwill,-558000000.0,-1986000000.0,-561000000.0,-296000000.0,-350000000.0,,
Net Income From Continuing Operation Net Minority Interest,2201000000.0,1310000000.0,2456000000.0,72000000.0,1211000000.0,,
Reconciled Depreciation,1011000000.0,1011000000.0,1012000000.0,1880000000.0,2592000000.0,,
Reconciled Cost Of Revenue,3255000000.0,3191000000.0,2851000000.0,4625000000.0,2771000000.0,,
EBITDA,4605000000.0,3269000000.0,4477000000.0,2551000000.0,4773000000.0,,
EBIT,3594000000.0,2258000000.0,3465000000.0,671000000.0,2181000000.0,,
Net Interest Income,-480000000.0,-485000000.0,-494000000.0,-496000000.0,-505000000.0,,
Interest Expense,480000000.0,485000000.0,494000000.0,496000000.0,505000000.0,,
Normalized Income,2594323699.421965,2781626000.0,2921069000.0,305840000.0,1464750000.0,,
Net Income From Continuing And Discontinued Operation,2201000000.0,1310000000.0,2456000000.0,72000000.0,1211000000.0,,
Total Expenses,8583000000.0,8495000000.0,7704000000.0,11832000000.0,9720000000.0,,
Diluted Average Shares,2039000000.0,2038000000.0,2040000000.0,2037000000.0,2031000000.0,,
Basic Average Shares,2036000000.0,2035000000.0,2031000000.0,2029000000.0,2028000000.0,,
Diluted EPS,1.08,0.64,1.2,0.04,0.6,,
Basic EPS,1.08,0.64,1.21,0.04,0.6,,
Diluted NI Availto Com Stockholders,2201000000.0,1310000000.0,2456000000.0,72000000.0,1211000000.0,,
Net Income Common Stockholders,2201000000.0,1310000000.0,2456000000.0,72000000.0,1211000000.0,,
Net Income,2201000000.0,1310000000.0,2456000000.0,72000000.0,1211000000.0,,
Minority Interests,6000000.0,-2000000.0,-6000000.0,-4000000.0,-4000000.0,,
Net Income Including Noncontrolling Interests,2195000000.0,1313000000.0,2462000000.0,76000000.0,1215000000.0,,
Net Income Continuous Operations,2195000000.0,1313000000.0,2462000000.0,76000000.0,1215000000.0,,
Tax Provision,919000000.0,460000000.0,509000000.0,99000000.0,461000000.0,,
Pretax Income,3114000000.0,1773000000.0,2971000000.0,175000000.0,1676000000.0,,
Other Income Expense,-44000000.0,-1517000000.0,-33000000.0,161000000.0,9000000.0,,
Other Non Operating Income Expenses,514000000.0,469000000.0,528000000.0,457000000.0,359000000.0,,
Special Income Charges,-909000000.0,-2103000000.0,-621000000.0,-205000000.0,-456000000.0,,
Other Special Charges,165000000.0,1000000.0,257000000.0,13000000.0,,69000000.0,
Impairment Of Capital Assets,0.0,,,0.0,47000000.0,,
Restructuring And Mergern Acquisition,744000000.0,2102000000.0,364000000.0,177000000.0,409000000.0,,
Gain On Sale Of Security,351000000.0,117000000.0,60000000.0,-91000000.0,106000000.0,,
Net Non Operating Interest Income Expense,-480000000.0,-485000000.0,-494000000.0,-496000000.0,-505000000.0,,
Interest Expense Non Operating,480000000.0,485000000.0,494000000.0,496000000.0,505000000.0,,
Operating Income,3639000000.0,3774000000.0,3497000000.0,510000000.0,2172000000.0,,
Operating Expense,5148000000.0,5123000000.0,4671000000.0,7020000000.0,6763000000.0,,
Depreciation Amortization Depletion Income Statement,831000000.0,830000000.0,830000000.0,1693000000.0,2406000000.0,,
Depreciation And Amortization In Income Statement,831000000.0,830000000.0,830000000.0,1693000000.0,2406000000.0,,
Amortization,831000000.0,830000000.0,830000000.0,1693000000.0,2406000000.0,,
Amortization Of Intangibles Income Statement,831000000.0,830000000.0,830000000.0,1693000000.0,2406000000.0,,
Research And Development,2528000000.0,2580000000.0,2257000000.0,3191000000.0,2374000000.0,,
Selling General And Administration,1789000000.0,1713000000.0,1584000000.0,2136000000.0,1983000000.0,,
Selling And Marketing Expense,,,1584000000.0,,1983000000.0,,2367000000.0
Gross Profit,8787000000.0,8897000000.0,8168000000.0,7530000000.0,8935000000.0,,
Cost Of Revenue,3435000000.0,3372000000.0,3033000000.0,4812000000.0,2957000000.0,,
Total Revenue,12222000000.0,12269000000.0,11201000000.0,12342000000.0,11892000000.0,,
Operating Revenue,11975000000.0,12028000000.0,10974000000.0,11935000000.0,11588000000.0,,
