,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30
Free Cash Flow,-94900000.0,298900000.0,151300000.0,317200000.0,49200000.0,
Repurchase Of Capital Stock,-4600000.0,-200000.0,-400000.0,-100000.0,-2600000.0,
Repayment Of Debt,,-1000000000.0,,,,-350000000.0
Issuance Of Debt,,650000000.0,0.0,,,0.0
Capital Expenditure,-84300000.0,-95000000.0,-88100000.0,-87000000.0,-123700000.0,
End Cash Position,39300000.0,69900000.0,47200000.0,49200000.0,39500000.0,
Beginning Cash Position,69900000.0,47200000.0,49200000.0,39500000.0,62000000.0,
Effect Of Exchange Rate Changes,-100000.0,2700000.0,-1700000.0,-500000.0,0.0,
Changes In Cash,-30500000.0,20000000.0,-300000.0,10200000.0,-22500000.0,
Financing Cash Flow,178000000.0,-292100000.0,-446900000.0,-340700000.0,-23000000.0,
Cash Flow From Continuing Financing Activities,178000000.0,-292100000.0,-446900000.0,-340700000.0,-23000000.0,
Net Other Financing Charges,-3600000.0,-1700000.0,-500000.0,-8400000.0,-4500000.0,
Cash Dividends Paid,-114400000.0,-114500000.0,-114400000.0,-114400000.0,-112100000.0,
Common Stock Dividend Paid,-114400000.0,-114500000.0,-114400000.0,-114400000.0,-112100000.0,
Net Common Stock Issuance,-4600000.0,-200000.0,-400000.0,-100000.0,-2600000.0,
Common Stock Payments,-4600000.0,-200000.0,-400000.0,-100000.0,-2600000.0,
Net Issuance Payments Of Debt,300600000.0,-177600000.0,-331600000.0,-217800000.0,96200000.0,
Net Short Term Debt Issuance,300600000.0,172400000.0,-31600000.0,-217800000.0,96200000.0,
Net Long Term Debt Issuance,,-350000000.0,-300000000.0,,,-350000000.0
Long Term Debt Payments,,-1000000000.0,,,,-350000000.0
Long Term Debt Issuance,,650000000.0,0.0,,,0.0
Investing Cash Flow,-197900000.0,-81800000.0,207200000.0,-53300000.0,-172400000.0,
Cash Flow From Continuing Investing Activities,-197900000.0,-81800000.0,207200000.0,-53300000.0,-172400000.0,
Net Other Investing Changes,-126500000.0,-22300000.0,4800000.0,33700000.0,-48700000.0,
Net Investment Purchase And Sale,,0.0,,,,0.0
Sale Of Investment,,0.0,,,,0.0
Net Business Purchase And Sale,,35500000.0,,,,5800000.0
Sale Of Business,,35500000.0,,,,5800000.0
Purchase Of Business,,0.0,,,,0.0
Net PPE Purchase And Sale,-71400000.0,-95000000.0,-88100000.0,-87000000.0,-123700000.0,
Sale Of PPE,12900000.0,,,,0.0,
Purchase Of PPE,-84300000.0,-95000000.0,-88100000.0,-87000000.0,-123700000.0,
Operating Cash Flow,-10600000.0,393900000.0,239400000.0,404200000.0,172900000.0,
Cash Flow From Continuing Operating Activities,-10600000.0,393900000.0,239400000.0,404200000.0,172900000.0,
Change In Working Capital,-146700000.0,45800000.0,-165200000.0,-3100000.0,-162300000.0,
Change In Other Working Capital,-41100000.0,-17100000.0,-28900000.0,-59500000.0,54900000.0,
Change In Other Current Assets,53000000.0,-21200000.0,-53400000.0,23100000.0,2600000.0,
Change In Payables And Accrued Expense,43000000.0,168800000.0,-227100000.0,58800000.0,-122400000.0,
Change In Accrued Expense,76200000.0,31600000.0,-136800000.0,80700000.0,-60900000.0,
Change In Payable,-33200000.0,137200000.0,-90300000.0,-21900000.0,-61500000.0,
Change In Account Payable,-33200000.0,137200000.0,-90300000.0,-21900000.0,-61500000.0,
Change In Inventory,-177300000.0,-121400000.0,-4800000.0,44600000.0,-99000000.0,
Change In Receivables,-24300000.0,36700000.0,149000000.0,-70100000.0,1600000.0,
Changes In Account Receivables,-24300000.0,36700000.0,149000000.0,-70100000.0,1600000.0,
Other Non Cash Items,11800000.0,2100000.0,-30200000.0,14800000.0,9700000.0,
Stock Based Compensation,9000000.0,4700000.0,9400000.0,6900000.0,8900000.0,
Unrealized Gain Loss On Investment Securities,,,,0.0,0.0,
Asset Impairment Charge,,980000000.0,,,,
Deferred Tax,24000000.0,-44800000.0,-87100000.0,21300000.0,2600000.0,
Deferred Income Tax,24000000.0,-44800000.0,-87100000.0,21300000.0,2600000.0,
Depreciation Amortization Depletion,135200000.0,123400000.0,122100000.0,128000000.0,129000000.0,
Depreciation And Amortization,135200000.0,123400000.0,122100000.0,128000000.0,129000000.0,
Amortization Cash Flow,50200000.0,53600000.0,53900000.0,55800000.0,56000000.0,
Amortization Of Intangibles,50200000.0,53600000.0,53900000.0,55800000.0,56000000.0,
Depreciation,85000000.0,69800000.0,68200000.0,72200000.0,73000000.0,
Operating Gains Losses,,11700000.0,50200000.0,,,11000000.0
Pension And Employee Benefit Expense,,,,0.0,0.0,
Gain Loss On Investment Securities,,,,,,0.0
Gain Loss On Sale Of Business,,-900000.0,50200000.0,,,0.0
Net Income From Continuing Operations,-43900000.0,-729000000.0,-662300000.0,-24500000.0,185000000.0,
