,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,209800000.0,192000000.0,83400000.0,194900000.0,212000000.0,,
Repurchase Of Capital Stock,0.0,-40000000.0,-40000000.0,-100000000.0,-40000000.0,,
Repayment Of Debt,-207300000.0,-6300000.0,-3100000.0,-403200000.0,-3700000.0,,
Issuance Of Debt,224000000.0,,,0.0,0.0,400000000.0,0.0
Capital Expenditure,-19700000.0,-17700000.0,-21100000.0,-24100000.0,-19900000.0,,
End Cash Position,302700000.0,656800000.0,494500000.0,503800000.0,878900000.0,,
Beginning Cash Position,656800000.0,494500000.0,503800000.0,878900000.0,747500000.0,,
Effect Of Exchange Rate Changes,-900000.0,15100000.0,5500000.0,-14100000.0,4600000.0,,
Changes In Cash,-353200000.0,147200000.0,-14800000.0,-361000000.0,126800000.0,,
Financing Cash Flow,-16000000.0,-7900000.0,-91300000.0,-541800000.0,-80900000.0,,
Cash Flow From Continuing Financing Activities,-16000000.0,-7900000.0,-91300000.0,-541800000.0,-80900000.0,,
Net Other Financing Charges,10900000.0,6600000.0,-4600000.0,-11900000.0,4600000.0,,
Cash Dividends Paid,-43600000.0,-44200000.0,-43600000.0,-41400000.0,-41800000.0,,
Common Stock Dividend Paid,-43600000.0,-44200000.0,-43600000.0,-41400000.0,-41800000.0,,
Net Common Stock Issuance,0.0,-40000000.0,-40000000.0,-100000000.0,-40000000.0,,
Common Stock Payments,0.0,-40000000.0,-40000000.0,-100000000.0,-40000000.0,,
Net Issuance Payments Of Debt,16700000.0,69700000.0,-3100000.0,-403200000.0,-3700000.0,,
Net Short Term Debt Issuance,224000000.0,,,,,,0.0
Short Term Debt Issuance,224000000.0,,,,,,0.0
Net Long Term Debt Issuance,-207300000.0,-6300000.0,-3100000.0,-403200000.0,-3700000.0,,
Long Term Debt Payments,-207300000.0,-6300000.0,-3100000.0,-403200000.0,-3700000.0,,
Long Term Debt Issuance,0.0,,,0.0,0.0,400000000.0,0.0
Investing Cash Flow,-566700000.0,-54600000.0,-28000000.0,-38200000.0,-24200000.0,,
Cash Flow From Continuing Investing Activities,-566700000.0,-54600000.0,-28000000.0,-38200000.0,-24200000.0,,
Net Other Investing Changes,-400000.0,0.0,3600000.0,1900000.0,-3900000.0,,
Net Business Purchase And Sale,-546600000.0,-36900000.0,-10500000.0,-16000000.0,-400000.0,,
Purchase Of Business,-546600000.0,-36900000.0,-10500000.0,-16000000.0,-400000.0,,
Capital Expenditure Reported,-19700000.0,-17700000.0,-21100000.0,-24100000.0,-19900000.0,,
Operating Cash Flow,229500000.0,209700000.0,104500000.0,219000000.0,231900000.0,,
Cash Flow From Continuing Operating Activities,229500000.0,209700000.0,104500000.0,219000000.0,231900000.0,,
Change In Working Capital,4400000.0,18100000.0,-73700000.0,62600000.0,27900000.0,,
Change In Other Working Capital,,,-73700000.0,49000000.0,27900000.0,-13100000.0,-101500000.0
Depreciation Amortization Depletion,36700000.0,31900000.0,30000000.0,29700000.0,29800000.0,,
Depreciation And Amortization,36700000.0,31900000.0,30000000.0,29700000.0,29800000.0,,
Net Income From Continuing Operations,188400000.0,159700000.0,148200000.0,144100000.0,174200000.0,,
