,2025-08-31,2025-05-31,2025-02-28,2024-11-30,2024-08-31,2024-05-31,2024-02-29
Tax Effect Of Unusual Items,8904000.0,-6749795.361528,-6337600.0,0.0,-483000.0,,
Tax Rate For Calcs,0.21,0.126876,0.233,0.178,0.21,,
Normalized EBITDA,438400000.0,544100000.0,415800000.0,552300000.0,536100000.0,,
Total Unusual Items,42400000.0,-53200000.0,-27200000.0,,-2300000.0,,0.0
Total Unusual Items Excluding Goodwill,42400000.0,-53200000.0,-27200000.0,,-2300000.0,,0.0
Net Income From Continuing Operation Net Minority Interest,164500000.0,256000000.0,145100000.0,284500000.0,466800000.0,,
Reconciled Depreciation,95300000.0,95300000.0,98300000.0,97500000.0,99100000.0,,
Reconciled Cost Of Revenue,1992000000.0,2074600000.0,2130700000.0,2348400000.0,2055600000.0,,
EBITDA,480800000.0,490900000.0,388600000.0,552300000.0,533800000.0,,
EBIT,385500000.0,395600000.0,290300000.0,454800000.0,434700000.0,,
Net Interest Income,-93800000.0,-101800000.0,-100900000.0,-108200000.0,-105800000.0,,
Interest Expense,96400000.0,102400000.0,101300000.0,108800000.0,106700000.0,,
Interest Income,2600000.0,600000.0,400000.0,600000.0,900000.0,,
Normalized Income,131004000.0,302450204.638472,165962400.0,284500000.0,468617000.0,,
Net Income From Continuing And Discontinued Operation,164500000.0,256000000.0,145100000.0,284500000.0,466800000.0,,
Total Expenses,2327600000.0,2407600000.0,2574400000.0,2792500000.0,2391000000.0,,
Total Operating Income As Reported,347400000.0,,,,401600000.0,,
Diluted Average Shares,479600000.0,479500000.0,479300000.0,479300000.0,480300000.0,,
Basic Average Shares,478700000.0,478200000.0,478100000.0,478000000.0,478800000.0,,
Diluted EPS,0.34,0.53,0.3,0.59,0.97,,
Basic EPS,0.34,0.53,0.3,0.6,0.97,,
Diluted NI Availto Com Stockholders,164500000.0,256000000.0,145100000.0,284500000.0,466800000.0,,
Net Income Common Stockholders,164500000.0,256000000.0,145100000.0,284500000.0,466800000.0,,
Net Income,164500000.0,256000000.0,145100000.0,284500000.0,466800000.0,,
Minority Interests,0.0,0.0,0.0,0.0,-100000.0,,
Net Income Including Noncontrolling Interests,164500000.0,256000000.0,145100000.0,284500000.0,466900000.0,,
Net Income Continuous Operations,164500000.0,256000000.0,145100000.0,284500000.0,466900000.0,,
Earnings From Equity Interest Net Of Tax,,,,,,,41200000.0
Tax Provision,124600000.0,37200000.0,43900000.0,61500000.0,-138900000.0,,
Pretax Income,289100000.0,293200000.0,189000000.0,346000000.0,328000000.0,,
Other Income Expense,77900000.0,20800000.0,23300000.0,51600000.0,29900000.0,,
Other Non Operating Income Expenses,6100000.0,16600000.0,3100000.0,3100000.0,3100000.0,,
Special Income Charges,42400000.0,-53200000.0,-27200000.0,,-2300000.0,,0.0
Gain On Sale Of Business,42400000.0,0.0,-27200000.0,,-2300000.0,,0.0
Impairment Of Capital Assets,,53200000.0,0.0,,,,0.0
Earnings From Equity Interest,29400000.0,57400000.0,47400000.0,48500000.0,29100000.0,,
Net Non Operating Interest Income Expense,-93800000.0,-101800000.0,-100900000.0,-108200000.0,-105800000.0,,
Interest Expense Non Operating,96400000.0,102400000.0,101300000.0,108800000.0,106700000.0,,
Interest Income Non Operating,2600000.0,600000.0,400000.0,600000.0,900000.0,,
Operating Income,305000000.0,374200000.0,266600000.0,402600000.0,403900000.0,,
Operating Expense,335600000.0,333000000.0,443700000.0,444100000.0,335400000.0,,
Selling General And Administration,335600000.0,333000000.0,443700000.0,444100000.0,335400000.0,,
General And Administrative Expense,,,443700000.0,444100000.0,337700000.0,1361000000.0,387400000.0
Other Gand A,,,443700000.0,444100000.0,337700000.0,1361000000.0,387400000.0
Salaries And Wages,,,,,,-12400000.0,1400000.0
Gross Profit,640600000.0,707200000.0,710300000.0,846700000.0,739300000.0,,
Cost Of Revenue,1992000000.0,2074600000.0,2130700000.0,2348400000.0,2055600000.0,,
Total Revenue,2632600000.0,2781800000.0,2841000000.0,3195100000.0,2794900000.0,,
Operating Revenue,2632600000.0,2781800000.0,2841000000.0,3195100000.0,2794900000.0,,
