,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,-19885000.0,
Tax Rate For Calcs,0.21,0.226,0.238,0.148225,0.205,
Normalized EBITDA,787000000.0,802000000.0,976000000.0,760000000.0,1445000000.0,
Total Unusual Items,0.0,,,0.0,-97000000.0,0.0
Total Unusual Items Excluding Goodwill,0.0,,,0.0,-97000000.0,0.0
Net Income From Continuing Operation Net Minority Interest,336000000.0,441000000.0,567000000.0,447000000.0,907000000.0,
Reconciled Depreciation,176000000.0,222000000.0,218000000.0,217000000.0,191000000.0,
Reconciled Cost Of Revenue,2657000000.0,2707000000.0,3107000000.0,3253000000.0,3168000000.0,
EBITDA,787000000.0,802000000.0,976000000.0,760000000.0,1348000000.0,
EBIT,611000000.0,580000000.0,758000000.0,543000000.0,1157000000.0,
Net Interest Income,-59000000.0,-62000000.0,-57000000.0,-53000000.0,-49000000.0,
Interest Expense,65000000.0,67000000.0,64000000.0,64000000.0,67000000.0,
Interest Income,6000000.0,5000000.0,7000000.0,11000000.0,18000000.0,
Normalized Income,336000000.0,441000000.0,567000000.0,447000000.0,984115000.0,
Net Income From Continuing And Discontinued Operation,446000000.0,509000000.0,567000000.0,447000000.0,907000000.0,
Total Expenses,3529000000.0,3571000000.0,4071000000.0,4380000000.0,3701000000.0,
Total Operating Income As Reported,621000000.0,592000000.0,769000000.0,548000000.0,1154000000.0,
Diluted Average Shares,333100000.0,333300000.0,333300000.0,334400000.0,337200000.0,
Basic Average Shares,331800000.0,332679739.0,331900000.0,331800000.0,335925926.0,
Diluted EPS,1.34,1.53,1.7,1.34,2.69,
Basic EPS,1.34,1.53,1.71,1.34,2.7,
Diluted NI Availto Com Stockholders,446000000.0,509000000.0,567000000.0,447000000.0,907000000.0,
Net Income Common Stockholders,446000000.0,509000000.0,567000000.0,447000000.0,907000000.0,
Net Income,446000000.0,509000000.0,567000000.0,447000000.0,907000000.0,
Minority Interests,-8000000.0,-3000000.0,-6000000.0,-5000000.0,-8000000.0,
Net Income Including Noncontrolling Interests,454000000.0,512000000.0,573000000.0,452000000.0,915000000.0,
Net Income Discontinuous Operations,110000000.0,68000000.0,,,,89000000.0
Net Income Continuous Operations,344000000.0,444000000.0,573000000.0,452000000.0,915000000.0,
Earnings From Equity Interest Net Of Tax,46000000.0,47000000.0,44000000.0,44000000.0,48000000.0,
Tax Provision,248000000.0,116000000.0,165000000.0,71000000.0,223000000.0,
Pretax Income,546000000.0,513000000.0,694000000.0,479000000.0,1090000000.0,
Other Income Expense,-16000000.0,-17000000.0,-18000000.0,-16000000.0,-112000000.0,
Other Non Operating Income Expenses,-16000000.0,-17000000.0,-18000000.0,-16000000.0,-15000000.0,
Special Income Charges,0.0,,,0.0,-97000000.0,0.0
Impairment Of Capital Assets,0.0,,,0.0,97000000.0,0.0
Net Non Operating Interest Income Expense,-59000000.0,-62000000.0,-57000000.0,-53000000.0,-49000000.0,
Interest Expense Non Operating,65000000.0,67000000.0,64000000.0,64000000.0,67000000.0,
Interest Income Non Operating,6000000.0,5000000.0,7000000.0,11000000.0,18000000.0,
Operating Income,621000000.0,592000000.0,769000000.0,548000000.0,1251000000.0,
Operating Expense,872000000.0,864000000.0,964000000.0,1127000000.0,533000000.0,
Other Operating Expenses,17000000.0,1000000.0,23000000.0,18000000.0,-564000000.0,
Selling General And Administration,855000000.0,863000000.0,941000000.0,1109000000.0,1097000000.0,
Gross Profit,1493000000.0,1456000000.0,1733000000.0,1675000000.0,1784000000.0,
Cost Of Revenue,2657000000.0,2707000000.0,3107000000.0,3253000000.0,3168000000.0,
Total Revenue,4150000000.0,4163000000.0,4840000000.0,4928000000.0,4952000000.0,
Operating Revenue,4150000000.0,4163000000.0,4840000000.0,4928000000.0,4952000000.0,
