,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30
Ordinary Shares Number,204634244.0,210151340.0,215078018.0,215031619.0,214985820.0,
Share Issued,204634244.0,210151340.0,215078018.0,215031619.0,214985820.0,
Net Debt,2062900000.0,2421400000.0,2174700000.0,2732400000.0,3108200000.0,
Total Debt,7342700000.0,7907400000.0,7830600000.0,10549700000.0,10797600000.0,
Tangible Book Value,3182700000.0,3482200000.0,3556200000.0,4573300000.0,4316500000.0,
Invested Capital,6334300000.0,7333600000.0,7408600000.0,11066100000.0,11058000000.0,
Working Capital,127000000.0,359900000.0,521300000.0,218200000.0,92400000.0,
Net Tangible Assets,3182700000.0,3482200000.0,3556200000.0,4573300000.0,4316500000.0,
Capital Lease Obligations,4613500000.0,4478600000.0,4399400000.0,7119700000.0,7119100000.0,
Common Stock Equity,3605100000.0,3904800000.0,3977400000.0,7636100000.0,7379500000.0,
Total Capitalization,6034800000.0,6333600000.0,6408600000.0,10066100000.0,9808200000.0,
Total Equity Gross Minority Interest,3605100000.0,3904800000.0,3977400000.0,7636100000.0,7379500000.0,
Stockholders Equity,3605100000.0,3904800000.0,3977400000.0,7636100000.0,7379500000.0,
Gains Losses Not Affecting Retained Earnings,-54000000.0,-53600000.0,-59200000.0,-54200000.0,-49000000.0,
Other Equity Adjustments,-54000000.0,-53600000.0,-59200000.0,-54200000.0,-49000000.0,
Retained Earnings,3657000000.0,3956300000.0,3941500000.0,7637400000.0,7404100000.0,
Additional Paid In Capital,0.0,0.0,92900000.0,50700000.0,22200000.0,
Capital Stock,2100000.0,2100000.0,2200000.0,2200000.0,2200000.0,
Common Stock,2100000.0,2100000.0,2200000.0,2200000.0,2200000.0,
Total Liabilities Net Minority Interest,9779800000.0,14386400000.0,14666600000.0,15696700000.0,15237100000.0,
Total Non Current Liabilities Net Minority Interest,6292900000.0,6149600000.0,6080700000.0,9283400000.0,9237200000.0,
Other Non Current Liabilities,198800000.0,186200000.0,182600000.0,287400000.0,289900000.0,
Liabilities Heldfor Sale Non Current,0.0,0.0,0.0,,,
Tradeand Other Payables Non Current,27600000.0,27300000.0,28200000.0,21300000.0,19300000.0,
Non Current Deferred Liabilities,0.0,0.0,0.0,964500000.0,916700000.0,
Non Current Deferred Taxes Liabilities,0.0,0.0,0.0,964500000.0,916700000.0,
Long Term Debt And Capital Lease Obligation,6066500000.0,5936100000.0,5869900000.0,8010200000.0,8011300000.0,
Long Term Capital Lease Obligation,3636800000.0,3507300000.0,3438700000.0,5580200000.0,5582600000.0,
Long Term Debt,2429700000.0,2428800000.0,2431200000.0,2430000000.0,2428700000.0,
Current Liabilities,3486900000.0,8236800000.0,8585900000.0,6413300000.0,5999900000.0,
Other Current Liabilities,616900000.0,4453600000.0,4521500000.0,920700000.0,977100000.0,
Current Debt And Capital Lease Obligation,1276200000.0,1971300000.0,1960700000.0,2539500000.0,2786300000.0,
Current Capital Lease Obligation,976700000.0,971300000.0,960700000.0,1539500000.0,1536500000.0,
Current Debt,299500000.0,1000000000.0,1000000000.0,1000000000.0,1249800000.0,
Other Current Borrowings,299500000.0,1000000000.0,1000000000.0,1000000000.0,1249800000.0,
Pensionand Other Post Retirement Benefit Plans Current,,,157600000.0,,,
Payables And Accrued Expenses,1593800000.0,1811900000.0,1946100000.0,2953100000.0,2236500000.0,
Payables,1593800000.0,1811900000.0,1946100000.0,2953100000.0,2236500000.0,
Total Tax Payable,0.0,239900000.0,240300000.0,8000000.0,400000.0,
Income Tax Payable,0.0,239900000.0,120100000.0,8000000.0,400000.0,
Accounts Payable,1593800000.0,1572000000.0,1705800000.0,2945100000.0,2236100000.0,
Total Assets,13384900000.0,18291200000.0,18644000000.0,23332800000.0,22616600000.0,
Total Non Current Assets,9771000000.0,9694500000.0,9536800000.0,16701300000.0,16524300000.0,
Other Non Current Assets,217500000.0,209700000.0,209300000.0,236200000.0,221100000.0,
Non Current Deferred Assets,85500000.0,268700000.0,260600000.0,5300000.0,7500000.0,
Non Current Deferred Taxes Assets,85500000.0,268700000.0,260600000.0,5300000.0,7500000.0,
Goodwill And Other Intangible Assets,422400000.0,422600000.0,421200000.0,3062800000.0,3063000000.0,
Other Intangible Assets,,,,2150000000.0,2150000000.0,2150000000.0
Goodwill,422400000.0,422600000.0,421200000.0,912800000.0,913000000.0,
Net PPE,9045600000.0,8793500000.0,8645700000.0,13397000000.0,13232700000.0,
Accumulated Depreciation,-4682900000.0,-4483900000.0,-4332300000.0,-7057100000.0,-6860400000.0,
Gross PPE,13728500000.0,13277400000.0,12978000000.0,20454100000.0,20093100000.0,
Leases,,,2766800000.0,,,
Construction In Progress,,,909700000.0,,,
Other Properties,13728500000.0,13277400000.0,4146400000.0,20454100000.0,20093100000.0,
Machinery Furniture Equipment,,,3589100000.0,,,
Buildings And Improvements,,,1403300000.0,,,
Land And Improvements,,,162700000.0,,,
Properties,,,0.0,,,
Current Assets,3613900000.0,8596700000.0,9107200000.0,6631500000.0,6092300000.0,
Other Current Assets,264200000.0,179800000.0,169800000.0,398800000.0,420400000.0,
Assets Held For Sale Current,0.0,4705500000.0,5008900000.0,,,
Inventory,2683400000.0,2704000000.0,2672000000.0,5535100000.0,5101600000.0,
Finished Goods,2683400000.0,2704000000.0,2672000000.0,5535100000.0,5101600000.0,
Cash Cash Equivalents And Short Term Investments,666300000.0,1007400000.0,1256500000.0,697600000.0,570300000.0,
Cash And Cash Equivalents,666300000.0,1007400000.0,1256500000.0,697600000.0,570300000.0,
