,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,212247389.0,212252547.0,212225353.0,211995510.0,211981742.0
Share Issued,212247389.0,212252547.0,212225353.0,211995510.0,211981742.0
Net Debt,12790774000.0,12779936000.0,12422181000.0,12183794000.0,11438899000.0
Total Debt,13660512000.0,13647828000.0,13246470000.0,13027861000.0,12234321000.0
Tangible Book Value,13115309990.0,13281940000.0,13714163000.0,13754251000.0,13490244000.0
Invested Capital,26520326000.0,26695823000.0,26428527000.0,26269551000.0,25538443000.0
Working Capital,457286000.0,681959000.0,325793000.0,-122343000.0,-3717000.0
Net Tangible Assets,13115309990.0,13281940000.0,13714163000.0,13754251000.0,13490244000.0
Capital Lease Obligations,757807000.0,742847000.0,704730000.0,705845000.0,706491000.0
Common Stock Equity,13617621000.0,13790842000.0,13886787000.0,13947535000.0,14010613000.0
Total Capitalization,25578326000.0,25989823000.0,25450527000.0,24907551000.0,24654443000.0
Total Equity Gross Minority Interest,14496412000.0,14677089000.0,14778503000.0,14859362000.0,14958683000.0
Minority Interest,878791000.0,886247000.0,891716000.0,911827000.0,948070000.0
Stockholders Equity,13617621000.0,13790842000.0,13886787000.0,13947535000.0,14010613000.0
Gains Losses Not Affecting Retained Earnings,1338000.0,3203000.0,6204000.0,12806000.0,3340000.0
Other Equity Adjustments,1338000.0,3203000.0,6204000.0,12806000.0,3340000.0
Retained Earnings,-1253277000.0,-1075430000.0,-972665000.0,-899337000.0,-817865000.0
Additional Paid In Capital,14867437000.0,14860946000.0,14851126000.0,14831946000.0,14823018000.0
Capital Stock,2123000.0,2123000.0,2122000.0,2120000.0,2120000.0
Common Stock,2123000.0,2123000.0,2122000.0,2120000.0,2120000.0
Preferred Stock,0.0,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,14736557000.0,14690922000.0,14215415000.0,13988564000.0,13104434000.0
Total Non Current Liabilities Net Minority Interest,13244021000.0,13470033000.0,12801823000.0,12204726000.0,11757504000.0
Other Non Current Liabilities,525509000.0,528205000.0,533353000.0,538865000.0,407183000.0
Long Term Debt And Capital Lease Obligation,12718512000.0,12941828000.0,12268470000.0,11665861000.0,11350321000.0
Long Term Capital Lease Obligation,757807000.0,742847000.0,704730000.0,705845000.0,706491000.0
Long Term Debt,11960705000.0,12198981000.0,11563740000.0,10960016000.0,10643830000.0
Current Liabilities,1492536000.0,1220889000.0,1413592000.0,1783838000.0,1346930000.0
Current Debt And Capital Lease Obligation,942000000.0,706000000.0,978000000.0,1362000000.0,884000000.0
Current Debt,942000000.0,706000000.0,978000000.0,1362000000.0,884000000.0
Line Of Credit,402000000.0,6000000.0,978000000.0,1362000000.0,884000000.0
Commercial Paper,540000000.0,700000000.0,,,
Payables And Accrued Expenses,550536000.0,514889000.0,435592000.0,421838000.0,462930000.0
Payables,550536000.0,514889000.0,435592000.0,421838000.0,462930000.0
Dividends Payable,77705000.0,76827000.0,76097000.0,75319000.0,74173000.0
Accounts Payable,472831000.0,438062000.0,359495000.0,346519000.0,388757000.0
Total Assets,29232969000.0,29368011000.0,28993918000.0,28847926000.0,28063117000.0
Total Non Current Assets,27283147000.0,27465163000.0,27254533000.0,27186431000.0,26719903523.0
Non Current Deferred Assets,16090000.0,6429000.0,6988000.0,7548000.0,8108000.0
Financial Assets,5327000.0,7448000.0,10137000.0,15733000.0,11716000.0
Investments And Advances,1363969000.0,1388983000.0,1620849000.0,1632338000.0,1360213000.0
Investmentin Financial Assets,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0
Held To Maturity Securities,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0
Long Term Equity Investment,1063969000.0,1088983000.0,1320849000.0,1332338000.0,1060213000.0
Investment Properties,24611751990.0,24783230000.0,24708580000.0,24597360000.0,24075431523.0
Goodwill And Other Intangible Assets,502311010.0,508902000.0,172624000.0,193284000.0,520369000.0
Other Intangible Assets,331500010.0,338091000.0,1813000.0,22473000.0,349558000.0
Goodwill,170811000.0,170811000.0,170811000.0,170811000.0,170811000.0
Net PPE,783698000.0,770171000.0,735355000.0,740168000.0,744066000.0
Gross PPE,783698000.0,770171000.0,735355000.0,740168000.0,744066000.0
Other Properties,732103000.0,720357000.0,685393000.0,689803000.0,694001000.0
Machinery Furniture Equipment,51595000.0,49814000.0,49962000.0,50365000.0,50065000.0
Current Assets,1949822000.0,1902848000.0,1739385000.0,1661495000.0,1343213000.0
Restricted Cash,4303000.0,3643000.0,3489000.0,5081000.0,5394000.0
Prepaid Assets,149408000.0,90250000.0,124814000.0,137494000.0,97521000.0
Receivables,1684180000.0,1683910000.0,1491523000.0,1380698000.0,1151367000.0
Other Receivables,6375000.0,6375000.0,6375000.0,6375000.0,6375000.0
Notes Receivable,1544719000.0,1542693000.0,1369089000.0,1244575000.0,1032244000.0
Accounts Receivable,133086000.0,134842000.0,116059000.0,129748000.0,112748000.0
Cash Cash Equivalents And Short Term Investments,111931000.0,125045000.0,119559000.0,138222000.0,88931000.0
Cash And Cash Equivalents,111931000.0,125045000.0,119559000.0,138222000.0,88931000.0
