,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.207,0.172,0.18,0.167095,0.161
Normalized EBITDA,1600000000.0,1518000000.0,1442000000.0,1443000000.0,1468000000.0
Net Income From Continuing Operation Net Minority Interest,1010000000.0,982000000.0,964000000.0,971000000.0,1009000000.0
Reconciled Depreciation,258000000.0,261000000.0,232000000.0,234000000.0,235000000.0
Reconciled Cost Of Revenue,4313000000.0,4431000000.0,3930000000.0,3811000000.0,3899000000.0
EBITDA,1600000000.0,1518000000.0,1442000000.0,1443000000.0,1468000000.0
EBIT,1342000000.0,1257000000.0,1210000000.0,1209000000.0,1233000000.0
Net Interest Income,-67000000.0,-71000000.0,-33000000.0,-42000000.0,-29000000.0
Interest Expense,67000000.0,71000000.0,33000000.0,42000000.0,29000000.0
Normalized Income,1010000000.0,982000000.0,964000000.0,971000000.0,1009000000.0
Net Income From Continuing And Discontinued Operation,1010000000.0,982000000.0,964000000.0,971000000.0,1009000000.0
Total Expenses,5621000000.0,5772000000.0,5176000000.0,5015000000.0,5134000000.0
Diluted Average Shares,390100000.0,391400000.0,393600000.0,396000000.0,398900000.0
Basic Average Shares,388800000.0,390300000.0,392200000.0,394100000.0,397100000.0
Diluted EPS,2.59,2.51,2.45,2.45,2.53
Basic EPS,2.6,2.52,2.46,2.46,2.54
Diluted NI Availto Com Stockholders,1010000000.0,982000000.0,964000000.0,971000000.0,1009000000.0
Net Income Common Stockholders,1010000000.0,982000000.0,964000000.0,971000000.0,1009000000.0
Net Income,1010000000.0,982000000.0,964000000.0,971000000.0,1009000000.0
Minority Interests,-1000000.0,-1000000.0,-1000000.0,0.0,-1000000.0
Net Income Including Noncontrolling Interests,1010000000.0,982000000.0,965000000.0,971000000.0,1011000000.0
Net Income Continuous Operations,1011000000.0,983000000.0,965000000.0,972000000.0,1011000000.0
Tax Provision,264000000.0,203000000.0,212000000.0,195000000.0,193000000.0
Pretax Income,1275000000.0,1186000000.0,1177000000.0,1167000000.0,1204000000.0
Other Income Expense,-25000000.0,1000000.0,9000000.0,-16000000.0,22000000.0
Other Non Operating Income Expenses,-25000000.0,1000000.0,9000000.0,-16000000.0,22000000.0
Net Non Operating Interest Income Expense,-67000000.0,-71000000.0,-33000000.0,-42000000.0,-29000000.0
Interest Expense Non Operating,67000000.0,71000000.0,33000000.0,42000000.0,29000000.0
Operating Income,1367000000.0,1256000000.0,1201000000.0,1225000000.0,1211000000.0
Operating Expense,1308000000.0,1341000000.0,1246000000.0,1204000000.0,1235000000.0
Research And Development,203000000.0,192000000.0,198000000.0,201000000.0,207000000.0
Selling General And Administration,1105000000.0,1149000000.0,1048000000.0,1003000000.0,1028000000.0
Gross Profit,2675000000.0,2597000000.0,2447000000.0,2429000000.0,2446000000.0
Cost Of Revenue,4313000000.0,4431000000.0,3930000000.0,3811000000.0,3899000000.0
Total Revenue,6988000000.0,7028000000.0,6377000000.0,6240000000.0,6345000000.0
Operating Revenue,6988000000.0,7028000000.0,6377000000.0,6240000000.0,6345000000.0
