,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,772000000.0,292000000.0,426000000.0,721000000.0,571000000.0
Repurchase Of Capital Stock,0.0,-657000000.0,-375000000.0,-1150000000.0,-200000000.0
Repayment Of Debt,-1036000000.0,-1744000000.0,-2096000000.0,-217000000.0,-244000000.0
Issuance Of Debt,500000000.0,2600000000.0,2260000000.0,1000000000.0,310000000.0
Capital Expenditure,-136000000.0,-151000000.0,-142000000.0,-164000000.0,-150000000.0
End Cash Position,1814000000.0,2039000000.0,1740000000.0,1702000000.0,1572000000.0
Beginning Cash Position,2039000000.0,1740000000.0,1702000000.0,1572000000.0,1545000000.0
Effect Of Exchange Rate Changes,-11000000.0,57000000.0,33000000.0,-70000000.0,42000000.0
Changes In Cash,-214000000.0,242000000.0,5000000.0,200000000.0,-15000000.0
Financing Cash Flow,-572000000.0,145000000.0,-258000000.0,-375000000.0,-137000000.0
Cash Flow From Continuing Financing Activities,-572000000.0,145000000.0,-258000000.0,-375000000.0,-137000000.0
Net Other Financing Charges,-5000000.0,-54000000.0,-12000000.0,-5000000.0,-2000000.0
Proceeds From Stock Option Exercised,-31000000.0,0.0,-35000000.0,-3000000.0,-1000000.0
Net Common Stock Issuance,0.0,-657000000.0,-375000000.0,-1150000000.0,-200000000.0
Common Stock Payments,0.0,-657000000.0,-375000000.0,-1150000000.0,-200000000.0
Net Issuance Payments Of Debt,-536000000.0,856000000.0,164000000.0,783000000.0,66000000.0
Net Long Term Debt Issuance,-536000000.0,856000000.0,164000000.0,783000000.0,66000000.0
Long Term Debt Payments,-1036000000.0,-1744000000.0,-2096000000.0,-217000000.0,-244000000.0
Long Term Debt Issuance,500000000.0,2600000000.0,2260000000.0,1000000000.0,310000000.0
Investing Cash Flow,-550000000.0,-346000000.0,-305000000.0,-310000000.0,-599000000.0
Cash Flow From Continuing Investing Activities,-550000000.0,-346000000.0,-305000000.0,-310000000.0,-599000000.0
Net Other Investing Changes,-4000000.0,0.0,1000000.0,4000000.0,
Net Investment Purchase And Sale,-1000000.0,0.0,-17000000.0,0.0,0.0
Sale Of Investment,0.0,0.0,2000000.0,,
Purchase Of Investment,-1000000.0,0.0,-19000000.0,0.0,0.0
Net Business Purchase And Sale,-484000000.0,-195000000.0,-147000000.0,-150000000.0,-447000000.0
Purchase Of Business,-484000000.0,-195000000.0,-147000000.0,-150000000.0,-447000000.0
Net PPE Purchase And Sale,-61000000.0,-151000000.0,-142000000.0,-164000000.0,-150000000.0
Sale Of PPE,75000000.0,,,0.0,0.0
Purchase Of PPE,-136000000.0,-151000000.0,-142000000.0,-164000000.0,-150000000.0
Operating Cash Flow,908000000.0,443000000.0,568000000.0,885000000.0,721000000.0
Cash Flow From Continuing Operating Activities,908000000.0,443000000.0,568000000.0,885000000.0,721000000.0
Change In Working Capital,279000000.0,-104000000.0,4000000.0,105000000.0,151000000.0
Change In Other Working Capital,106000000.0,-245000000.0,-124000000.0,215000000.0,79000000.0
Change In Receivables,173000000.0,141000000.0,128000000.0,-77000000.0,72000000.0
Changes In Account Receivables,173000000.0,,,,
Other Non Cash Items,6000000.0,6000000.0,5000000.0,5000000.0,5000000.0
Stock Based Compensation,55000000.0,60000000.0,72000000.0,48000000.0,54000000.0
Deferred Tax,-46000000.0,-45000000.0,-41000000.0,-15000000.0,-34000000.0
Deferred Income Tax,-46000000.0,-45000000.0,-41000000.0,-15000000.0,-34000000.0
Depreciation Amortization Depletion,286000000.0,276000000.0,265000000.0,303000000.0,278000000.0
Depreciation And Amortization,286000000.0,276000000.0,265000000.0,303000000.0,278000000.0
Operating Gains Losses,-4000000.0,-16000000.0,14000000.0,2000000.0,-18000000.0
Earnings Losses From Equity Investments,0.0,1000000.0,13000000.0,-5000000.0,-1000000.0
Gain Loss On Investment Securities,-4000000.0,-17000000.0,1000000.0,7000000.0,-17000000.0
Net Income From Continuing Operations,332000000.0,266000000.0,249000000.0,437000000.0,285000000.0
