,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,325500000.0,210400000.0,222700000.0,490900000.0,374300000.0,,
Repurchase Of Capital Stock,-193100000.0,-500200000.0,-10000000.0,-62500000.0,-62700000.0,,
Repayment Of Debt,0.0,0.0,0.0,-900000.0,-1100000.0,,
Issuance Of Debt,0.0,,,0.0,0.0,,
Capital Expenditure,-29100000.0,-35300000.0,-33700000.0,-35300000.0,-29700000.0,,
Interest Paid Supplemental Data,34600000.0,90600000.0,33300000.0,111000000.0,41100000.0,,
Income Tax Paid Supplemental Data,55600000.0,88700000.0,40500000.0,70400000.0,77400000.0,,
End Cash Position,1176600000.0,1310600000.0,1612800000.0,1541200000.0,1376900000.0,,
Beginning Cash Position,1310600000.0,1612800000.0,1541200000.0,1376900000.0,1062500000.0,,
Effect Of Exchange Rate Changes,-6600000.0,47500000.0,22300000.0,-51800000.0,28400000.0,,
Changes In Cash,-127400000.0,-349700000.0,49300000.0,216100000.0,286000000.0,,
Financing Cash Flow,-203500000.0,-513100000.0,-10000000.0,-75200000.0,-79300000.0,,
Cash Flow From Continuing Financing Activities,-203500000.0,-513100000.0,-10000000.0,-75200000.0,-79300000.0,,
Net Other Financing Charges,-6200000.0,-8800000.0,2900000.0,-27500000.0,6900000.0,,
Proceeds From Stock Option Exercised,3700000.0,3900000.0,5200000.0,3900000.0,5600000.0,,
Cash Dividends Paid,-7900000.0,-8000000.0,-8100000.0,-8100000.0,-8100000.0,,
Common Stock Dividend Paid,-7900000.0,-8000000.0,-8100000.0,-8100000.0,-8100000.0,,
Net Common Stock Issuance,-193100000.0,-500200000.0,-10000000.0,-62500000.0,-62700000.0,,
Common Stock Payments,-193100000.0,-500200000.0,-10000000.0,-62500000.0,-62700000.0,,
Net Issuance Payments Of Debt,0.0,0.0,0.0,-900000.0,-1100000.0,,
Net Long Term Debt Issuance,0.0,0.0,0.0,-900000.0,-1100000.0,,
Long Term Debt Payments,0.0,0.0,0.0,-900000.0,-1100000.0,,
Long Term Debt Issuance,0.0,,,0.0,0.0,,
Investing Cash Flow,-278500000.0,-82300000.0,-197100000.0,-234900000.0,-38700000.0,,
Cash Flow From Continuing Investing Activities,-278500000.0,-82300000.0,-197100000.0,-234900000.0,-38700000.0,,
Net Other Investing Changes,,,,0.0,0.0,,
Net Business Purchase And Sale,-249400000.0,-47000000.0,-163400000.0,-199600000.0,-15100000.0,,
Purchase Of Business,-249400000.0,-47000000.0,-163400000.0,-199600000.0,-15100000.0,,
Net PPE Purchase And Sale,,,,0.0,6100000.0,0.0,0.0
Sale Of PPE,,,,0.0,6100000.0,0.0,0.0
Capital Expenditure Reported,-29100000.0,-35300000.0,-33700000.0,-35300000.0,-29700000.0,,
Operating Cash Flow,354600000.0,245700000.0,256400000.0,526200000.0,404000000.0,,
Cash Flow From Continuing Operating Activities,354600000.0,245700000.0,256400000.0,526200000.0,404000000.0,,
Change In Working Capital,-41000000.0,-180100000.0,-84600000.0,173700000.0,23200000.0,,
Change In Other Working Capital,-31300000.0,-97100000.0,-25100000.0,51600000.0,-17000000.0,,
Change In Payables And Accrued Expense,28900000.0,-64100000.0,-30700000.0,69400000.0,26500000.0,,
Change In Accrued Expense,53900000.0,-90300000.0,39700000.0,-39500000.0,49300000.0,,
Change In Payable,-25000000.0,26200000.0,-70400000.0,108900000.0,-22800000.0,,
Change In Account Payable,-25000000.0,26200000.0,-70400000.0,108900000.0,-22800000.0,,
Change In Inventory,-23600000.0,-31900000.0,-54100000.0,79900000.0,23500000.0,,
Change In Receivables,-15000000.0,13000000.0,25300000.0,-27200000.0,-9800000.0,,
Other Non Cash Items,7600000.0,9700000.0,5400000.0,2000000.0,3400000.0,,
Stock Based Compensation,14900000.0,16700000.0,14200000.0,15200000.0,15000000.0,,
Asset Impairment Charge,0.0,,,,,,
Depreciation Amortization Depletion,124500000.0,120500000.0,120000000.0,123600000.0,124300000.0,,
Depreciation And Amortization,124500000.0,120500000.0,120000000.0,123600000.0,124300000.0,,
Amortization Cash Flow,94900000.0,91600000.0,91300000.0,95200000.0,95000000.0,,
Amortization Of Intangibles,94900000.0,91600000.0,91300000.0,95200000.0,95000000.0,,
Depreciation,29600000.0,28900000.0,28700000.0,28400000.0,29300000.0,,
Operating Gains Losses,2800000.0,126900000.0,13000000.0,-1000000.0,14700000.0,,
Earnings Losses From Equity Investments,0.0,120900000.0,6200000.0,5000000.0,4800000.0,,
Net Foreign Currency Exchange Gain Loss,2800000.0,6000000.0,6800000.0,-6000000.0,9900000.0,,
Net Income From Continuing Operations,245800000.0,-113800000.0,188400000.0,231900000.0,223400000.0,,
