,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-478000.0,-723000.0,238000.0,-40864978.902954,-1000000.0,,
Tax Rate For Calcs,0.239,0.241,0.238,0.209564,0.25,,
Normalized EBITDA,3870000000.0,3849000000.0,3733000000.0,3712000000.0,3267000000.0,,
Total Unusual Items,-2000000.0,-3000000.0,1000000.0,-195000000.0,-4000000.0,,
Total Unusual Items Excluding Goodwill,-2000000.0,-3000000.0,1000000.0,-195000000.0,-4000000.0,,
Net Income From Continuing Operation Net Minority Interest,1643000000.0,1653000000.0,1610000000.0,1438000000.0,1270000000.0,,
Reconciled Depreciation,889000000.0,863000000.0,860000000.0,856000000.0,842000000.0,,
Reconciled Cost Of Revenue,11146000000.0,10982000000.0,10761000000.0,10710000000.0,10518000000.0,,
EBITDA,3868000000.0,3846000000.0,3734000000.0,3517000000.0,3263000000.0,,
EBIT,2979000000.0,2983000000.0,2874000000.0,2661000000.0,2421000000.0,,
Net Interest Income,-561000000.0,-568000000.0,-547000000.0,-528000000.0,-515000000.0,,
Interest Expense,561000000.0,568000000.0,547000000.0,528000000.0,515000000.0,,
Normalized Income,1644522000.0,1655277000.0,1609238000.0,1592135021.097046,1273000000.0,,
Net Income From Continuing And Discontinued Operation,1643000000.0,1653000000.0,1610000000.0,1438000000.0,1270000000.0,,
Total Expenses,16196000000.0,15638000000.0,15466000000.0,15439000000.0,15077000000.0,,
Diluted Average Shares,236181000.0,241911000.0,249440000.0,255310000.0,259917000.0,,
Basic Average Shares,229845100.0,236143900.0,242955400.0,249981400.0,254517700.0,,
Diluted EPS,6.96,6.83,6.45,5.63,4.88,,
Basic EPS,7.148292,6.999969,6.626731,5.752428,4.98983,,
Diluted NI Availto Com Stockholders,1643000000.0,1653000000.0,1610000000.0,1438000000.0,1270000000.0,,
Net Income Common Stockholders,1643000000.0,1653000000.0,1610000000.0,1438000000.0,1270000000.0,,
Net Income,1643000000.0,1653000000.0,1610000000.0,1438000000.0,1270000000.0,,
Minority Interests,-260000000.0,-238000000.0,-215000000.0,-248000000.0,-212000000.0,,
Net Income Including Noncontrolling Interests,1903000000.0,1891000000.0,1825000000.0,1686000000.0,1482000000.0,,
Net Income Continuous Operations,1903000000.0,1891000000.0,1825000000.0,1686000000.0,1482000000.0,,
Tax Provision,515000000.0,524000000.0,502000000.0,447000000.0,424000000.0,,
Pretax Income,2418000000.0,2415000000.0,2327000000.0,2133000000.0,1906000000.0,,
Other Income Expense,14000000.0,16000000.0,19000000.0,-185000000.0,11000000.0,,
Special Income Charges,-2000000.0,-3000000.0,1000000.0,-195000000.0,-4000000.0,,
Gain On Sale Of Business,-2000000.0,-3000000.0,1000000.0,-195000000.0,-4000000.0,,
Earnings From Equity Interest,16000000.0,19000000.0,18000000.0,10000000.0,15000000.0,,
Net Non Operating Interest Income Expense,-561000000.0,-568000000.0,-547000000.0,-528000000.0,-515000000.0,,
Interest Expense Non Operating,561000000.0,568000000.0,547000000.0,528000000.0,515000000.0,,
Operating Income,2965000000.0,2967000000.0,2855000000.0,2846000000.0,2410000000.0,,
Operating Expense,5050000000.0,4656000000.0,4705000000.0,4729000000.0,4559000000.0,,
Other Operating Expenses,4161000000.0,3793000000.0,3845000000.0,3873000000.0,3717000000.0,,
Depreciation Amortization Depletion Income Statement,889000000.0,863000000.0,860000000.0,856000000.0,842000000.0,,
Depreciation And Amortization In Income Statement,889000000.0,863000000.0,860000000.0,856000000.0,842000000.0,,
Selling General And Administration,,,7997000000.0,7917000000.0,7861000000.0,7685000000.0,7707000000.0
General And Administrative Expense,,,7997000000.0,7917000000.0,7861000000.0,7685000000.0,7707000000.0
Salaries And Wages,,,7997000000.0,7917000000.0,7861000000.0,7685000000.0,7707000000.0
Gross Profit,8015000000.0,7623000000.0,7560000000.0,7575000000.0,6969000000.0,,
Cost Of Revenue,11146000000.0,10982000000.0,10761000000.0,10710000000.0,10518000000.0,,
Total Revenue,19161000000.0,18605000000.0,18321000000.0,18285000000.0,17487000000.0,,
Operating Revenue,18517000000.0,18079000000.0,17749000000.0,17929000000.0,16693000000.0,,
