,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,569000000.0,526000000.0,1438000000.0,1372000000.0,469000000.0
Repurchase Of Capital Stock,-584000000.0,-361000000.0,-298000000.0,-296000000.0,-225000000.0
Capital Expenditure,-244000000.0,-190000000.0,-239000000.0,-263000000.0,-202000000.0
Interest Paid Supplemental Data,11000000.0,0.0,11000000.0,0.0,11000000.0
Income Tax Paid Supplemental Data,52000000.0,93000000.0,36000000.0,47000000.0,71000000.0
End Cash Position,2734000000.0,3133000000.0,3377000000.0,2310000000.0,1893000000.0
Beginning Cash Position,3133000000.0,3377000000.0,2310000000.0,1893000000.0,2167000000.0
Effect Of Exchange Rate Changes,-4000000.0,9000000.0,5000000.0,-9000000.0,5000000.0
Changes In Cash,-395000000.0,-253000000.0,1062000000.0,426000000.0,-279000000.0
Financing Cash Flow,-657000000.0,-546000000.0,-398000000.0,-471000000.0,-292000000.0
Cash Flow From Continuing Financing Activities,-657000000.0,-546000000.0,-398000000.0,-471000000.0,-292000000.0
Net Other Financing Charges,-190000000.0,-185000000.0,-253000000.0,-175000000.0,-173000000.0
Proceeds From Stock Option Exercised,117000000.0,0.0,153000000.0,0.0,106000000.0
Net Common Stock Issuance,-584000000.0,-361000000.0,-298000000.0,-296000000.0,-225000000.0
Common Stock Payments,-584000000.0,-361000000.0,-298000000.0,-296000000.0,-225000000.0
Investing Cash Flow,-551000000.0,-423000000.0,-217000000.0,-738000000.0,-658000000.0
Cash Flow From Continuing Investing Activities,-551000000.0,-423000000.0,-217000000.0,-738000000.0,-658000000.0
Net Other Investing Changes,-18000000.0,41000000.0,3000000.0,-61000000.0,27000000.0
Net Investment Purchase And Sale,-150000000.0,-216000000.0,37000000.0,-383000000.0,-442000000.0
Sale Of Investment,1129000000.0,1100000000.0,1181000000.0,728000000.0,911000000.0
Purchase Of Investment,-1279000000.0,-1316000000.0,-1144000000.0,-1111000000.0,-1353000000.0
Net Business Purchase And Sale,-139000000.0,-58000000.0,-18000000.0,-31000000.0,-41000000.0
Purchase Of Business,-139000000.0,-58000000.0,-18000000.0,-31000000.0,-41000000.0
Net Intangibles Purchase And Sale,-9000000.0,0.0,-34000000.0,-10000000.0,0.0
Purchase Of Intangibles,-9000000.0,0.0,-34000000.0,-10000000.0,0.0
Net PPE Purchase And Sale,-235000000.0,-190000000.0,-205000000.0,-253000000.0,-202000000.0
Purchase Of PPE,-235000000.0,-190000000.0,-205000000.0,-253000000.0,-202000000.0
Operating Cash Flow,813000000.0,716000000.0,1677000000.0,1635000000.0,671000000.0
Cash Flow From Continuing Operating Activities,813000000.0,716000000.0,1677000000.0,1635000000.0,671000000.0
Change In Working Capital,-641000000.0,-562000000.0,406000000.0,465000000.0,-460000000.0
Change In Other Working Capital,-620000000.0,-252000000.0,-303000000.0,1282000000.0,-418000000.0
Change In Payables And Accrued Expense,-185000000.0,75000000.0,-53000000.0,229000000.0,-255000000.0
Change In Accrued Expense,-100000000.0,176000000.0,-287000000.0,323000000.0,-125000000.0
Change In Payable,-85000000.0,-101000000.0,234000000.0,-94000000.0,-130000000.0
Change In Account Payable,-85000000.0,-101000000.0,234000000.0,-94000000.0,-130000000.0
Change In Prepaid Assets,23000000.0,-83000000.0,-139000000.0,-65000000.0,-15000000.0
Change In Receivables,141000000.0,-302000000.0,901000000.0,-981000000.0,228000000.0
Changes In Account Receivables,141000000.0,-302000000.0,901000000.0,-981000000.0,228000000.0
Other Non Cash Items,142000000.0,206000000.0,149000000.0,127000000.0,134000000.0
Stock Based Compensation,492000000.0,499000000.0,470000000.0,454000000.0,426000000.0
Deferred Tax,124000000.0,16000000.0,32000000.0,51000000.0,-5000000.0
Deferred Income Tax,124000000.0,16000000.0,32000000.0,51000000.0,-5000000.0
Depreciation Amortization Depletion,194000000.0,172000000.0,160000000.0,154000000.0,144000000.0
Depreciation And Amortization,194000000.0,172000000.0,160000000.0,154000000.0,144000000.0
Net Income From Continuing Operations,502000000.0,385000000.0,460000000.0,384000000.0,432000000.0
