,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-4600000.0,1750000.0,-5539000.0,-4783599.088838,-4576000.0,
Tax Rate For Calcs,0.2,0.175,0.191,0.191344,0.143,
Normalized EBITDA,794000000.0,788000000.0,765000000.0,714000000.0,639000000.0,
Total Unusual Items,-23000000.0,10000000.0,-29000000.0,-25000000.0,-32000000.0,
Total Unusual Items Excluding Goodwill,-23000000.0,10000000.0,-29000000.0,-25000000.0,-32000000.0,
Net Income From Continuing Operation Net Minority Interest,423000000.0,452000000.0,395000000.0,355000000.0,306000000.0,
Reconciled Depreciation,158000000.0,157000000.0,156000000.0,153000000.0,152000000.0,
Reconciled Cost Of Revenue,1088000000.0,1230000000.0,1274000000.0,1219000000.0,1169000000.0,
EBITDA,771000000.0,798000000.0,736000000.0,689000000.0,607000000.0,
EBIT,613000000.0,640000000.0,580000000.0,536000000.0,454000000.0,
Net Interest Income,-79000000.0,-83000000.0,-85000000.0,-93000000.0,-94000000.0,
Interest Expense,84000000.0,92000000.0,92000000.0,97000000.0,98000000.0,
Interest Income,8000000.0,12000000.0,11000000.0,8000000.0,8000000.0,
Normalized Income,441400000.0,443750000.0,418461000.0,375216400.911162,333424000.0,
Net Income From Continuing And Discontinued Operation,423000000.0,452000000.0,395000000.0,355000000.0,306000000.0,
Total Expenses,1351000000.0,1493000000.0,1514000000.0,1488000000.0,1422000000.0,
Rent Expense Supplemental,32000000.0,30000000.0,28000000.0,27000000.0,28000000.0,
Total Operating Income As Reported,586000000.0,568000000.0,547000000.0,517000000.0,448000000.0,
Diluted Average Shares,579000000.0,579000000.0,580000000.0,579700000.0,579000000.0,
Basic Average Shares,573300000.0,574100000.0,575000000.0,574800000.0,575100000.0,
Diluted EPS,0.73,0.78,0.68,0.61,0.53,
Basic EPS,0.74,0.79,0.69,0.62,0.53,
Diluted NI Availto Com Stockholders,423000000.0,452000000.0,395000000.0,355000000.0,306000000.0,
Net Income Common Stockholders,423000000.0,452000000.0,395000000.0,355000000.0,306000000.0,
Net Income,423000000.0,452000000.0,395000000.0,355000000.0,306000000.0,
Minority Interests,0.0,0.0,0.0,0.0,1000000.0,
Net Income Including Noncontrolling Interests,423000000.0,452000000.0,395000000.0,355000000.0,305000000.0,
Net Income Continuous Operations,423000000.0,452000000.0,395000000.0,355000000.0,305000000.0,
Tax Provision,106000000.0,96000000.0,93000000.0,84000000.0,51000000.0,
Pretax Income,529000000.0,548000000.0,488000000.0,439000000.0,356000000.0,
Other Income Expense,1000000.0,34000000.0,-3000000.0,-10000000.0,-30000000.0,
Other Non Operating Income Expenses,,1000000.0,-1000000.0,6000000.0,1000000.0,12000000.0
Special Income Charges,-23000000.0,10000000.0,-29000000.0,-25000000.0,-32000000.0,
Gain On Sale Of Business,-2000000.0,39000000.0,,,,0.0
Restructuring And Mergern Acquisition,21000000.0,29000000.0,29000000.0,25000000.0,32000000.0,
Earnings From Equity Interest,24000000.0,23000000.0,27000000.0,9000000.0,1000000.0,
Net Non Operating Interest Income Expense,-79000000.0,-83000000.0,-85000000.0,-93000000.0,-94000000.0,
Total Other Finance Cost,3000000.0,3000000.0,4000000.0,4000000.0,4000000.0,
Interest Expense Non Operating,84000000.0,92000000.0,92000000.0,97000000.0,98000000.0,
Interest Income Non Operating,8000000.0,12000000.0,11000000.0,8000000.0,8000000.0,
Operating Income,607000000.0,597000000.0,576000000.0,542000000.0,480000000.0,
Operating Expense,263000000.0,264000000.0,240000000.0,269000000.0,254000000.0,
Depreciation Amortization Depletion Income Statement,158000000.0,158000000.0,156000000.0,153000000.0,153000000.0,
Depreciation And Amortization In Income Statement,158000000.0,158000000.0,156000000.0,153000000.0,153000000.0,
Selling General And Administration,105000000.0,106000000.0,84000000.0,116000000.0,101000000.0,
Selling And Marketing Expense,13000000.0,14000000.0,14000000.0,20000000.0,11000000.0,
General And Administrative Expense,92000000.0,92000000.0,70000000.0,96000000.0,90000000.0,
Other Gand A,60000000.0,62000000.0,42000000.0,69000000.0,62000000.0,
Rent And Landing Fees,32000000.0,30000000.0,28000000.0,27000000.0,28000000.0,
Gross Profit,870000000.0,861000000.0,816000000.0,811000000.0,734000000.0,
Cost Of Revenue,1088000000.0,1229000000.0,1274000000.0,1219000000.0,1168000000.0,
Total Revenue,1958000000.0,2090000000.0,2090000000.0,2030000000.0,1902000000.0,
Operating Revenue,1949000000.0,2081000000.0,2081000000.0,2021000000.0,1894000000.0,
