,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,16511000.0,-38448000.0,41961000.0,327402.135231,-27709000.0,,
Tax Rate For Calcs,0.209,0.216,0.213,0.081851,0.229,,
Normalized EBITDA,2638000000.0,2434000000.0,2825000000.0,2758000000.0,1793000000.0,,
Total Unusual Items,79000000.0,-178000000.0,197000000.0,4000000.0,-121000000.0,,
Total Unusual Items Excluding Goodwill,79000000.0,-178000000.0,197000000.0,4000000.0,-121000000.0,,
Net Income From Continuing Operation Net Minority Interest,1018000000.0,699000000.0,1405000000.0,1074000000.0,659000000.0,,
Reconciled Depreciation,1277000000.0,1257000000.0,1088000000.0,1170000000.0,736000000.0,,
Reconciled Cost Of Revenue,2565000000.0,2387000000.0,2217000000.0,2176000000.0,1593000000.0,,
EBITDA,2717000000.0,2256000000.0,3022000000.0,2762000000.0,1672000000.0,,
EBIT,1440000000.0,999000000.0,1934000000.0,1592000000.0,936000000.0,,
Net Interest Income,-70000000.0,-56000000.0,-40000000.0,-34000000.0,-18000000.0,,
Interest Expense,70000000.0,56000000.0,40000000.0,187000000.0,18000000.0,,
Normalized Income,955511000.0,838552000.0,1249961000.0,1070327402.135231,752291000.0,,
Net Income From Continuing And Discontinued Operation,1018000000.0,699000000.0,1405000000.0,1074000000.0,659000000.0,,
Total Expenses,2653000000.0,2472000000.0,2321000000.0,2254000000.0,1668000000.0,,
Total Operating Income As Reported,1236000000.0,1139000000.0,1673000000.0,1412000000.0,710000000.0,,
Diluted Average Shares,288826000.0,292135000.0,289612000.0,291851000.0,204730000.0,,
Basic Average Shares,288826000.0,292135000.0,289612000.0,291851000.0,204730000.0,,
Diluted EPS,3.51,2.38,4.83,3.67,3.19,,
Basic EPS,3.51,2.38,4.83,3.67,3.19,,
Diluted NI Availto Com Stockholders,1018000000.0,699000000.0,1405000000.0,1074000000.0,659000000.0,,
Net Income Common Stockholders,1018000000.0,699000000.0,1405000000.0,1074000000.0,659000000.0,,
Otherunder Preferred Stock Dividend,,,,,,6000000.0,
Net Income,1018000000.0,699000000.0,1405000000.0,1074000000.0,659000000.0,,
Minority Interests,-65000000.0,-40000000.0,-86000000.0,-216000000.0,-49000000.0,,
Net Income Including Noncontrolling Interests,1083000000.0,739000000.0,1491000000.0,1290000000.0,708000000.0,,
Net Income Continuous Operations,1083000000.0,739000000.0,1491000000.0,1290000000.0,708000000.0,,
Tax Provision,287000000.0,204000000.0,403000000.0,115000000.0,210000000.0,,
Pretax Income,1370000000.0,943000000.0,1894000000.0,1405000000.0,918000000.0,,
Other Income Expense,187000000.0,-180000000.0,224000000.0,-3000000.0,-32000000.0,,
Other Non Operating Income Expenses,108000000.0,-2000000.0,27000000.0,-7000000.0,89000000.0,,
Special Income Charges,-49000000.0,15000000.0,-37000000.0,-30000000.0,-258000000.0,,
Other Special Charges,32000000.0,-55000000.0,,0.0,,,-2000000.0
Restructuring And Mergern Acquisition,17000000.0,40000000.0,37000000.0,30000000.0,258000000.0,,
Gain On Sale Of Security,128000000.0,-193000000.0,234000000.0,34000000.0,137000000.0,,
Net Non Operating Interest Income Expense,-70000000.0,-56000000.0,-40000000.0,-34000000.0,-18000000.0,,
Interest Expense Non Operating,70000000.0,56000000.0,40000000.0,187000000.0,18000000.0,,
Operating Income,1253000000.0,1179000000.0,1710000000.0,1442000000.0,968000000.0,,
Operating Expense,88000000.0,85000000.0,104000000.0,78000000.0,75000000.0,,
Other Operating Expenses,18000000.0,18000000.0,31000000.0,6000000.0,26000000.0,,
Selling General And Administration,70000000.0,67000000.0,73000000.0,72000000.0,49000000.0,,
General And Administrative Expense,70000000.0,67000000.0,73000000.0,72000000.0,49000000.0,,
Other Gand A,70000000.0,46000000.0,55000000.0,56000000.0,49000000.0,,
Salaries And Wages,,21000000.0,18000000.0,16000000.0,16000000.0,19000000.0,
Gross Profit,1341000000.0,1264000000.0,1814000000.0,1520000000.0,1043000000.0,,
Cost Of Revenue,2565000000.0,2387000000.0,2217000000.0,2176000000.0,1593000000.0,,
Total Revenue,3906000000.0,3651000000.0,4031000000.0,3696000000.0,2636000000.0,,
Operating Revenue,3906000000.0,3651000000.0,4031000000.0,3696000000.0,2636000000.0,,
