,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-14910000.0,-2100000.0,-1050000.0,-7920000.0,-1900000.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.24,0.38,
Normalized EBITDA,575000000.0,589000000.0,531000000.0,486000000.0,517000000.0,
Total Unusual Items,-71000000.0,-10000000.0,-5000000.0,-33000000.0,-5000000.0,
Total Unusual Items Excluding Goodwill,-71000000.0,-10000000.0,-5000000.0,-33000000.0,-5000000.0,
Net Income From Continuing Operation Net Minority Interest,134000000.0,135000000.0,142000000.0,159000000.0,161000000.0,
Reconciled Depreciation,125000000.0,123000000.0,104000000.0,104000000.0,105000000.0,
Reconciled Cost Of Revenue,196000000.0,198000000.0,139000000.0,132000000.0,133000000.0,
EBITDA,504000000.0,579000000.0,526000000.0,453000000.0,512000000.0,
EBIT,379000000.0,456000000.0,422000000.0,349000000.0,407000000.0,
Net Interest Income,-140000000.0,-156000000.0,-127000000.0,-135000000.0,-143000000.0,
Interest Expense,146000000.0,156000000.0,135000000.0,141000000.0,149000000.0,
Interest Income,6000000.0,,8000000.0,6000000.0,6000000.0,8000000.0
Normalized Income,190090000.0,142900000.0,145950000.0,184080000.0,164100000.0,
Net Income From Continuing And Discontinued Operation,134000000.0,135000000.0,142000000.0,159000000.0,161000000.0,
Total Expenses,778000000.0,801000000.0,587000000.0,610000000.0,569000000.0,
Total Operating Income As Reported,438000000.0,446000000.0,417000000.0,374000000.0,402000000.0,
Diluted Average Shares,624000000.0,624000000.0,624000000.0,623000000.0,622000000.0,
Basic Average Shares,616000000.0,617000000.0,616000000.0,616000000.0,616000000.0,
Diluted EPS,0.21,0.22,0.23,0.26,0.26,
Basic EPS,0.22,0.22,0.23,0.26,0.26,
Diluted NI Availto Com Stockholders,134000000.0,135000000.0,142000000.0,159000000.0,161000000.0,
Net Income Common Stockholders,134000000.0,135000000.0,142000000.0,159000000.0,161000000.0,
Net Income,134000000.0,135000000.0,142000000.0,159000000.0,161000000.0,
Net Income Including Noncontrolling Interests,134000000.0,135000000.0,142000000.0,159000000.0,161000000.0,
Net Income Continuous Operations,134000000.0,135000000.0,142000000.0,159000000.0,161000000.0,
Tax Provision,99000000.0,165000000.0,145000000.0,49000000.0,97000000.0,
Pretax Income,233000000.0,300000000.0,287000000.0,208000000.0,258000000.0,
Other Income Expense,-69000000.0,,-9000000.0,-33000000.0,-4000000.0,13000000.0
Other Non Operating Income Expenses,2000000.0,10000000.0,-4000000.0,,1000000.0,12000000.0
Special Income Charges,-4000000.0,-10000000.0,-6000000.0,-2000000.0,-3000000.0,
Gain On Sale Of Ppe,0.0,,0.0,0.0,0.0,0.0
Restructuring And Mergern Acquisition,4000000.0,10000000.0,3000000.0,2000000.0,3000000.0,
Gain On Sale Of Security,-67000000.0,,1000000.0,-31000000.0,-2000000.0,4000000.0
Net Non Operating Interest Income Expense,-140000000.0,-156000000.0,-127000000.0,-135000000.0,-143000000.0,
Interest Expense Non Operating,146000000.0,156000000.0,135000000.0,141000000.0,149000000.0,
Interest Income Non Operating,6000000.0,,8000000.0,6000000.0,6000000.0,8000000.0
Operating Income,442000000.0,456000000.0,423000000.0,376000000.0,405000000.0,
Operating Expense,512000000.0,534000000.0,388000000.0,417000000.0,375000000.0,
Depreciation Amortization Depletion Income Statement,55000000.0,54000000.0,44000000.0,43000000.0,44000000.0,
Depreciation And Amortization In Income Statement,55000000.0,54000000.0,44000000.0,43000000.0,44000000.0,
Amortization,55000000.0,54000000.0,44000000.0,43000000.0,44000000.0,
Amortization Of Intangibles Income Statement,55000000.0,54000000.0,44000000.0,43000000.0,44000000.0,
Research And Development,100000000.0,109000000.0,81000000.0,84000000.0,83000000.0,
Selling General And Administration,357000000.0,371000000.0,263000000.0,290000000.0,248000000.0,
Selling And Marketing Expense,297000000.0,297000000.0,196000000.0,182000000.0,184000000.0,
General And Administrative Expense,60000000.0,74000000.0,67000000.0,108000000.0,64000000.0,
Other Gand A,60000000.0,74000000.0,67000000.0,108000000.0,64000000.0,
Gross Profit,954000000.0,990000000.0,811000000.0,793000000.0,780000000.0,
Cost Of Revenue,266000000.0,267000000.0,199000000.0,193000000.0,194000000.0,
Total Revenue,1220000000.0,1257000000.0,1010000000.0,986000000.0,974000000.0,
Operating Revenue,1220000000.0,1257000000.0,1010000000.0,986000000.0,974000000.0,
