,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,223438000.0,-126831000.0,362759000.0,-355054000.0,-59223000.0,,
Repayment Of Debt,-20111000.0,-20720000.0,-10810000.0,-30436000.0,-29994000.0,,
Issuance Of Debt,18844000.0,19488000.0,0.0,28036000.0,27950000.0,,
Issuance Of Capital Stock,0.0,0.0,0.0,0.0,0.0,,
Capital Expenditure,-132164000.0,-119628000.0,-182624000.0,-355728000.0,-295469000.0,,
End Cash Position,1931758000.0,1806829000.0,1518511000.0,1192230000.0,1664519000.0,,
Beginning Cash Position,1806829000.0,1518511000.0,1192230000.0,1664519000.0,1830227000.0,,
Effect Of Exchange Rate Changes,12837000.0,23240000.0,80207000.0,-52272000.0,15468000.0,,
Changes In Cash,112092000.0,265078000.0,246074000.0,-420017000.0,-181176000.0,,
Financing Cash Flow,-90531000.0,-90634000.0,-120006000.0,-92881000.0,-109966000.0,,
Cash Flow From Continuing Financing Activities,-90531000.0,-90634000.0,-120006000.0,-92881000.0,-109966000.0,,
Net Other Financing Charges,-229000.0,-78000.0,-21087000.0,-1453000.0,-19254000.0,,
Proceeds From Stock Option Exercised,308000.0,0.0,1186000.0,260000.0,28000.0,,
Cash Dividends Paid,-89343000.0,-89324000.0,-89295000.0,-89288000.0,-88696000.0,,
Preferred Stock Dividend Paid,-41688000.0,-41687000.0,-41688000.0,-41687000.0,-41683000.0,,
Common Stock Dividend Paid,-47655000.0,-47637000.0,-47607000.0,-47601000.0,-47013000.0,,
Net Preferred Stock Issuance,0.0,0.0,0.0,0.0,0.0,,
Preferred Stock Issuance,0.0,0.0,0.0,0.0,0.0,,
Net Issuance Payments Of Debt,-1267000.0,-1232000.0,-10810000.0,-2400000.0,-2044000.0,,
Net Long Term Debt Issuance,-1267000.0,-1232000.0,-10810000.0,-2400000.0,-2044000.0,,
Long Term Debt Payments,-20111000.0,-20720000.0,-10810000.0,-30436000.0,-29994000.0,,
Long Term Debt Issuance,18844000.0,19488000.0,0.0,28036000.0,27950000.0,,
Investing Cash Flow,-152979000.0,362915000.0,-179303000.0,-327810000.0,-307456000.0,,
Cash Flow From Continuing Investing Activities,-152979000.0,362915000.0,-179303000.0,-327810000.0,-307456000.0,,
Net Investment Purchase And Sale,-22655000.0,458852000.0,3381000.0,-1131000.0,-11918000.0,,
Sale Of Investment,-22655000.0,,,,,,
Net Business Purchase And Sale,-60000.0,-60000.0,-60000.0,-53000.0,-69000.0,,
Purchase Of Business,-60000.0,-60000.0,-60000.0,-53000.0,-69000.0,,
Net PPE Purchase And Sale,1900000.0,,,,,,
Sale Of PPE,1900000.0,,,,,,
Capital Expenditure Reported,-132164000.0,-119628000.0,-182624000.0,-355728000.0,-295469000.0,,
Operating Cash Flow,355602000.0,-7203000.0,545383000.0,674000.0,236246000.0,,
Cash Flow From Continuing Operating Activities,355602000.0,-7203000.0,545383000.0,674000.0,236246000.0,,
Dividend Received Cfo,21283000.0,7430000.0,60335000.0,10575000.0,77432000.0,,
Change In Working Capital,151141000.0,243260000.0,-21992000.0,535125000.0,476666000.0,,
Change In Other Working Capital,143240000.0,,,,,,
Change In Other Current Liabilities,7901000.0,,,,,,
Other Non Cash Items,,-361884000.0,351950000.0,-652286000.0,791888000.0,294485000.0,
Stock Based Compensation,10980000.0,10102000.0,6966000.0,7698000.0,9004000.0,,
Unrealized Gain Loss On Investment Securities,-9939000.0,-347000.0,5331000.0,3091000.0,3205000.0,,
Deferred Tax,49223000.0,-33238000.0,-5669000.0,-117629000.0,16310000.0,,
Deferred Income Tax,49223000.0,-33238000.0,-5669000.0,-117629000.0,16310000.0,,
Depreciation Amortization Depletion,164483000.0,168731000.0,161754000.0,163106000.0,163502000.0,,
Depreciation And Amortization,164483000.0,168731000.0,161754000.0,163106000.0,163502000.0,,
Operating Gains Losses,-74632000.0,-76450000.0,-62590000.0,-34117000.0,-241120000.0,,
Pension And Employee Benefit Expense,-13992000.0,1808000.0,1696000.0,-15120000.0,-12062000.0,,
Earnings Losses From Equity Investments,-60640000.0,-78258000.0,-64286000.0,-18997000.0,-229058000.0,,
Gain Loss On Investment Securities,,,,0.0,0.0,0.0,33746000.0
Net Income From Continuing Operations,-147941000.0,35193000.0,49298000.0,85111000.0,-1060641000.0,,
