,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,14550000.0,0.0,0.0,
Tax Rate For Calcs,0.278383,0.184339,0.15,0.115108,0.255,
Normalized EBITDA,902000000.0,874000000.0,842000000.0,1085000000.0,931000000.0,
Total Unusual Items,,,97000000.0,,,
Total Unusual Items Excluding Goodwill,,,97000000.0,,,
Net Income From Continuing Operation Net Minority Interest,446000000.0,486000000.0,564000000.0,721000000.0,471000000.0,
Reconciled Depreciation,148000000.0,148000000.0,136000000.0,140000000.0,143000000.0,
Reconciled Cost Of Revenue,3154000000.0,3023000000.0,2765000000.0,3044000000.0,2838000000.0,
EBITDA,902000000.0,874000000.0,939000000.0,1085000000.0,931000000.0,
EBIT,754000000.0,726000000.0,803000000.0,945000000.0,788000000.0,
Net Interest Income,-99000000.0,-107000000.0,-111000000.0,-111000000.0,-125000000.0,
Interest Expense,111000000.0,113000000.0,111000000.0,111000000.0,130000000.0,
Interest Income,12000000.0,6000000.0,,,5000000.0,0.0
Normalized Income,446000000.0,486000000.0,481550000.0,721000000.0,471000000.0,
Net Income From Continuing And Discontinued Operation,446000000.0,486000000.0,564000000.0,721000000.0,471000000.0,
Total Expenses,4491000000.0,4354000000.0,4149000000.0,4518000000.0,4188000000.0,
Total Operating Income As Reported,653000000.0,654000000.0,629000000.0,801000000.0,676000000.0,
Diluted Average Shares,457000000.0,458000000.0,459000000.0,459000000.0,459000000.0,
Basic Average Shares,456000000.0,457000000.0,457000000.0,457000000.0,457000000.0,
Diluted EPS,0.98,1.06,1.23,1.57,1.02,
Basic EPS,0.98,1.06,1.23,1.58,1.03,
Diluted NI Availto Com Stockholders,446000000.0,486000000.0,564000000.0,721000000.0,470000000.0,
Net Income Common Stockholders,446000000.0,486000000.0,564000000.0,721000000.0,470000000.0,
Net Income,446000000.0,486000000.0,564000000.0,721000000.0,471000000.0,
Minority Interests,-18000000.0,-14000000.0,-24000000.0,-17000000.0,-19000000.0,
Net Income Including Noncontrolling Interests,464000000.0,500000000.0,588000000.0,738000000.0,490000000.0,
Net Income Discontinuous Operations,,,,0.0,0.0,
Net Income Continuous Operations,464000000.0,500000000.0,588000000.0,738000000.0,490000000.0,
Tax Provision,179000000.0,113000000.0,104000000.0,96000000.0,168000000.0,
Pretax Income,643000000.0,613000000.0,692000000.0,834000000.0,658000000.0,
Other Income Expense,90000000.0,66000000.0,174000000.0,144000000.0,106000000.0,
Other Non Operating Income Expenses,90000000.0,65000000.0,74000000.0,141000000.0,104000000.0,
Earnings From Equity Interest,0.0,1000000.0,3000000.0,3000000.0,2000000.0,
Gain On Sale Of Security,,,97000000.0,,,
Net Non Operating Interest Income Expense,-99000000.0,-107000000.0,-111000000.0,-111000000.0,-125000000.0,
Interest Expense Non Operating,111000000.0,113000000.0,111000000.0,111000000.0,130000000.0,
Interest Income Non Operating,12000000.0,6000000.0,,,5000000.0,0.0
Operating Income,653000000.0,654000000.0,628000000.0,801000000.0,676000000.0,
Operating Expense,1337000000.0,1331000000.0,1384000000.0,1474000000.0,1350000000.0,
Research And Development,292000000.0,302000000.0,344000000.0,344000000.0,316000000.0,
Selling General And Administration,1045000000.0,1029000000.0,1040000000.0,1130000000.0,1034000000.0,
Gross Profit,1990000000.0,1985000000.0,2012000000.0,2275000000.0,2026000000.0,
Cost Of Revenue,3154000000.0,3023000000.0,2765000000.0,3044000000.0,2838000000.0,
Total Revenue,5144000000.0,5006000000.0,4777000000.0,5319000000.0,4863000000.0,
Operating Revenue,5144000000.0,5006000000.0,4777000000.0,5319000000.0,4863000000.0,
