,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.228,0.254,0.255,0.201179,0.203,,
Normalized EBITDA,457351000.0,459807000.0,415240000.0,584600000.0,550343000.0,,
Net Income From Continuing Operation Net Minority Interest,342688000.0,333737000.0,299576000.0,457432000.0,429323000.0,,
Reconciled Depreciation,6096000.0,5689000.0,5782000.0,4953000.0,4685000.0,,
Reconciled Cost Of Revenue,2021398000.0,1999983000.0,1835375000.0,2125633000.0,2051087000.0,,
EBITDA,457351000.0,459807000.0,415240000.0,584600000.0,550343000.0,,
EBIT,451255000.0,454118000.0,409458000.0,579647000.0,545658000.0,,
Net Interest Income,-7182000.0,-6985000.0,-7454000.0,-7013000.0,-7046000.0,,
Interest Expense,7182000.0,6985000.0,7454000.0,7013000.0,7046000.0,,
Normalized Income,342688000.0,333737000.0,299576000.0,457432000.0,429323000.0,,
Net Income From Continuing And Discontinued Operation,342688000.0,333737000.0,299576000.0,457432000.0,429323000.0,,
Total Expenses,2186531000.0,2175578000.0,2025185000.0,2306217000.0,2227181000.0,,
Total Operating Income As Reported,,,376665000.0,533464000.0,510522000.0,495246000.0,448327000.0
Diluted Average Shares,3050720.0,3075000.0,3159000.0,3269000.0,3290000.0,,
Basic Average Shares,2873501.0,2914000.0,2984000.0,3053000.0,3074000.0,,
Diluted EPS,112.33,108.54,94.83,139.93,130.5,,
Basic EPS,119.26,114.52,100.41,149.84,139.65,,
Diluted NI Availto Com Stockholders,342688000.0,333737000.0,299576000.0,457432000.0,429323000.0,,
Net Income Common Stockholders,342688000.0,333737000.0,299576000.0,457432000.0,429323000.0,,
Net Income,342688000.0,333737000.0,299576000.0,457432000.0,429323000.0,,
Net Income Including Noncontrolling Interests,342688000.0,333737000.0,299576000.0,457432000.0,429323000.0,,
Net Income Continuous Operations,342688000.0,333737000.0,299576000.0,457432000.0,429323000.0,,
Tax Provision,101385000.0,113396000.0,102428000.0,115202000.0,109289000.0,,
Pretax Income,444073000.0,447133000.0,402004000.0,572634000.0,538612000.0,,
Other Income Expense,23400000.0,26389000.0,27805000.0,34656000.0,35160000.0,,
Other Non Operating Income Expenses,23400000.0,26389000.0,27805000.0,34656000.0,35160000.0,,
Net Non Operating Interest Income Expense,-7182000.0,-6985000.0,-7454000.0,-7013000.0,-7046000.0,,
Interest Expense Non Operating,7182000.0,6985000.0,7454000.0,7013000.0,7046000.0,,
Operating Income,427855000.0,427729000.0,381653000.0,544991000.0,510498000.0,,
Operating Expense,165133000.0,175595000.0,189810000.0,180584000.0,176094000.0,,
Other Operating Expenses,,,,-33094000.0,-33746000.0,-36184000.0,-40866000.0
Selling General And Administration,165133000.0,175595000.0,189810000.0,180584000.0,176094000.0,,
General And Administrative Expense,165133000.0,175595000.0,189810000.0,180584000.0,176094000.0,,
Other Gand A,165133000.0,175595000.0,189810000.0,180584000.0,176094000.0,,
Gross Profit,592988000.0,603324000.0,571463000.0,725575000.0,686592000.0,,
Cost Of Revenue,2021398000.0,1999983000.0,1835375000.0,2125633000.0,2051087000.0,,
Total Revenue,2614386000.0,2603307000.0,2406838000.0,2851208000.0,2737679000.0,,
Operating Revenue,2614386000.0,2603307000.0,2406838000.0,2851208000.0,2737679000.0,,
