,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-694400.0,-523200.0,22600.0,4024374.319913,-5167500.0,,
Tax Rate For Calcs,0.224,0.218,0.226,0.218716,0.195,,
Normalized EBITDA,567100000.0,534500000.0,497900000.0,399400000.0,449000000.0,,
Total Unusual Items,-3100000.0,-2400000.0,100000.0,18400000.0,-26500000.0,,
Total Unusual Items Excluding Goodwill,-3100000.0,-2400000.0,100000.0,18400000.0,-26500000.0,,
Net Income From Continuing Operation Net Minority Interest,261100000.0,237900000.0,212800000.0,143400000.0,169300000.0,,
Reconciled Depreciation,171000000.0,170300000.0,166800000.0,170600000.0,161500000.0,,
Reconciled Cost Of Revenue,2436900000.0,2379100000.0,2299900000.0,2332900000.0,2279800000.0,,
EBITDA,564000000.0,532100000.0,498000000.0,417800000.0,422500000.0,,
EBIT,393000000.0,361800000.0,331200000.0,247200000.0,261000000.0,,
Net Interest Income,-56000000.0,-57100000.0,-56000000.0,-63400000.0,-50400000.0,,
Interest Expense,56000000.0,57100000.0,56000000.0,63400000.0,50400000.0,,
Normalized Income,263505600.0,239776800.0,212722600.0,129024374.319913,190632500.0,,
Net Income From Continuing And Discontinued Operation,261100000.0,237900000.0,212800000.0,143400000.0,169300000.0,,
Total Expenses,3160300000.0,3128700000.0,3012700000.0,3098700000.0,3009900000.0,,
Total Operating Income As Reported,396600000.0,394500000.0,326000000.0,216500000.0,254100000.0,,
Diluted Average Shares,83700000.0,83900000.0,84300000.0,84200000.0,84400000.0,,
Basic Average Shares,83100000.0,83400000.0,83600000.0,83600000.0,84000000.0,,
Diluted EPS,3.12,2.84,2.52,1.7,2.0,,
Basic EPS,3.14,2.85,2.54,1.72,2.02,,
Diluted NI Availto Com Stockholders,261100000.0,237900000.0,212800000.0,143400000.0,169300000.0,,
Net Income Common Stockholders,261100000.0,237900000.0,212800000.0,143400000.0,169300000.0,,
Net Income,261100000.0,237900000.0,212800000.0,143400000.0,169300000.0,,
Minority Interests,-400000.0,-400000.0,-200000.0,-200000.0,-300000.0,,
Net Income Including Noncontrolling Interests,261500000.0,238300000.0,213000000.0,143600000.0,169600000.0,,
Net Income Discontinuous Operations,,,,0.0,0.0,0.0,0.0
Net Income Continuous Operations,261500000.0,238300000.0,213000000.0,143600000.0,169600000.0,,
Tax Provision,75500000.0,66400000.0,62200000.0,40200000.0,41000000.0,,
Pretax Income,337000000.0,304700000.0,275200000.0,183800000.0,210600000.0,,
Other Income Expense,-10200000.0,-36800000.0,-1200000.0,16500000.0,-11100000.0,,
Other Non Operating Income Expenses,-1900000.0,-32700000.0,-1000000.0,-1200000.0,15900000.0,,
Special Income Charges,-6600000.0,-4100000.0,-6400000.0,-19100000.0,-18000000.0,,
Gain On Sale Of Ppe,,,,,,,-4900000.0
Impairment Of Capital Assets,700000.0,0.0,0.0,2800000.0,0.0,,
Restructuring And Mergern Acquisition,5900000.0,4100000.0,6400000.0,11400000.0,18000000.0,,
Earnings From Equity Interest,-5200000.0,-1700000.0,-300000.0,-700000.0,-500000.0,,
Gain On Sale Of Security,3500000.0,1700000.0,6500000.0,37500000.0,-8500000.0,,
Net Non Operating Interest Income Expense,-56000000.0,-57100000.0,-56000000.0,-63400000.0,-50400000.0,,
Interest Expense Non Operating,56000000.0,57100000.0,56000000.0,63400000.0,50400000.0,,
Operating Income,403200000.0,398600000.0,332400000.0,230700000.0,272100000.0,,
Operating Expense,621900000.0,647600000.0,615600000.0,665600000.0,632300000.0,,
Depreciation Amortization Depletion Income Statement,69500000.0,68300000.0,69600000.0,70400000.0,63700000.0,,
Depreciation And Amortization In Income Statement,69500000.0,68300000.0,69600000.0,70400000.0,63700000.0,,
Amortization,69500000.0,68300000.0,69600000.0,70400000.0,63700000.0,,
Amortization Of Intangibles Income Statement,69500000.0,68300000.0,69600000.0,70400000.0,63700000.0,,
Selling General And Administration,552400000.0,579300000.0,546000000.0,595200000.0,568600000.0,,
Gross Profit,1025100000.0,1046200000.0,948000000.0,896300000.0,904400000.0,,
Cost Of Revenue,2538400000.0,2481100000.0,2397100000.0,2433100000.0,2377600000.0,,
Total Revenue,3563500000.0,3527300000.0,3345100000.0,3329400000.0,3282000000.0,,
Operating Revenue,3563500000.0,3527300000.0,3350900000.0,3353200000.0,3291200000.0,,
