,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31
Ordinary Shares Number,213000000.0,213944535.0,214000000.0,215508514.0,215508514.0
Share Issued,213000000.0,213944535.0,214000000.0,215508514.0,215508514.0
Net Debt,478000000.0,472000000.0,688000000.0,849000000.0,773000000.0
Total Debt,2734000000.0,2544000000.0,2559000000.0,2578000000.0,2603000000.0
Tangible Book Value,-2081000000.0,-2207000000.0,-2195000000.0,-2234000000.0,-2388000000.0
Invested Capital,5196000000.0,4905000000.0,4908000000.0,4902000000.0,4760000000.0
Working Capital,-1077000000.0,-1704000000.0,-1669000000.0,-1569000000.0,-1579000000.0
Net Tangible Assets,-2081000000.0,-2207000000.0,-2195000000.0,-2234000000.0,-2388000000.0
Capital Lease Obligations,253000000.0,256000000.0,272000000.0,292000000.0,317000000.0
Common Stock Equity,2715000000.0,2617000000.0,2621000000.0,2616000000.0,2474000000.0
Total Capitalization,5196000000.0,4605000000.0,4608000000.0,4602000000.0,4460000000.0
Total Equity Gross Minority Interest,2715000000.0,2617000000.0,2621000000.0,2616000000.0,2474000000.0
Stockholders Equity,2715000000.0,2617000000.0,2621000000.0,2616000000.0,2474000000.0
Gains Losses Not Affecting Retained Earnings,-254000000.0,-248000000.0,-285000000.0,-260000000.0,-249000000.0
Other Equity Adjustments,-254000000.0,-248000000.0,-285000000.0,-260000000.0,-249000000.0
Retained Earnings,-1487000000.0,-1459000000.0,-1333000000.0,-1224000000.0,-1286000000.0
Capital Stock,4456000000.0,4324000000.0,4239000000.0,4100000000.0,4009000000.0
Common Stock,4456000000.0,4324000000.0,4239000000.0,4100000000.0,4009000000.0
Preferred Stock,,,0.0,,
Total Liabilities Net Minority Interest,8141000000.0,7968000000.0,8212000000.0,7517000000.0,7486000000.0
Total Non Current Liabilities Net Minority Interest,3575000000.0,3049000000.0,3061000000.0,3049000000.0,3149000000.0
Other Non Current Liabilities,363000000.0,316000000.0,287000000.0,223000000.0,230000000.0
Tradeand Other Payables Non Current,210000000.0,206000000.0,200000000.0,192000000.0,183000000.0
Non Current Deferred Liabilities,324000000.0,340000000.0,373000000.0,416000000.0,500000000.0
Non Current Deferred Revenue,294000000.0,309000000.0,341000000.0,381000000.0,464000000.0
Non Current Deferred Taxes Liabilities,30000000.0,31000000.0,32000000.0,35000000.0,36000000.0
Long Term Debt And Capital Lease Obligation,2678000000.0,2187000000.0,2201000000.0,2218000000.0,2236000000.0
Long Term Capital Lease Obligation,197000000.0,199000000.0,214000000.0,232000000.0,250000000.0
Long Term Debt,2481000000.0,1988000000.0,1987000000.0,1986000000.0,1986000000.0
Current Liabilities,4566000000.0,4919000000.0,5151000000.0,4468000000.0,4337000000.0
Current Deferred Liabilities,3550000000.0,3620000000.0,3787000000.0,3277000000.0,3228000000.0
Current Deferred Revenue,3550000000.0,3620000000.0,3787000000.0,3277000000.0,3228000000.0
Current Debt And Capital Lease Obligation,56000000.0,357000000.0,358000000.0,360000000.0,367000000.0
Current Capital Lease Obligation,56000000.0,57000000.0,58000000.0,60000000.0,67000000.0
Current Debt,,300000000.0,300000000.0,300000000.0,300000000.0
Other Current Borrowings,,300000000.0,300000000.0,300000000.0,300000000.0
Pensionand Other Post Retirement Benefit Plans Current,388000000.0,399000000.0,506000000.0,394000000.0,361000000.0
Payables And Accrued Expenses,572000000.0,543000000.0,500000000.0,437000000.0,381000000.0
Current Accrued Expenses,188000000.0,182000000.0,196000000.0,147000000.0,159000000.0
Payables,384000000.0,361000000.0,304000000.0,290000000.0,222000000.0
Total Tax Payable,60000000.0,84000000.0,62000000.0,73000000.0,48000000.0
Income Tax Payable,60000000.0,84000000.0,62000000.0,73000000.0,48000000.0
Accounts Payable,324000000.0,277000000.0,242000000.0,217000000.0,174000000.0
Total Assets,10856000000.0,10585000000.0,10833000000.0,10133000000.0,9960000000.0
Total Non Current Assets,7367000000.0,7370000000.0,7351000000.0,7234000000.0,7202000000.0
Other Non Current Assets,978000000.0,899000000.0,777000000.0,670000000.0,659000000.0
Non Current Deferred Assets,1053000000.0,1128000000.0,1205000000.0,1150000000.0,1129000000.0
Non Current Deferred Taxes Assets,1053000000.0,1128000000.0,1205000000.0,1150000000.0,1129000000.0
Investments And Advances,282000000.0,261000000.0,267000000.0,264000000.0,231000000.0
Investmentin Financial Assets,282000000.0,261000000.0,267000000.0,264000000.0,231000000.0
Held To Maturity Securities,275000000.0,253000000.0,,,
Available For Sale Securities,7000000.0,8000000.0,267000000.0,264000000.0,231000000.0
Goodwill And Other Intangible Assets,4796000000.0,4824000000.0,4816000000.0,4850000000.0,4862000000.0
Other Intangible Assets,521000000.0,549000000.0,574000000.0,594000000.0,609000000.0
Goodwill,4275000000.0,4275000000.0,4242000000.0,4256000000.0,4253000000.0
Net PPE,258000000.0,258000000.0,286000000.0,300000000.0,321000000.0
Accumulated Depreciation,-483000000.0,-479000000.0,-461000000.0,-453000000.0,-486000000.0
Gross PPE,741000000.0,737000000.0,747000000.0,753000000.0,807000000.0
Other Properties,149000000.0,147000000.0,169000000.0,184000000.0,205000000.0
Machinery Furniture Equipment,258000000.0,255000000.0,245000000.0,239000000.0,268000000.0
Properties,334000000.0,335000000.0,333000000.0,330000000.0,334000000.0
Current Assets,3489000000.0,3215000000.0,3482000000.0,2899000000.0,2758000000.0
Other Current Assets,721000000.0,681000000.0,588000000.0,484000000.0,478000000.0
Receivables,532000000.0,494000000.0,1008000000.0,702000000.0,402000000.0
Accounts Receivable,532000000.0,494000000.0,1008000000.0,702000000.0,402000000.0
Allowance For Doubtful Accounts Receivable,,,-78000000.0,,
Gross Accounts Receivable,,,1086000000.0,,
Cash Cash Equivalents And Short Term Investments,2236000000.0,2040000000.0,1886000000.0,1713000000.0,1878000000.0
Other Short Term Investments,233000000.0,224000000.0,287000000.0,276000000.0,365000000.0
Cash And Cash Equivalents,2003000000.0,1816000000.0,1599000000.0,1437000000.0,1513000000.0
