,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.219,0.221,0.221,0.189286,0.234,
Normalized EBITDA,347000000.0,332000000.0,335000000.0,328000000.0,330000000.0,
Net Income From Continuing Operation Net Minority Interest,239000000.0,222000000.0,225000000.0,227000000.0,219000000.0,
Reconciled Depreciation,20000000.0,19000000.0,19000000.0,20000000.0,17000000.0,
Reconciled Cost Of Revenue,560000000.0,549000000.0,527000000.0,544000000.0,531000000.0,
EBITDA,347000000.0,332000000.0,335000000.0,328000000.0,330000000.0,
EBIT,327000000.0,313000000.0,316000000.0,308000000.0,313000000.0,
Net Interest Income,-21000000.0,-28000000.0,-27000000.0,-28000000.0,-27000000.0,
Interest Expense,21000000.0,28000000.0,27000000.0,28000000.0,27000000.0,
Normalized Income,239000000.0,222000000.0,225000000.0,227000000.0,219000000.0,
Net Income From Continuing And Discontinued Operation,239000000.0,222000000.0,225000000.0,227000000.0,219000000.0,
Total Expenses,1078000000.0,1058000000.0,1010000000.0,1037000000.0,1006000000.0,
Total Operating Income As Reported,326000000.0,313000000.0,322000000.0,308000000.0,308000000.0,
Diluted Average Shares,250600000.0,249900000.0,250100000.0,250300000.0,250000000.0,
Basic Average Shares,248500000.0,248200000.0,247900000.0,247600000.0,247400000.0,
Diluted EPS,0.95,0.89,0.9,0.91,0.88,
Basic EPS,0.96,0.89,0.91,0.92,0.89,
Diluted NI Availto Com Stockholders,239000000.0,222000000.0,225000000.0,227000000.0,219000000.0,
Net Income Common Stockholders,239000000.0,222000000.0,225000000.0,227000000.0,219000000.0,
Net Income,239000000.0,222000000.0,225000000.0,227000000.0,219000000.0,
Net Income Including Noncontrolling Interests,239000000.0,222000000.0,225000000.0,227000000.0,219000000.0,
Net Income Continuous Operations,239000000.0,222000000.0,225000000.0,227000000.0,219000000.0,
Tax Provision,67000000.0,63000000.0,64000000.0,53000000.0,67000000.0,
Pretax Income,306000000.0,285000000.0,289000000.0,280000000.0,286000000.0,
Other Income Expense,1000000.0,,-6000000.0,0.0,5000000.0,1000000.0
Other Non Operating Income Expenses,1000000.0,,-6000000.0,0.0,5000000.0,1000000.0
Net Non Operating Interest Income Expense,-21000000.0,-28000000.0,-27000000.0,-28000000.0,-27000000.0,
Interest Expense Non Operating,21000000.0,28000000.0,27000000.0,28000000.0,27000000.0,
Operating Income,326000000.0,313000000.0,322000000.0,308000000.0,308000000.0,
Operating Expense,518000000.0,509000000.0,483000000.0,493000000.0,475000000.0,
Research And Development,67000000.0,67000000.0,64000000.0,69000000.0,63000000.0,
Selling General And Administration,451000000.0,442000000.0,419000000.0,424000000.0,412000000.0,
Gross Profit,844000000.0,822000000.0,805000000.0,801000000.0,783000000.0,
Cost Of Revenue,560000000.0,549000000.0,527000000.0,544000000.0,531000000.0,
Total Revenue,1404000000.0,1371000000.0,1332000000.0,1345000000.0,1314000000.0,
Operating Revenue,1404000000.0,1371000000.0,1332000000.0,1345000000.0,1314000000.0,
