,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,-615488000.0,-370557000.0,83271000.0,-609169000.0,-477305000.0,,
Repayment Of Debt,-4024000.0,0.0,-4051000.0,0.0,237749000.0,,
Issuance Of Debt,0.0,498075000.0,0.0,645372000.0,0.0,,
Issuance Of Capital Stock,118327000.0,192757000.0,3841000.0,383537000.0,-11390000.0,,
Capital Expenditure,-963612000.0,-866930000.0,-839666000.0,-891191000.0,-807987000.0,,
End Cash Position,203803000.0,713601000.0,545120000.0,589406000.0,308856000.0,,
Beginning Cash Position,713601000.0,545120000.0,589406000.0,308856000.0,679262000.0,,
Changes In Cash,-509798000.0,168481000.0,-44286000.0,280550000.0,-370406000.0,,
Financing Cash Flow,109694000.0,548236000.0,-138626000.0,887469000.0,102587000.0,,
Cash Flow From Continuing Financing Activities,109694000.0,548236000.0,-138626000.0,887469000.0,102587000.0,,
Net Other Financing Charges,121563000.0,-4153000.0,0.0,-5987000.0,229308000.0,,
Cash Dividends Paid,-141449000.0,-138443000.0,-138416000.0,-135453000.0,-126231000.0,,
Common Stock Dividend Paid,-141449000.0,,,-135453000.0,-126231000.0,,
Net Common Stock Issuance,118327000.0,192757000.0,3841000.0,383537000.0,-11390000.0,,
Common Stock Issuance,118327000.0,192757000.0,3841000.0,383537000.0,-11390000.0,,
Net Issuance Payments Of Debt,-4024000.0,498075000.0,-4051000.0,645372000.0,-4184000.0,,
Net Short Term Debt Issuance,0.0,0.0,0.0,0.0,0.0,,
Short Term Debt Payments,,0.0,0.0,0.0,,0.0,0.0
Net Long Term Debt Issuance,-4024000.0,498075000.0,-4051000.0,645372000.0,-4184000.0,,
Long Term Debt Payments,-4024000.0,0.0,,,-4184000.0,0.0,
Long Term Debt Issuance,0.0,498075000.0,0.0,645372000.0,0.0,,
Investing Cash Flow,-967616000.0,-876128000.0,-828597000.0,-888941000.0,-803675000.0,,
Cash Flow From Continuing Investing Activities,-967616000.0,-876128000.0,-828597000.0,-888941000.0,-803675000.0,,
Net Other Investing Changes,-2097000.0,-6140000.0,9869000.0,2740000.0,4318000.0,,
Net Investment Purchase And Sale,-1907000.0,-3058000.0,1200000.0,-490000.0,-6000.0,,
Capital Expenditure Reported,-963612000.0,-866930000.0,-839666000.0,-891191000.0,-807987000.0,,
Operating Cash Flow,348124000.0,496373000.0,922937000.0,282022000.0,330682000.0,,
Cash Flow From Continuing Operating Activities,348124000.0,496373000.0,922937000.0,282022000.0,330682000.0,,
Change In Working Capital,-51155000.0,100036000.0,169211000.0,-304088000.0,4902000.0,,
Change In Other Working Capital,-129971000.0,100036000.0,,,-32799000.0,61026000.0,98583000.0
Change In Other Current Assets,,,,,17138000.0,0.0,
Other Non Cash Items,-29982000.0,-16711000.0,-13412000.0,-19279000.0,-24152000.0,,
Deferred Tax,53997000.0,43644000.0,99858000.0,71107000.0,34049000.0,,
Deferred Income Tax,53997000.0,43644000.0,99858000.0,71107000.0,34049000.0,,
Depreciation Amortization Depletion,185676000.0,185786000.0,182750000.0,180533000.0,173450000.0,,
Depreciation And Amortization,185676000.0,185786000.0,182750000.0,180533000.0,173450000.0,,
Operating Gains Losses,,-2811000.0,-1046000.0,1891000.0,,609000.0,-3906000.0
Gain Loss On Investment Securities,,-2811000.0,-1046000.0,1891000.0,,609000.0,-3906000.0
Net Income From Continuing Operations,174891000.0,186429000.0,485576000.0,351858000.0,134016000.0,,
