,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Ordinary Shares Number,591432101.0,591201845.0,576547051.0,574365598.0,574101713.0,
Share Issued,591432101.0,591201845.0,576547051.0,574365598.0,574101713.0,
Net Debt,32313000000.0,30716000000.0,30095000000.0,28935000000.0,27125000000.0,
Total Debt,35522000000.0,33326000000.0,32326000000.0,30208000000.0,29804000000.0,
Tangible Book Value,21181000000.0,20961000000.0,19804000000.0,19522000000.0,19352000000.0,
Invested Capital,54546000000.0,53131000000.0,51022000000.0,48636000000.0,48022000000.0,
Working Capital,-1467000000.0,-219000000.0,-1373000000.0,-2134000000.0,-389000000.0,
Net Tangible Assets,21181000000.0,20961000000.0,19804000000.0,19522000000.0,19352000000.0,
Capital Lease Obligations,2157000000.0,1156000000.0,1108000000.0,1094000000.0,1134000000.0,
Common Stock Equity,21181000000.0,20961000000.0,19804000000.0,19522000000.0,19352000000.0,
Total Capitalization,53215000000.0,52060000000.0,49200000000.0,46838000000.0,46823000000.0,
Total Equity Gross Minority Interest,21181000000.0,20961000000.0,19804000000.0,19522000000.0,19352000000.0,
Stockholders Equity,21181000000.0,20961000000.0,19804000000.0,19522000000.0,19352000000.0,
Gains Losses Not Affecting Retained Earnings,-65000000.0,-66000000.0,-72000000.0,-68000000.0,-66000000.0,
Other Equity Adjustments,-65000000.0,-66000000.0,-72000000.0,-68000000.0,-66000000.0,
Retained Earnings,8995000000.0,8813000000.0,8706000000.0,8553000000.0,8406000000.0,
Additional Paid In Capital,10772000000.0,10736000000.0,9729000000.0,9601000000.0,9577000000.0,
Capital Stock,1479000000.0,1478000000.0,1441000000.0,1436000000.0,1435000000.0,
Common Stock,1479000000.0,1478000000.0,1441000000.0,1436000000.0,1435000000.0,
Total Liabilities Net Minority Interest,57973000000.0,54376000000.0,52945000000.0,50513000000.0,49934000000.0,
Total Non Current Liabilities Net Minority Interest,50825000000.0,48490000000.0,46204000000.0,44054000000.0,44076000000.0,
Other Non Current Liabilities,65000000.0,128000000.0,132000000.0,89000000.0,93000000.0,
Derivative Product Liabilities,69000000.0,67000000.0,72000000.0,77000000.0,68000000.0,
Employee Benefits,372000000.0,360000000.0,352000000.0,477000000.0,374000000.0,
Non Current Pension And Other Postretirement Benefit Plans,372000000.0,360000000.0,352000000.0,477000000.0,374000000.0,
Non Current Deferred Liabilities,6057000000.0,5871000000.0,5507000000.0,5505000000.0,5675000000.0,
Non Current Deferred Revenue,130000000.0,132000000.0,139000000.0,146000000.0,154000000.0,
Non Current Deferred Taxes Liabilities,5927000000.0,5739000000.0,5368000000.0,5359000000.0,5521000000.0,
Long Term Debt And Capital Lease Obligation,34077000000.0,32044000000.0,30285000000.0,28183000000.0,28379000000.0,
Long Term Capital Lease Obligation,2043000000.0,945000000.0,889000000.0,867000000.0,908000000.0,
Long Term Debt,32034000000.0,31099000000.0,29396000000.0,27316000000.0,27471000000.0,
Long Term Provisions,3853000000.0,3803000000.0,3756000000.0,3713000000.0,3431000000.0,
Current Liabilities,7148000000.0,5886000000.0,6741000000.0,6459000000.0,5858000000.0,
Other Current Liabilities,2097000000.0,1492000000.0,1469000000.0,1524000000.0,1591000000.0,
Current Debt And Capital Lease Obligation,1445000000.0,1282000000.0,2041000000.0,2025000000.0,1425000000.0,
Current Capital Lease Obligation,114000000.0,211000000.0,219000000.0,227000000.0,226000000.0,
Current Debt,1331000000.0,1071000000.0,1822000000.0,1798000000.0,1199000000.0,
Other Current Borrowings,1331000000.0,1071000000.0,1822000000.0,1798000000.0,1199000000.0,
Payables And Accrued Expenses,3606000000.0,3112000000.0,3231000000.0,2910000000.0,2842000000.0,
Current Accrued Expenses,410000000.0,319000000.0,330000000.0,280000000.0,329000000.0,
Interest Payable,410000000.0,319000000.0,330000000.0,280000000.0,329000000.0,
Payables,3196000000.0,2793000000.0,2901000000.0,2630000000.0,2513000000.0,
Dividends Payable,337000000.0,337000000.0,328000000.0,314000000.0,312000000.0,
Total Tax Payable,531000000.0,360000000.0,631000000.0,535000000.0,488000000.0,
Accounts Payable,2328000000.0,2096000000.0,1942000000.0,1781000000.0,1713000000.0,
Total Assets,79154000000.0,75337000000.0,72749000000.0,70035000000.0,69286000000.0,
Total Non Current Assets,73473000000.0,69670000000.0,67381000000.0,65710000000.0,63817000000.0,
Other Non Current Assets,2229000000.0,801000000.0,730000000.0,635000000.0,596000000.0,
Financial Assets,56000000.0,60000000.0,73000000.0,72000000.0,63000000.0,
