,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Ordinary Shares Number,694946444.0,694916081.0,698611840.0,699485139.0,699405171.0,,
Share Issued,694946444.0,694916081.0,698611840.0,699485139.0,699405171.0,,
Net Debt,9040523000.0,8951817000.0,8806040000.0,8596231000.0,8402947000.0,,
Total Debt,9432863000.0,9351352000.0,9183242000.0,9023269000.0,8891654000.0,,
Tangible Book Value,6986762000.0,7250999000.0,7440258000.0,7584022000.0,7664460000.0,,
Invested Capital,16728836000.0,16969353000.0,17064712000.0,17117325000.0,17146216000.0,,
Working Capital,-145053000.0,-520556000.0,79658000.0,110803000.0,-668638000.0,,
Net Tangible Assets,6986762000.0,7250999000.0,7440258000.0,7584022000.0,7664460000.0,,
Capital Lease Obligations,301302000.0,310099000.0,306577000.0,307220000.0,308277000.0,,
Common Stock Equity,7597275000.0,7928100000.0,8188047000.0,8401276000.0,8562839000.0,,
Total Capitalization,16360711000.0,16194353000.0,16900712000.0,16967325000.0,17146216000.0,,
Total Equity Gross Minority Interest,8265304000.0,8586941000.0,8843409000.0,9057624000.0,9222003000.0,,
Minority Interest,668029000.0,658841000.0,655362000.0,656348000.0,659164000.0,,
Stockholders Equity,7597275000.0,7928100000.0,8188047000.0,8401276000.0,8562839000.0,,
Other Equity Interest,-5854766000.0,-5525520000.0,-5345120000.0,-5174279000.0,-4968819000.0,,
Gains Losses Not Affecting Retained Earnings,-7975000.0,-5019000.0,6927000.0,28818000.0,-12381000.0,,
Other Equity Adjustments,-7975000.0,-5019000.0,6927000.0,28818000.0,-12381000.0,,
Additional Paid In Capital,12765070000.0,12763723000.0,12827628000.0,12847252000.0,12844634000.0,,
Capital Stock,694946000.0,694916000.0,698612000.0,699485000.0,699405000.0,,
Common Stock,694946000.0,694916000.0,698612000.0,699485000.0,699405000.0,,
Total Liabilities Net Minority Interest,11317097000.0,11223326000.0,10972320000.0,10880631000.0,10747763000.0,,
Total Non Current Liabilities Net Minority Interest,10190372000.0,9708504000.0,10138099000.0,10005289000.0,9094511000.0,,
Other Non Current Liabilities,155557000.0,166352000.0,179002000.0,191884000.0,202857000.0,,
Non Current Deferred Liabilities,970077000.0,965800000.0,939855000.0,940136000.0,,,
Non Current Deferred Revenue,970077000.0,965800000.0,939855000.0,940136000.0,,,
Long Term Debt And Capital Lease Obligation,9064738000.0,8576352000.0,9019242000.0,8873269000.0,8891654000.0,,
Long Term Capital Lease Obligation,301302000.0,310099000.0,306577000.0,307220000.0,308277000.0,,
Long Term Debt,8763436000.0,8266253000.0,8712665000.0,8566049000.0,8583377000.0,,
Current Liabilities,1126725000.0,1514822000.0,834221000.0,875342000.0,1653252000.0,,
Other Current Liabilities,12371000.0,1209000.0,,,,,
Current Deferred Liabilities,,,,,903371000.0,907852000.0,923676000.0
Current Deferred Revenue,,,,,903371000.0,907852000.0,923676000.0
Current Debt And Capital Lease Obligation,368125000.0,775000000.0,164000000.0,150000000.0,,25000000.0,
Current Debt,368125000.0,775000000.0,164000000.0,150000000.0,,25000000.0,
Line Of Credit,0.0,,,,0.0,0.0,0.0
Commercial Paper,368125000.0,775000000.0,164000000.0,150000000.0,,25000000.0,
Pensionand Other Post Retirement Benefit Plans Current,200000.0,,,,,,
Payables And Accrued Expenses,746029000.0,738613000.0,670221000.0,725342000.0,749881000.0,,
Current Accrued Expenses,444985000.0,480855000.0,421873000.0,449370000.0,420138000.0,,
Interest Payable,57186000.0,79111000.0,60174000.0,76040000.0,57928000.0,,
Payables,301044000.0,257758000.0,248348000.0,275972000.0,329743000.0,,
Accounts Payable,301044000.0,257758000.0,248348000.0,275972000.0,329743000.0,,
Total Assets,19582401000.0,19810267000.0,19815729000.0,19938255000.0,19969766000.0,,
Total Non Current Assets,18600729000.0,18816001000.0,18901850000.0,18952110000.0,18985152000.0,,
Other Non Current Assets,945507000.0,928836000.0,940314000.0,942465000.0,834806000.0,,
Investments And Advances,796171000.0,963379000.0,951978000.0,936814000.0,931844000.0,,
Long Term Equity Investment,796171000.0,963379000.0,951978000.0,936814000.0,931844000.0,,
Investmentsin Joint Venturesat Cost,796171000.0,963379000.0,951978000.0,936814000.0,931844000.0,,
Investment Properties,15831173000.0,15820054000.0,15839752000.0,15831404000.0,15892412000.0,,
Goodwill And Other Intangible Assets,610513000.0,677101000.0,747789000.0,817254000.0,898379000.0,,
Other Intangible Assets,610513000.0,677101000.0,747789000.0,817254000.0,898379000.0,,
Net PPE,417365000.0,426631000.0,422017000.0,424173000.0,427711000.0,,
Gross PPE,417365000.0,426631000.0,422017000.0,424173000.0,427711000.0,,
Other Properties,417365000.0,426631000.0,422017000.0,424173000.0,427711000.0,,
Current Assets,981672000.0,994266000.0,913879000.0,986145000.0,984614000.0,,
Assets Held For Sale Current,67593000.0,45717000.0,7840000.0,7840000.0,0.0,,
Restricted Cash,68694000.0,73843000.0,67981000.0,64487000.0,61615000.0,,
Receivables,754347000.0,785270000.0,767433000.0,794000000.0,742569000.0,,
Loans Receivable,673502000.0,716529000.0,698525000.0,717190000.0,677590000.0,,
Accounts Receivable,80845000.0,68741000.0,68908000.0,76810000.0,64979000.0,,
Allowance For Doubtful Accounts Receivable,-1933000.0,-1932000.0,-2040000.0,-2243000.0,-2405000.0,,
Gross Accounts Receivable,82778000.0,70673000.0,70948000.0,79053000.0,67384000.0,,
Cash Cash Equivalents And Short Term Investments,91038000.0,89436000.0,70625000.0,119818000.0,180430000.0,,
Cash And Cash Equivalents,91038000.0,89436000.0,70625000.0,119818000.0,180430000.0,,
