,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.223839,0.206363,0.218,0.191,0.204
Normalized EBITDA,324500000.0,584400000.0,425800000.0,294900000.0,216700000.0
Net Income From Continuing Operation Net Minority Interest,165400000.0,374200000.0,243100000.0,142400000.0,79800000.0
Reconciled Depreciation,83500000.0,83100000.0,81400000.0,82300000.0,80500000.0
Reconciled Cost Of Revenue,1166800000.0,1295600000.0,1235900000.0,1145800000.0,1075000000.0
EBITDA,324500000.0,584400000.0,425800000.0,294900000.0,216700000.0
EBIT,241000000.0,501300000.0,344400000.0,212600000.0,136200000.0
Net Interest Income,-24200000.0,-26500000.0,-31100000.0,-32800000.0,-32300000.0
Interest Expense,27900000.0,29800000.0,33500000.0,36600000.0,35900000.0
Interest Income,3700000.0,3300000.0,2400000.0,3800000.0,3600000.0
Normalized Income,165400000.0,374200000.0,243100000.0,142400000.0,79800000.0
Net Income From Continuing And Discontinued Operation,165400000.0,374200000.0,243100000.0,142400000.0,79800000.0
Total Expenses,1400700000.0,1566700000.0,1466800000.0,1378600000.0,1288400000.0
Total Operating Income As Reported,188800000.0,498700000.0,344900000.0,210700000.0,134400000.0
Diluted Average Shares,118000000.0,118300000.0,118500000.0,118300000.0,118100000.0
Basic Average Shares,117000000.0,117400000.0,117200000.0,117100000.0,116900000.0
Diluted EPS,1.4,3.16,2.05,1.2,0.68
Basic EPS,1.41,3.19,2.07,1.22,0.68
Diluted NI Availto Com Stockholders,165400000.0,374200000.0,243100000.0,142400000.0,79800000.0
Net Income Common Stockholders,165400000.0,374200000.0,243100000.0,142400000.0,79800000.0
Net Income,165400000.0,374200000.0,243100000.0,142400000.0,79800000.0
Net Income Including Noncontrolling Interests,165400000.0,374200000.0,243100000.0,142400000.0,79800000.0
Net Income Continuous Operations,165400000.0,374200000.0,243100000.0,142400000.0,79800000.0
Tax Provision,47700000.0,97300000.0,67800000.0,33600000.0,20500000.0
Pretax Income,213100000.0,471500000.0,310900000.0,176000000.0,100300000.0
Other Income Expense,48500000.0,-500000.0,-2800000.0,-1900000.0,-1900000.0
Other Non Operating Income Expenses,48500000.0,-500000.0,-2800000.0,-1900000.0,-1900000.0
Net Non Operating Interest Income Expense,-24200000.0,-26500000.0,-31100000.0,-32800000.0,-32300000.0
Interest Expense Non Operating,27900000.0,29800000.0,33500000.0,36600000.0,35900000.0
Interest Income Non Operating,3700000.0,3300000.0,2400000.0,3800000.0,3600000.0
Operating Income,188700000.0,498700000.0,344900000.0,210600000.0,134500000.0
Operating Expense,233900000.0,271100000.0,230900000.0,232800000.0,213400000.0
Selling General And Administration,233900000.0,271100000.0,230900000.0,232800000.0,213400000.0
Gross Profit,422600000.0,769800000.0,575800000.0,443400000.0,347900000.0
Cost Of Revenue,1166800000.0,1295600000.0,1235900000.0,1145800000.0,1075000000.0
Total Revenue,1589400000.0,2065400000.0,1811700000.0,1589200000.0,1422900000.0
Operating Revenue,1589400000.0,2065400000.0,1811700000.0,1589200000.0,1422900000.0
