,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,644997.576858,-520934.467459,392414.245932,237002.784309,-184601.267515,,
Tax Rate For Calcs,0.356352,0.323361,0.331151,0.177663,0.259636,,
Normalized EBITDA,192544000.0,145092000.0,77252000.0,218087000.0,129946000.0,,
Total Unusual Items,1810000.0,-1611000.0,1185000.0,1334000.0,-711000.0,,
Total Unusual Items Excluding Goodwill,1810000.0,-1611000.0,1185000.0,1334000.0,-711000.0,,
Net Income From Continuing Operation Net Minority Interest,115547000.0,90129000.0,50678000.0,182229000.0,94158000.0,,
Reconciled Depreciation,33135000.0,26704000.0,23985000.0,24112000.0,20754000.0,,
Reconciled Cost Of Revenue,162154000.0,150980000.0,142839000.0,135267000.0,122656000.0,,
EBITDA,194354000.0,143481000.0,78437000.0,219421000.0,129235000.0,,
EBIT,161219000.0,116777000.0,54452000.0,195309000.0,108481000.0,,
Net Interest Income,16490000.0,18035000.0,20132000.0,24956000.0,19408000.0,,
Interest Income,16490000.0,18035000.0,,24956000.0,19408000.0,17817000.0,
Normalized Income,114381997.576858,91219065.532541,49885414.245932,181132002.784309,94684398.732485,,
Net Income From Continuing And Discontinued Operation,115547000.0,90129000.0,50678000.0,182229000.0,94158000.0,,
Total Expenses,578214000.0,577262000.0,561569000.0,545703000.0,519535000.0,,
Total Operating Income As Reported,161219000.0,116777000.0,54452000.0,195309000.0,108481000.0,,
Diluted Average Shares,492984000.0,495776000.0,502944000.0,506843000.0,502563000.0,,
Basic Average Shares,487729000.0,490631000.0,494927000.0,493958000.0,491614000.0,,
Diluted EPS,0.23,0.18,0.1,0.36,0.19,,
Basic EPS,0.24,0.18,0.1,0.37,0.19,,
Diluted NI Availto Com Stockholders,115547000.0,90129000.0,50678000.0,182229000.0,94158000.0,,
Net Income Common Stockholders,115547000.0,90129000.0,50678000.0,182229000.0,94158000.0,,
Net Income,115547000.0,90129000.0,50678000.0,182229000.0,94158000.0,,
Net Income Including Noncontrolling Interests,115547000.0,90129000.0,50678000.0,182229000.0,94158000.0,,
Net Income Continuous Operations,115547000.0,90129000.0,50678000.0,182229000.0,94158000.0,,
Tax Provision,63972000.0,43072000.0,25091000.0,39370000.0,33020000.0,,
Pretax Income,179519000.0,133201000.0,75769000.0,221599000.0,127178000.0,,
Other Income Expense,1810000.0,-1611000.0,1185000.0,1334000.0,-711000.0,,
Gain On Sale Of Security,1810000.0,-1611000.0,1185000.0,1334000.0,-711000.0,,
Net Non Operating Interest Income Expense,16490000.0,18035000.0,20132000.0,24956000.0,19408000.0,,
Total Other Finance Cost,,,-20132000.0,,,,-16661000.0
Interest Income Non Operating,16490000.0,18035000.0,,24956000.0,19408000.0,17817000.0,
Operating Income,161219000.0,116777000.0,54452000.0,195309000.0,108481000.0,,
Operating Expense,416060000.0,426282000.0,418730000.0,410436000.0,396879000.0,,
Research And Development,127893000.0,134251000.0,132402000.0,127893000.0,117705000.0,,
Selling General And Administration,288167000.0,292031000.0,286328000.0,282543000.0,279174000.0,,
Selling And Marketing Expense,156830000.0,161131000.0,152743000.0,150629000.0,140296000.0,,
General And Administrative Expense,131337000.0,130900000.0,133585000.0,131914000.0,138878000.0,,
Other Gand A,131337000.0,130900000.0,133585000.0,131914000.0,138878000.0,,
Gross Profit,577279000.0,543059000.0,473182000.0,605745000.0,505360000.0,,
Cost Of Revenue,162154000.0,150980000.0,142839000.0,135267000.0,122656000.0,,
Total Revenue,739433000.0,694039000.0,616021000.0,741012000.0,628016000.0,,
Operating Revenue,739433000.0,694039000.0,616021000.0,741012000.0,628016000.0,,
