,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Free Cash Flow,3639000000.0,3551000000.0,1566000000.0,4565000000.0,4318000000.0,,
Repurchase Of Capital Stock,-1086000000.0,-746000000.0,-691000000.0,-450000000.0,-295000000.0,,
Repayment Of Debt,0.0,0.0,-800000000.0,-737000000.0,0.0,,
Issuance Of Debt,2175000000.0,249000000.0,0.0,111000000.0,1301000000.0,,
Interest Paid Supplemental Data,104000000.0,204000000.0,146000000.0,184000000.0,99000000.0,,
Income Tax Paid Supplemental Data,604000000.0,802000000.0,314000000.0,355000000.0,462000000.0,,
End Cash Position,2454000000.0,2371000000.0,2250000000.0,2549000000.0,2678000000.0,,
Beginning Cash Position,2371000000.0,2250000000.0,2549000000.0,2678000000.0,2568000000.0,,
Effect Of Exchange Rate Changes,49000000.0,159000000.0,58000000.0,-101000000.0,53000000.0,,
Changes In Cash,34000000.0,-38000000.0,-357000000.0,-28000000.0,57000000.0,,
Financing Cash Flow,1698000000.0,-762000000.0,-1125000000.0,-2119000000.0,1122000000.0,,
Cash Flow From Continuing Financing Activities,1698000000.0,-762000000.0,-1125000000.0,-2119000000.0,1122000000.0,,
Net Other Financing Charges,693000000.0,76000000.0,271000000.0,-301000000.0,559000000.0,,
Proceeds From Stock Option Exercised,21000000.0,91000000.0,98000000.0,54000000.0,60000000.0,,
Cash Dividends Paid,-390000000.0,-365000000.0,-366000000.0,-367000000.0,-371000000.0,,
Common Stock Dividend Paid,-390000000.0,-365000000.0,-366000000.0,-367000000.0,-371000000.0,,
Net Common Stock Issuance,-1086000000.0,-746000000.0,-691000000.0,-450000000.0,-295000000.0,,
Common Stock Payments,-1086000000.0,-746000000.0,-691000000.0,-450000000.0,-295000000.0,,
Net Issuance Payments Of Debt,2175000000.0,249000000.0,-800000000.0,-626000000.0,1301000000.0,,
Net Long Term Debt Issuance,2175000000.0,249000000.0,-800000000.0,-626000000.0,1301000000.0,,
Long Term Debt Payments,0.0,0.0,-800000000.0,-737000000.0,0.0,,
Long Term Debt Issuance,2175000000.0,249000000.0,0.0,111000000.0,1301000000.0,,
Investing Cash Flow,-5303000000.0,-2827000000.0,-798000000.0,-2474000000.0,-5383000000.0,,
Cash Flow From Continuing Investing Activities,-5303000000.0,-2827000000.0,-798000000.0,-2474000000.0,-5383000000.0,,
Net Other Investing Changes,-337000000.0,135000000.0,-431000000.0,-434000000.0,-132000000.0,,
Dividends Received Cfi,276000000.0,522000000.0,222000000.0,353000000.0,506000000.0,,
Net Investment Purchase And Sale,-4597000000.0,-2550000000.0,274000000.0,-2083000000.0,-5524000000.0,,
Sale Of Investment,7104000000.0,6036000000.0,6972000000.0,7943000000.0,6268000000.0,,
Purchase Of Investment,-11701000000.0,-8586000000.0,-6698000000.0,-10026000000.0,-11792000000.0,,
Net Business Purchase And Sale,-645000000.0,-934000000.0,-863000000.0,-310000000.0,-233000000.0,,
Sale Of Business,-4000000.0,-2000000.0,16000000.0,,,0.0,0.0
Purchase Of Business,-641000000.0,-932000000.0,-879000000.0,-875000000.0,305000000.0,,
Operating Cash Flow,3639000000.0,3551000000.0,1566000000.0,4565000000.0,4318000000.0,,
Cash Flow From Continuing Operating Activities,3639000000.0,3551000000.0,1566000000.0,4565000000.0,4318000000.0,,
Change In Working Capital,864000000.0,2336000000.0,1002000000.0,747000000.0,2196000000.0,,
Change In Other Working Capital,,-277000000.0,203000000.0,,,-401000000.0,257000000.0
Change In Payables And Accrued Expense,-1488000000.0,1290000000.0,-262000000.0,108000000.0,-299000000.0,,
Change In Payable,-1488000000.0,1290000000.0,-262000000.0,108000000.0,-299000000.0,,
Change In Account Payable,-1376000000.0,1290000000.0,-262000000.0,-21000000.0,-170000000.0,,
Change In Receivables,-31000000.0,-593000000.0,-1001000000.0,848000000.0,-1000000.0,,
Changes In Account Receivables,-31000000.0,-593000000.0,-1001000000.0,848000000.0,-1000000.0,,
Other Non Cash Items,669000000.0,-1447000000.0,-155000000.0,1106000000.0,399000000.0,,
Amortization Of Securities,-107000000.0,-96000000.0,-100000000.0,-96000000.0,-93000000.0,,
Deferred Tax,224000000.0,182000000.0,-198000000.0,-54000000.0,19000000.0,,
Deferred Income Tax,224000000.0,182000000.0,-198000000.0,-54000000.0,19000000.0,,
Depreciation And Amortization,75000000.0,74000000.0,75000000.0,82000000.0,81000000.0,,
Amortization Cash Flow,75000000.0,74000000.0,75000000.0,82000000.0,81000000.0,,
Amortization Of Intangibles,75000000.0,74000000.0,75000000.0,82000000.0,81000000.0,,
Operating Gains Losses,-1287000000.0,-345000000.0,-427000000.0,-52000000.0,-710000000.0,,
Earnings Losses From Equity Investments,-40000000.0,-657000000.0,-82000000.0,-346000000.0,-343000000.0,,
Gain Loss On Investment Securities,-1362000000.0,223000000.0,-410000000.0,233000000.0,-425000000.0,,
Net Foreign Currency Exchange Gain Loss,115000000.0,89000000.0,65000000.0,61000000.0,58000000.0,,
Net Income From Continuing Operations,3107000000.0,2999000000.0,1343000000.0,2640000000.0,2490000000.0,,
