,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,632394000.0,543302000.0,456849000.0,318540000.0,
Repurchase Of Capital Stock,-234784000.0,-646597000.0,0.0,0.0,
Repayment Of Debt,,,0.0,0.0,-143000000.0
Issuance Of Debt,,,0.0,0.0,143000000.0
Capital Expenditure,-107062000.0,-55020000.0,-91885000.0,-59973000.0,
Interest Paid Supplemental Data,986000.0,967000.0,995000.0,518000.0,
Income Tax Paid Supplemental Data,158579000.0,151899000.0,4211000.0,3608000.0,
End Cash Position,1369463000.0,895129000.0,1030506000.0,754154000.0,
Beginning Cash Position,895129000.0,1030506000.0,754154000.0,437353000.0,
Changes In Cash,474334000.0,-135377000.0,276352000.0,316801000.0,
Financing Cash Flow,-107609000.0,-626106000.0,31992000.0,31926000.0,
Cash Flow From Continuing Financing Activities,-107609000.0,-626106000.0,31992000.0,31926000.0,
Net Other Financing Charges,-139095000.0,-78516000.0,-48595000.0,-58779000.0,
Proceeds From Stock Option Exercised,266270000.0,99007000.0,80587000.0,90705000.0,
Net Common Stock Issuance,-234784000.0,-646597000.0,0.0,0.0,
Common Stock Payments,-234784000.0,-646597000.0,0.0,0.0,
Net Issuance Payments Of Debt,,,0.0,0.0,0.0
Net Short Term Debt Issuance,,,0.0,0.0,0.0
Short Term Debt Payments,,,0.0,0.0,-143000000.0
Short Term Debt Issuance,,,0.0,0.0,143000000.0
Net Long Term Debt Issuance,,,,,-143000000.0
Long Term Debt Payments,,,,,-143000000.0
Long Term Debt Issuance,,,,,143000000.0
Investing Cash Flow,-157513000.0,-107593000.0,-304374000.0,-93638000.0,
Cash Flow From Continuing Investing Activities,-157513000.0,-107593000.0,-304374000.0,-93638000.0,
Net Investment Purchase And Sale,-50451000.0,-52573000.0,-212489000.0,-20404000.0,
Sale Of Investment,629088000.0,555806000.0,340806000.0,257983000.0,
Purchase Of Investment,-679539000.0,-608379000.0,-553295000.0,-278387000.0,
Net Business Purchase And Sale,,0.0,0.0,-13261000.0,0.0
Purchase Of Business,,0.0,0.0,-13261000.0,0.0
Net PPE Purchase And Sale,-98238000.0,-46790000.0,-84160000.0,-54804000.0,
Purchase Of PPE,-98238000.0,-46790000.0,-84160000.0,-54804000.0,
Capital Expenditure Reported,-8824000.0,-8230000.0,-7725000.0,-5169000.0,
Operating Cash Flow,739456000.0,598322000.0,548734000.0,378513000.0,
Cash Flow From Continuing Operating Activities,739456000.0,598322000.0,548734000.0,378513000.0,
Change In Working Capital,-209281000.0,-122596000.0,-94151000.0,-169678000.0,
Change In Other Current Liabilities,-41754000.0,-52913000.0,-48346000.0,-43990000.0,
Change In Payables And Accrued Expense,345483000.0,511144000.0,195287000.0,317006000.0,
Change In Accrued Expense,46564000.0,35681000.0,8168000.0,7596000.0,
Change In Payable,298919000.0,475463000.0,187119000.0,309410000.0,
Change In Account Payable,298919000.0,475463000.0,187119000.0,309410000.0,
Change In Prepaid Assets,-38783000.0,-26815000.0,50655000.0,1648000.0,
Change In Receivables,-474227000.0,-554012000.0,-291747000.0,-444342000.0,
Changes In Account Receivables,-474227000.0,-554012000.0,-291747000.0,-444342000.0,
Other Non Cash Items,49522000.0,28576000.0,44737000.0,46118000.0,
Stock Based Compensation,494699000.0,491621000.0,498642000.0,337413000.0,
Provisionand Write Offof Assets,853000.0,2960000.0,3203000.0,1456000.0,
Asset Impairment Charge,,,,,3149000.0
Deferred Tax,-76903000.0,-61597000.0,-11507000.0,-16777000.0,
Deferred Income Tax,-76903000.0,-61597000.0,-11507000.0,-16777000.0,
Depreciation Amortization Depletion,87490000.0,80418000.0,54425000.0,42219000.0,
Depreciation And Amortization,87490000.0,80418000.0,54425000.0,42219000.0,
Net Income From Continuing Operations,393076000.0,178940000.0,53385000.0,137762000.0,
