,2025-05-31,2024-05-31,2023-05-31,2022-05-31,2021-05-31
Free Cash Flow,230100000.0,-131300000.0,107700000.0,128500000.0,
Repurchase Of Capital Stock,-294400000.0,-225300000.0,-51600000.0,-158400000.0,
Repayment Of Debt,-1972300000.0,-1311100000.0,-47700000.0,-1737700000.0,
Issuance Of Debt,2263800000.0,1666900000.0,586000000.0,1676100000.0,
Capital Expenditure,-638200000.0,-929500000.0,-654000000.0,-290100000.0,
End Cash Position,70700000.0,71400000.0,304800000.0,525000000.0,
Beginning Cash Position,71400000.0,304800000.0,525000000.0,783500000.0,
Effect Of Exchange Rate Changes,4000000.0,500000.0,18200000.0,-3200000.0,
Changes In Cash,-4700000.0,-233900000.0,-238400000.0,-255300000.0,
Financing Cash Flow,-225000000.0,-48000000.0,340800000.0,-363400000.0,
Cash Flow From Continuing Financing Activities,-225000000.0,-48000000.0,340800000.0,-363400000.0,
Net Other Financing Charges,-15200000.0,-4500000.0,200000.0,-5000000.0,
Cash Dividends Paid,-206900000.0,-174000000.0,-146100000.0,-138400000.0,
Common Stock Dividend Paid,-206900000.0,-174000000.0,-146100000.0,-138400000.0,
Net Common Stock Issuance,-294400000.0,-225300000.0,-51600000.0,-158400000.0,
Common Stock Payments,-294400000.0,-225300000.0,-51600000.0,-158400000.0,
Net Issuance Payments Of Debt,291500000.0,355800000.0,538300000.0,-61600000.0,
Net Short Term Debt Issuance,42800000.0,164900000.0,41400000.0,0.0,
Short Term Debt Payments,-1695700000.0,-910000000.0,-15100000.0,,
Short Term Debt Issuance,1738500000.0,1074900000.0,56500000.0,0.0,
Net Long Term Debt Issuance,248700000.0,190900000.0,496900000.0,-61600000.0,
Long Term Debt Payments,-276600000.0,-401100000.0,-32600000.0,-1737700000.0,
Long Term Debt Issuance,525300000.0,592000000.0,529500000.0,1676100000.0,
Investing Cash Flow,-648000000.0,-984100000.0,-1340900000.0,-310500000.0,
Cash Flow From Continuing Investing Activities,-648000000.0,-984100000.0,-1340900000.0,-310500000.0,
Net Other Investing Changes,-30900000.0,-62100000.0,-76500000.0,-20400000.0,
Net Investment Purchase And Sale,21100000.0,18000000.0,0.0,,
Sale Of Investment,21100000.0,18000000.0,0.0,,
Net Business Purchase And Sale,0.0,-10500000.0,-610400000.0,0.0,
Purchase Of Business,0.0,-10500000.0,-610400000.0,0.0,
Net PPE Purchase And Sale,-638200000.0,-929500000.0,-654000000.0,-290100000.0,
Purchase Of PPE,-638200000.0,-929500000.0,-654000000.0,-290100000.0,
Operating Cash Flow,868300000.0,798200000.0,761700000.0,418600000.0,
Cash Flow From Continuing Operating Activities,868300000.0,798200000.0,761700000.0,418600000.0,
Change In Working Capital,78100000.0,-271000000.0,-49600000.0,-85900000.0,
Change In Other Working Capital,-10300000.0,20100000.0,-12300000.0,11600000.0,
Change In Payables And Accrued Expense,-11500000.0,-82400000.0,139600000.0,48600000.0,
Change In Accrued Expense,-13500000.0,-118900000.0,56500000.0,32100000.0,
Change In Payable,2000000.0,36500000.0,83100000.0,16500000.0,
Change In Account Payable,2000000.0,36500000.0,83100000.0,16500000.0,
Change In Prepaid Assets,9500000.0,9700000.0,1800000.0,-6800000.0,
Change In Inventory,112600000.0,-203300000.0,-125100000.0,-63000000.0,
Change In Receivables,-22200000.0,-15100000.0,-53600000.0,-76300000.0,
Other Non Cash Items,-5400000.0,24900000.0,-423600000.0,-7000000.0,
Stock Based Compensation,39500000.0,46800000.0,38500000.0,21300000.0,
Deferred Tax,600000.0,-1300000.0,400000.0,13500000.0,
Deferred Income Tax,600000.0,-1300000.0,400000.0,13500000.0,
Depreciation Amortization Depletion,407500000.0,306800000.0,222800000.0,192100000.0,
Depreciation And Amortization,407500000.0,306800000.0,222800000.0,192100000.0,
Depreciation,407500000.0,306800000.0,222800000.0,192100000.0,
Operating Gains Losses,-9200000.0,-33500000.0,-35700000.0,83700000.0,
Earnings Losses From Equity Investments,11900000.0,-15500000.0,-35700000.0,29900000.0,
Gain Loss On Investment Securities,-21100000.0,-18000000.0,,,
Net Foreign Currency Exchange Gain Loss,,-100000.0,-21700000.0,500000.0,-500000.0
Net Income From Continuing Operations,357200000.0,725500000.0,1008900000.0,200900000.0,
