,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,2556844000.0,922951000.0,-1585419000.0,3955299000.0,
Repayment Of Debt,0.0,-355655000.0,-191073000.0,0.0,
Issuance Of Debt,1246025000.0,31640000.0,190956000.0,3399764000.0,
Capital Expenditure,,-63202000.0,-63971000.0,-82873000.0,-18802000.0
Interest Paid Supplemental Data,68543000.0,76142000.0,82399000.0,3793000.0,
Income Tax Paid Supplemental Data,0.0,39122000.0,35888000.0,68614000.0,
End Cash Position,14610442000.0,9555429000.0,9429646000.0,17680662000.0,
Beginning Cash Position,9555429000.0,9429646000.0,17680662000.0,4856029000.0,
Effect Of Exchange Rate Changes,-48367000.0,8772000.0,-163257000.0,-64883000.0,
Changes In Cash,5103380000.0,117011000.0,-8087759000.0,12889516000.0,
Financing Cash Flow,2828921000.0,-811332000.0,-5838518000.0,9976084000.0,
Cash Flow From Continuing Financing Activities,2828921000.0,-811332000.0,-5838518000.0,9976084000.0,
Net Other Financing Charges,1440330000.0,-551558000.0,-5914425000.0,6339367000.0,
Proceeds From Stock Option Exercised,142566000.0,64241000.0,76024000.0,236953000.0,
Net Issuance Payments Of Debt,1246025000.0,-324015000.0,-117000.0,3399764000.0,
Net Short Term Debt Issuance,0.0,-20482000.0,-117000.0,20000000.0,
Short Term Debt Payments,0.0,-52122000.0,-191073000.0,0.0,
Short Term Debt Issuance,0.0,31640000.0,190956000.0,20000000.0,
Net Long Term Debt Issuance,1246025000.0,-303533000.0,0.0,3379764000.0,
Long Term Debt Payments,0.0,-303533000.0,0.0,0.0,
Long Term Debt Issuance,1246025000.0,0.0,0.0,3379764000.0,
Investing Cash Flow,-282385000.0,5392000.0,-663822000.0,-1124740000.0,
Cash Flow From Continuing Investing Activities,-282385000.0,5392000.0,-663822000.0,-1124740000.0,
Net Other Investing Changes,-282385000.0,-147836000.0,-46825000.0,-209389000.0,
Net Investment Purchase And Sale,0.0,183958000.0,-430847000.0,-761567000.0,
Sale Of Investment,0.0,461325000.0,969185000.0,2574032000.0,
Purchase Of Investment,0.0,-277367000.0,-1400032000.0,-3335599000.0,
Net Business Purchase And Sale,0.0,-30730000.0,-186150000.0,-70911000.0,
Sale Of Business,,,,,33615000.0
Net Intangibles Purchase And Sale,,0.0,0.0,-60800000.0,0.0
Sale Of Intangibles,,,,,574115000.0
Purchase Of Intangibles,,0.0,0.0,-60800000.0,0.0
Net PPE Purchase And Sale,,,-2850000.0,-2879000.0,-9913000.0
Sale Of PPE,,,83000.0,31000.0,0.0
Purchase Of PPE,,,-2933000.0,-2910000.0,-9913000.0
Capital Expenditure Reported,,-63202000.0,-61038000.0,-22073000.0,-8889000.0
Operating Cash Flow,2556844000.0,922951000.0,-1585419000.0,4038172000.0,
Cash Flow From Continuing Operating Activities,2556844000.0,922951000.0,-1585419000.0,4038172000.0,
Change In Working Capital,-478002000.0,326206000.0,-1031448000.0,141438000.0,
Change In Other Working Capital,-478002000.0,326206000.0,-1031448000.0,141438000.0,
Change In Other Current Liabilities,,,-110994000.0,281800000.0,-18600000.0
Change In Other Current Assets,,,-828901000.0,-97531000.0,-10741000.0
Change In Payables And Accrued Expense,,,18612000.0,27330000.0,6090000.0
Change In Payable,,,18612000.0,27330000.0,6090000.0
Change In Account Payable,,,18612000.0,27330000.0,6090000.0
Change In Prepaid Assets,,,28952000.0,-36527000.0,
Change In Receivables,,,-139117000.0,-8016000.0,-157156000.0
Changes In Account Receivables,,,-141023000.0,28511000.0,-157156000.0
Other Non Cash Items,-67553000.0,-65283000.0,-2915000.0,-160063000.0,
Stock Based Compensation,912838000.0,780668000.0,1565823000.0,820685000.0,
Unrealized Gain Loss On Investment Securities,0.0,-145594000.0,-36666000.0,-178234000.0,
Provisionand Write Offof Assets,,11059000.0,-13051000.0,22390000.0,-2966000.0
Asset Impairment Charge,18717000.0,126158000.0,858702000.0,329652000.0,
Deferred Tax,151315000.0,-216334000.0,-468035000.0,-558329000.0,
Deferred Income Tax,151315000.0,-216334000.0,-468035000.0,-558329000.0,
Depreciation Amortization Depletion,127518000.0,139642000.0,154069000.0,63651000.0,
Depreciation And Amortization,127518000.0,139642000.0,154069000.0,63651000.0,
Operating Gains Losses,-687055000.0,-117383000.0,38924000.0,-67138000.0,
Gain Loss On Investment Securities,-687055000.0,-91154000.0,10466000.0,-52194000.0,
Net Foreign Currency Exchange Gain Loss,,17190000.0,28516000.0,-14944000.0,1057000.0
Gain Loss On Sale Of PPE,,,-58000.0,1425000.0,355000.0
Net Income From Continuing Operations,2579066000.0,94871000.0,-2624949000.0,3624120000.0,
